Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"11,58 B","11,10 B","11,55 B","11,32 B","11,00 B","11,25 B","9,96 B","10,11 B","9,31 B","9,35 B","9,02 B","8,72 B","8,31 B","8,41 B","7,92 B","8,08 B","7,66 B","7,82 B","7,64 B","7,39 B","7,37 B","7,89 B","7,82 B","7,25 B","7,21 B","7,14 B","7,33 B","7,17 B","7,32 B","6,99 B","6,42 B","6,22 B","6,57 B","6,55 B","5,98 B","5,63 B","5,53 B","5,63 B","5,30 B","5,17 B","5,13 B","5,12 B","4,97 B","4,72 B","4,59 B","4,53 B","3,79 B","3,64 B","3,68 B","3,62 B","3,49 B","3,62 B","3,40 B","3,61 B","3,39 B","3,31 B","2,93 B","2,97 B","2,80 B","2,61 B","2,77 B","2,78 B","2,43 B"
Ativo circulante,"2,73 B","2,52 B","2,90 B","2,82 B","2,82 B","3,40 B","2,40 B","2,82 B","2,29 B","2,57 B","2,61 B","2,61 B","2,36 B","2,64 B","2,41 B","2,71 B","2,45 B","2,70 B","2,94 B","2,81 B","2,76 B","3,28 B","3,38 B","2,76 B","2,69 B","2,49 B","2,73 B","2,46 B","2,71 B","2,50 B","2,67 B","2,32 B","2,84 B","2,88 B","2,42 B","2,15 B","2,18 B","2,34 B","2,07 B","2,09 B","2,16 B","2,27 B","2,22 B","2,01 B","1,88 B","1,88 B","1,32 B","1,23 B","1,32 B","1,29 B","1,16 B","1,08 B","914,85 M","1,15 B","1,15 B","1,18 B","884,09 M","999,35 M","804,14 M","848,93 M","1,01 B","1,00 B","782,13 M"
Caixa e eq. de caixa,"274,73 M","41,86 M","66,39 M","336,87 M","114,25 M","130,19 M","69,53 M","422,75 M","90,87 M","314,58 M","351,30 M","303,04 M","101,71 M","103,36 M","160,11 M","202,72 M","94,21 M","80,00 M","399,66 M","542,27 M","259,15 M","295,46 M","595,19 M","153,95 M","645,44 M","350,72 M","1,51 B","1,28 B","1,51 B","1,22 B","1,35 B","1,26 B","1,78 B","1,74 B","519,71 M","534,16 M","556,44 M","564,94 M","340,78 M","321,97 M","306,67 M","310,89 M","278,64 M","223,78 M","164,78 M","161,33 M","190,30 M","284,61 M","233,85 M","204,70 M","92,75 M","54,66 M","37,38 M","59,09 M","477,98 M","518,52 M","256,38 M","234,14 M","189,48 M","273,38 M","418,25 M","456,84 M","357,47 M"
Aplicações financeiras,"465,31 M","540,04 M","827,16 M","686,96 M","1,06 B","1,46 B","563,59 M","715,36 M","611,54 M","653,50 M","515,75 M","703,30 M","771,87 M","948,10 M","616,63 M","1,06 B","726,74 M","671,71 M","638,24 M","646,83 M","922,46 M","1,33 B","1,23 B","1,14 B","659,32 M","869,00 M",0,0,0,0,0,0,0,"394,00 Mil","756,89 M","619,30 M","735,33 M","795,96 M","842,31 M","896,61 M","966,84 M","1,09 B","1,06 B","932,58 M","898,27 M","907,95 M","398,44 M","345,20 M","442,84 M","526,99 M","492,42 M","409,29 M","190,16 M","423,55 M",0,0,0,"190,32 M",0,0,0,0,0
Contas a receber,"1,75 B","1,72 B","1,70 B","1,50 B","1,39 B","1,56 B","1,59 B","1,49 B","1,41 B","1,43 B","1,49 B","1,39 B","1,31 B","1,38 B","1,46 B","1,24 B","1,37 B","1,63 B","1,48 B","1,20 B","942,43 M","1,23 B","1,14 B","1,08 B","1,02 B","1,12 B","1,13 B","1,08 B","1,09 B","1,18 B","1,20 B","937,81 M","938,00 M","1,02 B","1,06 B","912,42 M","793,82 M","888,35 M","797,05 M","754,72 M","783,79 M","785,27 M","812,48 M","791,23 M","763,53 M","757,07 M","670,98 M","526,71 M","585,53 M","493,74 M","512,08 M","557,21 M","617,09 M","601,53 M","602,25 M","579,08 M","557,73 M","516,53 M","457,94 M","426,49 M","424,58 M","494,38 M","373,66 M"
Estoques,"25,07 M","21,81 M","24,25 M","24,33 M","19,00 M","14,24 M","12,70 M","12,82 M","12,54 M","11,31 M","39,93 M","34,76 M","33,66 M","40,49 M","45,11 M","40,18 M","36,67 M","34,48 M","28,38 M","24,34 M","17,76 M","10,48 M","15,63 M","14,33 M","11,31 M","7,44 M","5,24 M","5,54 M","5,72 M","5,27 M","5,40 M","6,03 M","4,82 M","4,36 M","4,20 M","4,16 M","9,45 M","10,86 M","13,24 M","10,41 M","4,24 M","3,90 M","3,86 M","4,19 M","4,46 M","4,21 M","7,09 M","8,25 M","9,26 M","10,31 M","13,66 M","14,27 M","15,87 M","16,48 M","15,23 M","13,58 M","7,83 M","6,10 M","5,96 M","5,08 M","5,56 M","5,51 M","5,52 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"8,86 B","8,58 B","8,65 B","8,50 B","8,18 B","7,85 B","7,56 B","7,29 B","7,03 B","6,78 B","6,41 B","6,11 B","5,95 B","5,78 B","5,51 B","5,37 B","5,20 B","5,12 B","4,70 B","4,57 B","4,61 B","4,62 B","4,44 B","4,49 B","4,52 B","4,65 B","4,60 B","4,71 B","4,61 B","4,49 B","3,75 B","3,90 B","3,73 B","3,68 B","3,56 B","3,49 B","3,36 B","3,29 B","3,23 B","3,08 B","2,97 B","2,85 B","2,75 B","2,71 B","2,71 B","2,65 B","2,47 B","2,41 B","2,36 B","2,32 B","2,33 B","2,53 B","2,49 B","2,46 B","2,24 B","2,13 B","2,05 B","1,97 B","2,00 B","1,76 B","1,76 B","1,78 B","1,65 B"
Investimentos,"61,00 Mil","62,00 Mil","508,00 Mil","509,00 Mil","510,00 Mil","463,00 Mil","4,44 M","4,67 M","4,67 M","4,70 M","4,81 M","4,82 M","4,83 M","4,84 M","4,85 M","4,40 M","4,04 M","623,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil","221,00 Mil"
Imobilizado,"1,05 M","342,00 Mil","381,00 Mil","440,00 Mil","472,00 Mil","545,00 Mil","310,00 Mil","396,00 Mil","303,00 Mil","394,00 Mil","497,00 Mil","703,00 Mil","898,00 Mil","1,09 M","776,00 Mil","886,00 Mil","1,32 M","1,56 M","905,00 Mil","585,00 Mil","1,91 M","1,38 M","1,79 M","2,31 M","3,08 M","2,79 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
