Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"113,79 M","137,06 M","143,88 M","149,93 M","84,09 M","91,34 M","69,28 M","56,02 M","42,59 M","50,58 M","57,33 M","53,86 M","66,06 M","64,07 M","62,79 M","48,15 M","31,39 M","30,23 M","15,40 M","25,60 M","22,58 M","21,82 M","25,08 M","11,26 M","12,33 M","11,13 M","10,45 M","15,64 M","60,96 M","136,66 M","193,86 M","205,87 M","173,40 M","207,65 M","189,22 M","184,89 M","152,34 M","130,73 M","132,01 M","124,34 M","96,06 M","86,05 M","101,21 M","119,53 M","103,04 M","129,91 M","62,26 M","57,09 M","53,60 M","58,52 M","59,62 M","52,42 M","55,45 M","40,64 M","55,36 M","9,89 M","9,75 M","9,49 M","9,49 M","8,93 M","8,64 M","10,37 M","9,02 M","8,78 M","8,66 M"
Custos,"-111,64 M","-150,24 M","-137,62 M","-187,62 M","-76,55 M","-140,00 M","-58,12 M","-59,11 M","-57,54 M","104,71 M","-52,20 M","-50,23 M","-56,66 M","-51,49 M","-18,70 M","-43,07 M","-34,65 M","-22,75 M","-22,70 M","-16,73 M","-18,66 M","-23,27 M","-15,94 M","-3,51 M","-4,05 M","-4,54 M","-5,18 M","-9,86 M","-46,78 M","-154,97 M","-225,46 M","-245,29 M","-208,51 M","-211,75 M","-172,72 M","-165,89 M","-126,32 M","-121,52 M","-94,79 M","-107,74 M","-129,57 M","-75,56 M","-42,71 M","-46,88 M","-48,24 M","-58,24 M","-35,93 M","-27,43 M","-19,41 M","-27,57 M","-24,82 M","-22,58 M","-23,07 M","-19,55 M","-20,25 M","-5,17 M","-3,85 M","-2,81 M","-2,79 M","-2,67 M","-2,61 M","-4,08 M","-2,64 M","-2,60 M","-2,53 M"
Lucro bruto,"2,15 M","-13,18 M","6,26 M","-37,69 M","7,54 M","-48,66 M","11,16 M","-3,09 M","-14,95 M","155,29 M","5,13 M","3,63 M","9,40 M","12,58 M","44,08 M","5,08 M","-3,26 M","7,49 M","-7,30 M","8,87 M","3,92 M","-1,44 M","9,14 M","7,75 M","8,29 M","6,59 M","5,27 M","5,79 M","14,18 M","-18,31 M","-31,60 M","-39,42 M","-35,11 M","-4,10 M","16,50 M","19,00 M","26,03 M","9,21 M","37,23 M","16,60 M","-33,51 M","10,49 M","58,50 M","72,65 M","54,81 M","71,68 M","26,33 M","29,66 M","34,19 M","30,95 M","34,80 M","29,84 M","32,38 M","21,10 M","35,10 M","4,72 M","5,90 M","6,67 M","6,70 M","6,26 M","6,03 M","6,29 M","6,38 M","6,18 M","6,13 M"
Despesas operacionais,"-1,66 M","-5,76 M","-3,93 M","59,82 M","-15,21 M","1,25 M","35,37 M","51,22 M","-15,48 M","60,07 M","-12,31 M","-5,41 M","-15,50 M","779,23 M","152,00 Mil","173,84 M","-9,20 M","289,15 M","27,00 M","-6,16 M","-9,25 M","-21,44 M","-38,74 M","17,05 M","16,63 M","-113,15 M","-42,14 M","-352,77 M","-86,37 M","-298,86 M","-73,15 M","-21,64 M","-16,01 M","-848,06 M","-132,56 M","126,30 M","8,59 M","-288,21 M","-50,96 M","-51,22 M","-391,64 M","-277,93 M","631,12 M","-45,33 M","-33,54 M","-63,46 M","-18,78 M","-24,07 M","-15,80 M","-1,72 M","-11,32 M","-14,76 M","-11,67 M","-20,84 M","-10,06 M","-6,55 M","-6,70 M","-25,04 M","-6,00 M","-5,06 M","-4,12 M","-2,88 M","-5,12 M","-4,44 M","-2,44 M"
Despesas com vendas,0,"19,27 M","-6,52 M",0,0,"-4,92 M","29,58 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-15,20 M","-12,49 M","-17,56 M","61,23 M","-15,21 M","-21,61 M","-17,46 M","-11,62 M","-14,42 M","-17,93 M","-13,98 M","-9,24 M","-15,72 M","-20,08 M","-44,49 M","-8,74 M","-16,46 M","-49,65 M","-15,84 M","-14,14 M","-24,35 M","-25,49 M","-28,38 M","-18,57 M","-18,05 M","-11,28 M","-19,27 M","-89,94 M","-24,34 M","-61,42 M","-18,92 M","-25,28 M","-23,40 M","-52,30 M","-23,08 M","-36,79 M","-7,69 M","-25,45 M","-20,70 M","-13,14 M","-29,21 M","-29,59 M","-23,64 M","-30,93 M","-24,56 M","-38,89 M","-16,39 M","-19,82 M","-12,42 M","-2,27 M","-10,72 M","-15,03 M","-10,29 M","-20,00 M","-9,39 M","-6,15 M","-6,32 M","-23,62 M","-5,43 M","-4,60 M","-3,91 M","-2,85 M","-4,88 M","-4,15 M","-2,29 M"
EBIT,"491,00 Mil","-18,94 M","2,33 M","22,13 M","-7,67 M","-47,41 M","46,53 M","48,13 M","-30,43 M","215,36 M","-7,17 M","-1,78 M","-6,10 M","791,81 M","44,24 M","178,93 M","-12,46 M","296,63 M","19,70 M","2,71 M","-5,33 M","-22,89 M","-29,60 M","24,80 M","24,92 M","-106,56 M","-36,87 M","-346,98 M","-72,19 M","-317,17 M","-104,75 M","-61,06 M","-51,12 M","-852,16 M","-116,06 M","145,30 M","34,62 M","-279,00 M","-13,73 M","-34,62 M","-425,15 M","-267,44 M","689,62 M","27,33 M","21,27 M","8,22 M","7,55 M","5,59 M","18,39 M","29,23 M","23,48 M","15,09 M","20,71 M","260,00 Mil","25,05 M","-1,83 M","-794,00 Mil","-18,37 M","703,00 Mil","1,20 M","1,91 M","3,40 M","1,26 M","1,74 M","3,69 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-33,37 M","-32,05 M","-47,10 M","-32,67 M","-40,76 M","-39,71 M","-34,21 M","-35,95 M","-33,81 M","-31,04 M","-38,88 M","-40,08 M","-39,55 M","-37,18 M","-57,39 M","-67,39 M","-52,62 M","-132,07 M","-64,64 M","-56,48 M","-24,28 M","268,35 M","-88,28 M","-75,85 M","-77,64 M","-132,09 M","-126,62 M","-77,63 M","-107,99 M","-50,21 M","-135,44 M","-62,41 M","-68,35 M","-80,61 M","-121,12 M","-128,90 M","-127,25 M","-138,13 M","-74,07 M","-102,22 M","-88,18 M","-20,37 M","-20,22 M","-46,38 M","-45,15 M","-26,01 M","-10,40 M","-5,97 M","-17,69 M","-15,53 M","-18,80 M","-19,30 M","-18,63 M","-16,75 M","-12,62 M","1,17 M","5,62 M","7,38 M","3,61 M","-2,67 M","-3,15 M","-1,55 M","-982,00 Mil","-2,27 M","-2,10 M"
Antes dos impostos,"-32,88 M","-50,98 M","-44,77 M","-10,54 M","-48,43 M","-87,13 M","12,32 M","12,18 M","-64,24 M","184,32 M","-46,05 M","-41,85 M","-45,65 M","754,63 M","-13,16 M","111,53 M","-65,08 M","164,56 M","-44,94 M","-53,77 M","-29,61 M","245,46 M","-117,88 M","-51,05 M","-52,73 M","-238,65 M","-163,49 M","-424,61 M","-180,18 M","-367,39 M","-240,18 M","-123,47 M","-119,47 M","-932,78 M","-237,19 M","16,40 M","-92,62 M","-417,13 M","-87,80 M","-136,84 M","-513,33 M","-287,82 M","669,40 M","-19,05 M","-23,88 M","-17,79 M","-2,85 M","-378,00 Mil","703,00 Mil","13,70 M","4,68 M","-4,22 M","2,08 M","-16,49 M","12,43 M","-659,00 Mil","4,83 M","-10,99 M","4,31 M","-1,47 M","-1,24 M","1,86 M","283,00 Mil","-527,00 Mil","1,60 M"
