Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"749,11 M","721,48 M","750,07 M","721,07 M","777,14 M","739,53 M","759,19 M","743,47 M","746,86 M","741,83 M","815,08 M","784,75 M","817,00 M","799,81 M","653,47 M","653,71 M","639,08 M","590,34 M","595,33 M","595,34 M","469,39 M","398,02 M","415,35 M","415,66 M","393,95 M","366,69 M","378,20 M","366,11 M","360,64 M","348,70 M","362,13 M","358,33 M","350,18 M","336,70 M","363,17 M","365,70 M","365,95 M","363,76 M","376,52 M","393,83 M","405,48 M","397,19 M","421,77 M","419,31 M","419,21 M","417,62 M","432,85 M","418,88 M","420,22 M","448,62 M","497,95 M","557,84 M","604,27 M","674,91 M","777,97 M","824,91 M","824,74 M","818,23 M","910,97 M","858,07 M","891,97 M","856,81 M","705,79 M"
Ativo circulante,"327,80 M","297,79 M","324,07 M","289,18 M","371,75 M","323,44 M","378,79 M","353,62 M","369,65 M","358,58 M","400,59 M","367,14 M","395,34 M","367,09 M","421,85 M","400,21 M","376,11 M","325,82 M","371,82 M","423,69 M","314,61 M","237,44 M","264,96 M","226,22 M","201,94 M","209,53 M","222,55 M","208,02 M","204,29 M","153,83 M","168,88 M","164,19 M","153,31 M","135,58 M","148,90 M","147,65 M","147,00 M","141,57 M","144,98 M","159,64 M","167,92 M","158,12 M","178,76 M","171,79 M","175,45 M","168,17 M","179,20 M","166,65 M","166,35 M","192,59 M","235,03 M","246,67 M","280,45 M","353,53 M","401,74 M","444,01 M","452,49 M","443,79 M","530,07 M","489,58 M","526,51 M","490,46 M","379,94 M"
Caixa e eq. de caixa,"10,18 M","30,11 M","5,00 M","7,98 M","31,23 M","12,60 M","32,36 M","44,35 M","46,20 M","34,45 M","44,84 M","29,08 M","38,59 M","13,49 M","32,56 M","14,70 M","27,95 M","33,48 M","37,52 M","30,15 M","53,78 M","27,30 M","53,89 M","32,45 M","23,30 M","26,13 M","31,69 M","25,87 M","11,70 M","35,71 M","54,22 M","45,40 M","40,29 M","40,48 M","50,85 M","52,34 M","37,52 M","30,12 M","40,78 M","34,86 M","37,43 M","35,24 M","45,33 M","29,55 M","40,05 M","42,63 M","31,68 M","23,98 M","21,57 M","26,09 M","27,01 M","42,67 M","79,27 M","171,38 M","167,35 M","180,50 M","180,75 M","148,81 M","206,54 M","143,05 M","178,54 M","123,94 M","90,36 M"
Aplicações financeiras,"12,17 M","7,53 M","28,11 M","11,55 M","28,96 M","42,57 M","35,46 M","23,86 M","18,86 M","31,74 M","91,83 M","57,23 M","55,77 M","57,66 M","57,35 M","23,91 M","30,16 M","25,51 M","53,74 M","47,49 M","34,20 M","36,20 M","65,24 M","47,00 M","36,75 M","16,10 M","19,97 M","1,89 M","6,38 M","2,56 M","2,52 M","2,48 M","2,47 M","2,43 M","2,38 M","2,36 M","2,32 M","3,78 M","2,86 M","4,05 M","2,96 M","2,93 M","4,08 M","3,95 M","2,85 M","2,99 M","3,45 M","3,78 M","3,37 M","3,17 M","32,46 M","30,04 M","25,34 M","24,14 M","48,47 M","52,48 M","52,81 M","60,99 M","87,64 M","128,79 M","103,53 M","96,55 M","48,15 M"
Contas a receber,"101,61 M","65,98 M","131,12 M","98,79 M","135,23 M","105,51 M","132,50 M","115,95 M","123,39 M","92,76 M","109,47 M","118,01 M","119,03 M","98,01 M","112,88 M","142,75 M","134,70 M","67,17 M","103,77 M","87,00 M","103,47 M","67,21 M","68,47 M","49,99 M","64,11 M","54,86 M","62,42 M","62,82 M","71,47 M","45,41 M","51,46 M","57,68 M","54,77 M","35,41 M","42,27 M","41,65 M","52,18 M","40,03 M","41,11 M","50,62 M","53,98 M","32,24 M","39,70 M","52,37 M","50,73 M","34,73 M","60,91 M","50,22 M","48,34 M","37,75 M","61,06 M","65,53 M","72,19 M","54,04 M","69,00 M","73,73 M","87,27 M","99,11 M","73,15 M","60,94 M","73,91 M","97,69 M","109,89 M"
Estoques,"158,33 M","141,00 M","119,70 M","132,41 M","141,87 M","125,61 M","119,11 M","119,32 M","110,63 M","118,53 M","103,81 M","119,74 M","123,17 M","124,88 M","153,89 M","168,20 M","131,81 M","139,78 M","122,55 M","107,46 M","87,07 M","68,05 M","62,99 M","73,33 M","67,47 M","59,09 M","53,73 M","54,35 M","56,59 M","58,50 M","44,34 M","46,37 M","42,58 M","46,28 M","39,33 M","37,71 M","39,87 M","43,85 M","39,19 M","45,21 M","45,21 M","58,34 M","53,34 M","50,51 M","42,92 M","54,00 M","53,56 M","49,19 M","51,34 M","85,24 M","56,98 M","56,22 M","54,08 M","58,83 M","75,00 M","88,46 M","82,73 M","85,34 M","95,77 M","102,86 M","117,86 M","107,70 M","67,31 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"421,31 M","423,69 M","426,01 M","431,89 M","405,39 M","416,09 M","380,40 M","389,85 M","377,21 M","383,25 M","414,49 M","417,61 M","421,65 M","432,71 M","231,61 M","253,49 M","262,97 M","264,52 M","223,51 M","171,65 M","154,78 M","160,57 M","150,39 M","189,44 M","192,01 M","157,15 M","155,65 M","158,09 M","156,35 M","194,87 M","193,25 M","194,13 M","196,86 M","201,12 M","214,27 M","218,05 M","218,95 M","222,19 M","231,54 M","234,19 M","237,57 M","239,07 M","243,01 M","247,52 M","243,76 M","249,45 M","253,65 M","252,23 M","253,88 M","256,02 M","262,92 M","311,17 M","323,83 M","321,38 M","376,23 M","380,91 M","372,25 M","374,45 M","380,90 M","368,49 M","365,46 M","366,35 M","325,85 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,86 M","37,86 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,00 Mil",0,0,0
Imobilizado,"189,13 M","186,81 M","167,14 M","158,51 M","159,56 M","158,87 M","151,21 M","150,03 M","150,19 M","153,82 M","153,84 M","155,64 M","157,34 M","161,50 M","147,13 M","145,35 M","147,24 M","149,55 M","145,01 M","143,35 M","144,12 M","145,08 M","141,51 M","142,53 M","145,24 M","148,44 M","145,69 M","147,72 M","147,19 M","139,66 M","125,03 M","126,14 M","128,30 M","131,78 M","132,38 M","136,08 M","137,80 M","140,59 M","145,18 M","147,43 M","148,72 M","149,53 M","152,47 M","152,73 M","148,18 M","151,29 M","154,86 M","156,30 M","157,12 M","158,08 M","172,38 M","173,58 M","175,85 M","178,74 M","308,01 M","317,17 M","321,06 M","323,06 M","323,72 M","320,05 M","316,62 M","315,65 M","288,93 M"
