Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"265,92 M","261,78 M","288,44 M","268,37 M","245,01 M","231,04 M","259,86 M","230,79 M","226,35 M","211,11 M","238,01 M","243,54 M","235,21 M","216,50 M","263,47 M","276,63 M","260,58 M","214,01 M","237,69 M","208,19 M","203,08 M","166,72 M","152,99 M","79,64 M","147,11 M","140,35 M","141,66 M","148,22 M",0,"116,37 M","129,59 M","115,01 M",0,"98,78 M","112,67 M","118,94 M","115,60 M","87,43 M","103,83 M","113,16 M","123,12 M","90,64 M","103,63 M","118,84 M","114,37 M","104,39 M","118,27 M","118,61 M","108,67 M","107,25 M","123,99 M","123,44 M","106,31 M","100,42 M","126,97 M","126,99 M","119,93 M","-56,85 M","177,90 M","190,61 M","182,69 M","197,19 M","211,27 M","204,82 M","170,00 M"
Custos,"-237,95 M","-221,69 M","-252,11 M","-232,47 M","-222,10 M","-198,96 M","-227,19 M","-201,78 M","-206,61 M","-177,18 M","-212,25 M","-207,74 M","-203,82 M","-199,59 M","-227,53 M","-228,06 M","-218,09 M","-187,14 M","-198,57 M","-177,17 M","-169,34 M","-137,01 M","-124,45 M","-80,00 M","-124,31 M","-109,14 M","-121,65 M","-125,35 M",0,"-101,49 M","-109,24 M","-99,47 M",0,"-82,53 M","-97,89 M","-104,89 M","-103,56 M","-79,58 M","-93,34 M","-99,34 M","-109,98 M","-85,63 M","-92,80 M","-101,67 M","-113,68 M","-93,36 M","-106,49 M","-106,03 M","-97,38 M","-105,06 M","-119,91 M","-107,70 M","-97,44 M","-91,60 M","-105,95 M","-108,57 M","-95,23 M","63,42 M","-139,76 M","-169,26 M","-160,71 M","-167,92 M","-172,52 M","-168,39 M","-146,75 M"
Lucro bruto,"27,98 M","40,09 M","36,33 M","35,90 M","22,91 M","32,08 M","32,67 M","29,00 M","19,74 M","33,93 M","25,75 M","35,80 M","31,39 M","16,91 M","35,94 M","48,57 M","42,50 M","26,88 M","39,12 M","31,02 M","33,74 M","29,70 M","28,54 M","-364,00 Mil","22,80 M","31,21 M","20,00 M","22,87 M",0,"14,88 M","20,35 M","15,53 M",0,"16,25 M","14,78 M","14,05 M","12,03 M","7,84 M","10,49 M","13,82 M","13,14 M","5,01 M","10,82 M","17,18 M","687,00 Mil","11,03 M","11,78 M","12,59 M","11,28 M","2,20 M","4,08 M","15,75 M","8,87 M","8,83 M","21,01 M","18,43 M","24,70 M","6,57 M","38,14 M","21,35 M","21,98 M","29,27 M","38,75 M","36,44 M","23,25 M"
Despesas operacionais,"-17,52 M","-15,52 M","-13,47 M","-13,78 M","-18,38 M","-15,50 M","-14,09 M","-13,77 M","-6,86 M","-4,65 M","-14,28 M","-12,94 M","-11,76 M","-2,56 M","-6,74 M","-9,56 M","-6,93 M","-4,06 M","-4,16 M","77,13 M","-6,52 M","15,92 M","-6,79 M","2,53 M","-13,77 M","-22,18 M","-7,37 M","-8,10 M",0,"-7,58 M","-8,95 M","-7,62 M",0,"-20,20 M","-6,43 M","-10,29 M","-8,30 M","-12,65 M","-8,52 M","-10,12 M","-8,75 M","-5,00 M","-10,05 M","-12,95 M","-10,31 M","-22,49 M","-13,06 M","-14,65 M","-11,09 M","-19,40 M","-28,88 M","-13,35 M","-8,68 M","-12,25 M","-4,62 M","-10,43 M","-12,04 M","-540,00 Mil","-18,47 M","-16,23 M","-17,85 M","-24,49 M","-18,79 M","-23,07 M","-9,67 M"
Despesas com vendas,"-3,07 M","-2,62 M","-3,46 M","-2,61 M","-2,53 M","-3,08 M","-2,84 M","-2,57 M","-2,04 M","-2,75 M","-2,34 M","-2,11 M","-1,84 M","-1,74 M","-1,63 M","-1,67 M","-1,09 M","-1,48 M","-1,40 M","-1,41 M","-1,56 M","-1,30 M","-1,47 M","-1,29 M","-1,57 M","-1,24 M","-1,45 M","-1,37 M",--,"-1,05 M","-1,58 M","-752,00 Mil",--,"-1,76 M","-1,86 M","-2,04 M","-2,03 M","-1,48 M","-2,03 M","-2,18 M","-1,98 M","-1,63 M","-2,35 M","-3,60 M","-2,19 M","-2,98 M","-3,09 M","-3,31 M","-2,43 M","-3,10 M","-2,83 M","-3,14 M","-3,66 M","-2,42 M","-2,45 M","-4,01 M","-4,38 M","4,68 M","-5,72 M","-8,94 M","-7,11 M","-8,96 M","-8,96 M","-10,43 M","-6,50 M"
Despesas administrativas,"-13,12 M","-11,59 M","-11,39 M","-10,98 M","-2,85 M","-10,11 M","-9,56 M","-9,25 M","-9,37 M","-7,79 M","-9,63 M","-9,27 M","-8,30 M","-8,75 M","-6,91 M","-8,18 M","-7,17 M","-6,98 M","-7,11 M","-7,31 M","-6,73 M","-7,13 M","-6,67 M","-5,53 M","-6,85 M","-8,46 M","-7,07 M","-6,98 M",--,"-7,83 M","-7,51 M","-7,63 M",--,"-7,72 M","-7,65 M","-7,89 M","-8,04 M","-9,19 M","-8,21 M","-7,95 M","-8,69 M","-6,75 M","-9,22 M","-8,28 M","-8,67 M","-9,01 M","-8,70 M","-9,51 M","-7,62 M","-9,90 M","-7,78 M","-7,95 M","-6,12 M","-10,56 M","-6,75 M","-6,82 M","-6,82 M","3,54 M","-12,78 M","-11,87 M","-11,45 M","-9,82 M","-11,94 M","-13,35 M","-12,61 M"
EBIT,"10,46 M","24,57 M","22,86 M","22,12 M","4,53 M","16,58 M","18,57 M","15,23 M","12,88 M","29,28 M","11,47 M","22,86 M","19,63 M","14,35 M","29,20 M","39,01 M","35,57 M","22,82 M","34,96 M","108,15 M","27,22 M","45,62 M","21,75 M","2,17 M","9,03 M","9,02 M","12,63 M","14,77 M",0,"7,30 M","11,40 M","7,92 M",0,"-3,96 M","8,35 M","3,75 M","3,73 M","-4,81 M","1,97 M","3,70 M","4,40 M","6,00 Mil","773,00 Mil","4,22 M","-9,62 M","-11,46 M","-1,27 M","-2,06 M","192,00 Mil","-17,20 M","-24,81 M","2,39 M","195,00 Mil","-3,42 M","16,39 M","8,00 M","12,66 M","6,03 M","19,67 M","5,12 M","4,13 M","4,78 M","19,96 M","13,37 M","13,58 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-4,59 M","-21,58 M","-9,01 M","-1,23 M","9,45 M","-53,17 M","-7,39 M","-45,97 M","-21,65 M","-2,56 M","-25,45 M","3,76 M","-4,52 M","-782,00 Mil","-26,52 M","-49,87 M","50,82 M","-11,53 M","-39,56 M","90,20 M","-42,10 M","36,36 M","-16,73 M","-27,56 M","-99,15 M","2,23 M","-36,51 M","-5,17 M",0,"-441,00 Mil","-20,47 M","-49,23 M",0,"-20,55 M","499,00 Mil","-20,90 M","-4,68 M","-13,39 M","-15,45 M","13,07 M","15,51 M","-4,35 M","-82,86 M","240,00 Mil","-50,77 M","8,73 M","-29,76 M","-4,63 M","-3,21 M","-20,39 M","-9,06 M","-19,08 M","-4,76 M","-10,50 M","-11,07 M","-31,51 M","-2,54 M","-10,62 M","-38,67 M","847,00 Mil","-813,00 Mil","-3,92 M","5,50 M","-11,18 M","-8,56 M"
Antes dos impostos,"5,87 M","3,00 M","13,85 M","20,90 M","13,98 M","-36,59 M","11,18 M","-30,73 M","-8,77 M","26,71 M","-13,98 M","26,62 M","15,10 M","13,57 M","2,68 M","-10,87 M","86,40 M","11,29 M","-4,61 M","198,36 M","-14,88 M","81,99 M","5,02 M","-25,39 M","-90,12 M","11,25 M","-23,87 M","9,60 M",0,"6,86 M","-9,07 M","-41,32 M",0,"-24,50 M","8,85 M","-17,15 M","-952,00 Mil","-18,20 M","-13,48 M","16,77 M","19,91 M","-4,34 M","-82,09 M","4,46 M","-60,39 M","-2,73 M","-31,04 M","-6,69 M","-3,02 M","-37,58 M","-33,87 M","-16,68 M","-4,57 M","-13,92 M","5,32 M","-23,51 M","10,12 M","-4,59 M","-19,00 M","5,97 M","3,32 M","859,00 Mil","25,46 M","2,19 M","5,02 M"
