Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"354,92 M","391,20 M","320,29 M","402,44 M","349,09 M","455,24 M","360,65 M","407,91 M","448,87 M","419,05 M","439,32 M","470,29 M","453,23 M","597,89 M","639,97 M","625,59 M","676,57 M","820,32 M","718,00 M","651,04 M","551,10 M","590,42 M","514,51 M","437,65 M","316,76 M","272,21 M","242,30 M","232,99 M","252,09 M","221,75 M","192,29 M","200,20 M","231,04 M","157,67 M","186,70 M","158,16 M","192,72 M","223,49 M","222,95 M","198,30 M","185,54 M","262,57 M","212,22 M","175,48 M","173,54 M","166,91 M","123,56 M","132,95 M","168,13 M","156,09 M","218,68 M","203,88 M","228,69 M","196,16 M","151,05 M","175,39 M","178,36 M","174,28 M","139,99 M","147,78 M","164,56 M","169,66 M","152,14 M","162,79 M","147,30 M"
Custos,"-254,82 M","-254,45 M","-220,56 M","-249,60 M","-236,19 M","-290,44 M","-232,78 M","-263,60 M","-303,45 M","-300,91 M","-274,67 M","-298,27 M","-276,85 M","-363,67 M","-346,04 M","-327,86 M","-342,03 M","-424,08 M","-347,48 M","-354,08 M","-297,06 M","-334,83 M","-277,05 M","-252,56 M","-207,17 M","-187,84 M","-158,44 M","-152,63 M","-160,04 M","-150,24 M","-114,62 M","-121,47 M","-151,33 M","-180,29 M","-161,45 M","-118,00 M","-140,14 M","-189,09 M","-174,69 M","-134,05 M","-139,24 M","-186,14 M","-136,75 M","-120,47 M","-138,38 M","-115,78 M","-105,23 M","-106,84 M","-122,42 M","-120,59 M","-150,90 M","-143,38 M","-150,74 M","-139,20 M","-81,30 M","-101,53 M","-112,22 M","-97,57 M","-73,74 M","-87,14 M","-104,43 M","-93,47 M","-81,34 M","-101,56 M","-71,31 M"
Lucro bruto,"100,09 M","136,75 M","99,73 M","152,85 M","112,91 M","164,81 M","127,87 M","144,31 M","145,41 M","118,14 M","164,65 M","172,02 M","176,38 M","234,22 M","293,93 M","297,73 M","334,54 M","396,25 M","370,52 M","296,96 M","254,04 M","255,58 M","237,46 M","185,09 M","109,59 M","84,37 M","83,86 M","80,36 M","92,04 M","71,52 M","77,67 M","78,73 M","79,71 M","-22,62 M","25,25 M","40,16 M","52,58 M","34,40 M","48,26 M","64,25 M","46,30 M","76,43 M","75,47 M","55,01 M","35,16 M","51,13 M","18,32 M","26,10 M","45,71 M","35,49 M","67,78 M","60,50 M","77,95 M","56,96 M","69,76 M","73,87 M","66,15 M","76,71 M","66,25 M","60,64 M","60,12 M","76,18 M","70,80 M","61,23 M","75,99 M"
Despesas operacionais,"-135,46 M","-155,29 M","-62,99 M","-114,41 M","-117,43 M","-86,20 M","-97,00 M","-100,30 M","-89,95 M","-91,31 M","-101,92 M","-98,96 M","-120,31 M","-79,05 M","-120,94 M","-99,76 M","-100,83 M","-95,82 M","-83,02 M","-79,77 M","-85,59 M","-103,01 M","-88,39 M","-82,76 M","-68,43 M","-77,05 M","-65,24 M","-31,51 M","-61,17 M","-98,50 M","-60,71 M","-51,57 M","-50,60 M","-86,90 M","-60,28 M","-54,92 M","-54,07 M","-62,27 M","-77,17 M","-81,17 M","-70,83 M","-84,76 M","-56,69 M","-51,29 M","-110,26 M","-69,24 M","-86,17 M","-37,55 M","-41,17 M","-87,82 M","-44,77 M","-52,19 M","-40,92 M","-71,31 M","-39,12 M","-36,36 M","-35,78 M","-48,17 M","-39,10 M","-38,67 M","-40,24 M","-53,06 M","-40,93 M","-38,29 M","-47,01 M"
Despesas com vendas,"-52,83 M","-57,34 M","-54,34 M","-57,05 M","-51,19 M","-47,73 M","-47,19 M","-51,06 M","-53,52 M","-47,86 M","-55,91 M","-58,22 M","-61,36 M","-62,94 M","-64,28 M","-60,11 M","-65,39 M","-74,61 M","-74,17 M","-48,92 M","-44,28 M","-45,58 M","-44,31 M","-41,41 M","-33,34 M","-35,15 M","-30,76 M","-28,84 M","-27,91 M","-22,66 M","-26,24 M","-19,73 M","-28,44 M","-24,73 M","-22,73 M","-22,74 M","-24,15 M","-42,39 M","-34,46 M","-29,43 M","-24,45 M","-37,80 M","-25,97 M","-22,82 M","-22,25 M","-48,53 M","-21,78 M","-20,99 M","-22,45 M","-49,71 M","-24,66 M","-29,77 M","-22,21 M","-25,62 M","-20,77 M","-21,66 M","-21,37 M","-29,69 M","-17,71 M","-22,41 M","-21,69 M","-32,82 M","-22,80 M","-19,29 M","-22,33 M"
Despesas administrativas,"-83,47 M","-92,15 M","-51,61 M","-62,20 M","-68,38 M","-70,26 M","-54,72 M","-55,30 M","-41,03 M","-56,05 M","-60,73 M","-48,77 M","-55,36 M","-44,98 M","-59,55 M","-45,17 M","-52,62 M","-55,67 M","-50,92 M","-54,81 M","-43,72 M","-61,79 M","-45,75 M","-41,91 M","-39,05 M","-44,00 M","-31,49 M","-34,20 M","-32,52 M","-48,20 M","-37,61 M","-30,01 M","-30,76 M","-38,44 M","-37,50 M","-33,40 M","-30,34 M","-28,64 M","-29,30 M","-33,09 M","-40,94 M","-47,81 M","-30,05 M","-25,72 M","-18,66 M","-28,75 M","-18,88 M","-15,21 M","-16,09 M","-23,07 M","-17,74 M","-20,21 M","-16,87 M","-16,04 M","-16,81 M","-13,87 M","-14,01 M","-13,20 M","-20,82 M","-15,43 M","-17,46 M","-15,65 M","-16,08 M","-16,35 M","-20,95 M"
EBIT,"-35,37 M","-18,55 M","36,74 M","38,44 M","-4,52 M","78,61 M","30,88 M","44,01 M","55,46 M","26,83 M","62,73 M","73,06 M","56,07 M","155,18 M","172,99 M","197,97 M","233,72 M","300,43 M","287,50 M","217,19 M","168,45 M","152,57 M","149,06 M","102,33 M","41,16 M","7,32 M","18,62 M","48,84 M","30,88 M","-26,98 M","16,96 M","27,16 M","29,11 M","-109,52 M","-35,03 M","-14,76 M","-1,49 M","-27,87 M","-28,91 M","-16,93 M","-24,53 M","-8,34 M","18,79 M","3,72 M","-75,10 M","-18,11 M","-67,85 M","-11,44 M","4,54 M","-52,32 M","23,01 M","8,31 M","37,03 M","-14,35 M","30,64 M","37,51 M","30,37 M","28,54 M","27,14 M","21,97 M","19,88 M","23,13 M","29,87 M","22,94 M","28,98 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"7,85 M","-31,97 M","-1,17 M","5,85 M","20,61 M","-45,58 M","-431,00 Mil","-57,94 M","-26,05 M","7,85 M","-22,24 M","4,50 M","-89,00 Mil","17,09 M","-20,61 M","-44,63 M","43,51 M","-2,97 M","-52,60 M","59,40 M","-76,10 M","35,91 M","-41,79 M","-55,70 M","-189,37 M","-2,72 M","-64,24 M","-1,49 M","-12,03 M","342,00 Mil","-39,16 M","-118,59 M","-26,17 M","-47,71 M","4,62 M","-59,76 M","-7,43 M","-28,03 M","-24,42 M","29,90 M","19,84 M","-14,89 M","-131,85 M","-3,50 M","-68,33 M","-35,60 M","-30,27 M","-16,43 M","-9,88 M","-20,18 M","-21,39 M","-19,01 M","-13,03 M","-13,82 M","-10,83 M","-17,96 M","-1,94 M","-8,59 M","-27,92 M","-8,91 M","-4,07 M","759,00 Mil","-2,42 M","591,00 Mil","-3,74 M"
Antes dos impostos,"-27,51 M","-50,51 M","35,57 M","44,29 M","16,09 M","33,03 M","30,45 M","-13,93 M","29,41 M","34,68 M","40,49 M","77,56 M","55,98 M","172,27 M","152,37 M","153,34 M","277,22 M","297,46 M","234,90 M","276,58 M","92,35 M","188,48 M","107,27 M","46,63 M","-148,21 M","4,60 M","-45,62 M","47,35 M","18,85 M","-26,64 M","-22,20 M","-91,43 M","2,94 M","-157,23 M","-30,41 M","-74,53 M","-8,92 M","-55,90 M","-53,33 M","12,97 M","-4,69 M","-23,23 M","-113,06 M","211,00 Mil","-143,42 M","-53,71 M","-98,11 M","-27,87 M","-5,35 M","-72,50 M","1,62 M","-10,70 M","24,01 M","-28,18 M","19,80 M","19,55 M","28,43 M","19,95 M","-781,00 Mil","13,06 M","15,81 M","23,89 M","27,45 M","23,53 M","25,24 M"
