Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"828,96 M","750,93 M","746,48 M","708,92 M","708,66 M","696,19 M","673,60 M","664,96 M","672,46 M","611,54 M","609,92 M","597,81 M","614,33 M",0,"590,08 M","577,50 M","581,21 M","569,37 M","557,99 M","537,77 M","539,28 M","539,78 M","523,92 M","531,86 M","482,74 M","495,71 M","491,02 M","484,92 M","487,55 M","393,44 M","390,44 M","390,44 M","391,35 M","400,56 M","384,38 M","364,21 M","345,45 M","354,46 M","341,19 M","329,82 M","382,01 M","375,98 M","375,03 M","372,26 M","358,44 M","354,92 M","354,46 M","348,91 M","347,36 M","346,36 M","355,94 M","359,37 M","361,20 M","337,26 M","337,49 M","331,62 M","326,70 M","330,94 M","333,14 M","314,44 M","309,00 M","312,85 M","292,80 M"
Ativo circulante,"275,41 M","239,96 M","238,70 M","205,45 M","207,87 M","201,43 M","185,85 M","182,94 M","191,84 M","170,50 M","171,97 M","157,51 M","174,75 M",0,"178,28 M","166,07 M","170,27 M","166,56 M","173,69 M","157,59 M","154,13 M","161,35 M","170,38 M","174,70 M","127,85 M","133,51 M","127,21 M","115,74 M","112,12 M","113,24 M","111,70 M","117,57 M","121,74 M","134,30 M","119,86 M","103,44 M","86,48 M","96,93 M","105,35 M","99,89 M","87,97 M","84,91 M","84,77 M","84,12 M","73,60 M","72,36 M","74,03 M","71,38 M","74,94 M","73,59 M","84,61 M","92,47 M","95,99 M","78,89 M","83,85 M","80,26 M","76,02 M","80,81 M","89,05 M","73,89 M","77,93 M","87,76 M","73,04 M"
Caixa e eq. de caixa,"95,31 M","75,67 M","100,73 M","78,05 M","78,13 M","96,20 M","80,91 M","78,90 M","89,74 M","75,29 M","79,17 M","67,04 M","80,40 M",0,"86,59 M","76,33 M","82,68 M","83,29 M","96,64 M","80,74 M","69,55 M","83,76 M","87,11 M","76,83 M","26,26 M","28,54 M","33,23 M","25,81 M","28,63 M","29,15 M","34,34 M","33,33 M","49,35 M","63,73 M","43,27 M","23,19 M","3,31 M","18,73 M","30,39 M","26,04 M","7,88 M","18,71 M","21,08 M","16,11 M","9,10 M","12,87 M","9,20 M","14,76 M","11,58 M","13,33 M","25,68 M","30,89 M","38,06 M","19,58 M","29,59 M","24,83 M","22,12 M","25,97 M","22,11 M","1,35 M","21,31 M","30,08 M","10,99 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,34 M","1,29 M","1,25 M","1,22 M","1,21 M","1,18 M","1,15 M","1,12 M",0,0,0,0,0,0,"2,88 M","2,82 M","2,75 M","2,68 M","2,60 M",0,0,0
Contas a receber,"103,17 M","99,11 M","102,32 M","94,78 M","102,03 M","84,29 M","84,65 M","83,83 M","78,67 M","76,88 M","73,70 M","70,55 M","72,94 M",0,"73,33 M","73,24 M","72,65 M","67,60 M","62,08 M","61,20 M","68,22 M","59,19 M","59,96 M","72,02 M","79,62 M","82,76 M","73,17 M","68,00 M","62,57 M","63,64 M","57,31 M","61,82 M","53,96 M","54,28 M","56,63 M","59,91 M","60,96 M","53,09 M","49,62 M","50,62 M","64,73 M","50,56 M","51,23 M","55,64 M","49,21 M","43,66 M","47,34 M","39,43 M","46,26 M","43,35 M","44,01 M","46,91 M","44,10 M","47,65 M","46,67 M","43,63 M","39,85 M","41,89 M","54,72 M","55,95 M","44,33 M","47,75 M","44,19 M"
Estoques,"1,95 M","3,08 M","2,91 M","3,08 M","2,90 M","3,38 M","3,12 M","3,06 M","2,78 M","2,45 M","2,86 M","2,92 M","2,66 M",0,"2,80 M","2,87 M","2,61 M","2,97 M","2,90 M","3,30 M","4,02 M","2,51 M","2,23 M","1,75 M","1,98 M","2,40 M","2,67 M","2,54 M","2,77 M","1,78 M","1,68 M","1,76 M","1,71 M","1,76 M","1,72 M","860,00 Mil","1,26 M","1,47 M","2,02 M","2,12 M","2,27 M","1,76 M","1,34 M","1,55 M","1,93 M","1,98 M","2,31 M","2,35 M","2,57 M","3,09 M","2,90 M","1,91 M","1,72 M","1,38 M","986,00 Mil","955,00 Mil","1,26 M","1,06 M","1,05 M","1,08 M","1,28 M","1,31 M","1,21 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"553,55 M","510,96 M","507,79 M","503,47 M","500,79 M","494,76 M","487,75 M","482,01 M","480,62 M","441,03 M","437,95 M","440,30 M","439,58 M",0,"411,80 M","411,43 M","410,95 M","402,80 M","384,30 M","380,18 M","385,16 M","378,43 M","353,54 M","357,16 M","354,89 M","362,19 M","363,81 M","369,19 M","375,44 M","280,20 M","278,74 M","272,87 M","269,61 M","266,26 M","264,52 M","260,78 M","258,97 M","257,53 M","235,85 M","229,94 M","294,04 M","291,07 M","290,26 M","288,14 M","284,84 M","282,56 M","280,42 M","277,54 M","272,42 M","272,76 M","271,33 M","266,90 M","265,21 M","258,37 M","253,63 M","251,36 M","250,67 M","250,13 M","244,09 M","240,55 M","231,08 M","225,09 M","219,75 M"
Investimentos,"26,55 M","26,55 M","31,47 M","31,47 M","31,47 M","31,47 M","31,10 M","31,10 M","31,10 M","31,10 M","32,23 M","32,37 M","31,10 M",0,"25,95 M","25,95 M","25,95 M","25,95 M","10,00 M","10,00 M","10,00 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"184,00 Mil"
Imobilizado,"96,64 M","65,18 M","72,44 M","78,64 M","84,48 M","89,24 M","94,89 M","101,67 M","110,05 M","81,93 M","85,43 M","94,57 M","100,89 M",0,"92,16 M","99,63 M","106,29 M","101,72 M","107,22 M","107,76 M","115,86 M","122,45 M","24,20 M","45,25 M","42,60 M","119,47 M","41,66 M","39,62 M","39,93 M","40,57 M","40,74 M","38,20 M","38,75 M","38,41 M","39,19 M","38,18 M","38,49 M","39,07 M","38,03 M","38,01 M","37,98 M","39,20 M","39,85 M","39,48 M","40,18 M","40,97 M","40,98 M","39,80 M","38,02 M","39,40 M","37,90 M","35,34 M","36,90 M","36,63 M","37,46 M","39,68 M","42,40 M","44,51 M","43,21 M","44,06 M","40,15 M","38,03 M","42,06 M"
