Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"57,47 B","55,86 B","53,35 B","50,95 B","49,47 B","47,91 B","46,28 B","44,73 B","44,64 B","44,24 B","42,75 B","41,44 B","40,58 B","39,91 B","39,91 B","45,93 B","42,47 B","42,87 B","39,33 B","37,96 B","36,69 B","36,73 B","34,50 B","33,04 B","32,97 B","32,71 B","31,30 B","30,50 B","30,97 B","30,56 B","30,05 B","28,82 B","29,18 B","28,98 B","27,07 B","26,05 B","25,91 B","25,36 B","24,26 B","23,52 B","23,62 B","23,19 B","22,39 B","21,90 B","22,60 B","21,42 B","21,13 B","20,42 B","20,63 B","20,41 B","20,12 B","19,17 B","19,11 B","18,87 B","17,60 B","16,70 B","16,78 B","16,47 B","15,93 B","15,21 B","15,12 B","15,09 B","12,80 B"
Ativo circulante,"34,08 B","33,32 B","31,94 B","28,06 B","27,42 B","26,29 B","26,93 B","26,24 B","26,75 B","26,46 B","25,24 B","24,51 B","23,35 B","22,72 B","22,72 B","29,36 B","27,80 B","27,31 B","25,51 B","25,14 B","24,62 B","24,57 B","26,23 B","25,22 B","23,24 B","22,78 B","21,51 B","21,31 B","22,07 B","21,95 B","20,84 B","19,88 B","20,84 B","21,86 B","20,06 B","19,23 B","19,64 B","19,14 B","16,48 B","17,30 B","17,83 B","17,93 B","15,87 B","15,74 B","16,51 B","14,83 B","14,89 B","14,32 B","14,70 B","15,76 B","15,26 B","14,95 B","15,06 B","14,89 B","13,76 B","13,04 B","13,22 B","13,00 B","11,85 B","11,29 B","10,94 B","11,03 B","9,03 B"
Caixa e eq. de caixa,"1,99 B","1,90 B","1,49 B","2,06 B","2,03 B","2,19 B","751,62 M","862,06 M","1,66 B","1,11 B","2,87 B","1,09 B","810,63 M","2,43 B","2,43 B","2,26 B","1,89 B","1,40 B","1,23 B","578,88 M","880,47 M","915,88 M","2,25 B","4,01 B","1,48 B","893,26 M","929,18 M","1,26 B","632,14 M","769,47 M","723,77 M","643,39 M","832,28 M","1,27 B","1,71 B","892,63 M","558,63 M","882,07 M","848,99 M","424,58 M","1,39 B","1,15 B","701,89 M","663,34 M","1,25 B","1,00 B","659,73 M","627,33 M","904,72 M","1,34 B","1,31 B","506,84 M","627,39 M","683,30 M","1,09 B","675,62 M","609,85 M","1,52 B","57,38 M","50,86 M","40,92 M","1,49 B","38,04 M"
Aplicações financeiras,"11,05 B","10,54 B","11,63 B","7,89 B","7,90 B","7,41 B","10,73 B","10,48 B","10,25 B","10,91 B","8,48 B","10,10 B","9,77 B","7,62 B","7,62 B","7,15 B","7,32 B","7,48 B","7,24 B","8,74 B","8,88 B","9,00 B","11,01 B","9,63 B","9,36 B","9,30 B","9,23 B","9,26 B","10,81 B","10,04 B","9,55 B","8,75 B","9,65 B","9,93 B","8,81 B","9,05 B","9,92 B","8,95 B","6,95 B","8,38 B","7,96 B","8,24 B","6,87 B","7,02 B","6,49 B","5,72 B","6,08 B","5,97 B","6,25 B","6,83 B","7,05 B","8,23 B","8,54 B","8,33 B","7,42 B","7,53 B","7,75 B","6,72 B","7,82 B","7,65 B","7,49 B","5,86 B","6,14 B"
Contas a receber,"17,46 B","17,37 B","16,11 B","15,65 B","15,08 B","14,43 B","13,26 B","12,86 B","12,65 B","12,59 B","11,83 B","11,57 B","11,22 B","11,07 B","11,19 B","16,10 B","15,07 B","15,01 B","13,93 B","12,86 B","12,01 B","11,87 B","10,47 B","9,12 B","9,78 B","9,96 B","8,91 B","8,39 B","8,25 B","8,73 B","8,26 B","8,13 B","8,11 B","8,27 B","7,56 B","7,21 B","7,13 B","7,21 B","6,71 B","6,52 B","6,42 B","6,59 B","6,08 B","6,02 B","6,70 B","6,40 B","6,21 B","5,89 B","5,73 B","5,80 B","5,24 B","4,62 B","4,38 B","4,46 B","3,89 B","3,52 B","3,36 B","3,45 B","3,21 B","2,94 B","2,93 B","2,96 B","2,49 B"
Estoques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"166,46 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"23,39 B","22,54 B","21,41 B","22,88 B","22,05 B","21,62 B","19,35 B","18,49 B","17,89 B","17,78 B","17,51 B","16,93 B","17,23 B","17,20 B","17,20 B","16,57 B","14,67 B","15,56 B","13,83 B","12,82 B","12,07 B","12,16 B","8,27 B","7,82 B","9,72 B","9,93 B","9,79 B","9,19 B","8,91 B","8,61 B","9,21 B","8,94 B","8,34 B","7,12 B","7,01 B","6,82 B","6,27 B","6,22 B","7,78 B","6,23 B","5,79 B","5,26 B","6,52 B","6,16 B","6,09 B","6,59 B","6,24 B","6,10 B","5,93 B","4,65 B","4,86 B","4,23 B","4,05 B","3,98 B","3,84 B","3,66 B","3,56 B","3,47 B","4,08 B","3,93 B","4,18 B","4,07 B","3,77 B"
Investimentos,"529,24 M","533,64 M","517,62 M","526,20 M","528,99 M","533,17 M","542,40 M","544,84 M","548,41 M","549,02 M","520,30 M","567,84 M","598,18 M","599,91 M","599,91 M","541,58 M","728,62 M","717,63 M","539,43 M","496,03 M","153,61 M","139,69 M","133,04 M","133,14 M","136,66 M","132,48 M","136,26 M","135,14 M","99,19 M","99,23 M","99,28 M","8,26 M","7,87 M","8,36 M","8,41 M","8,46 M","8,51 M","8,55 M","8,60 M","8,65 M","8,46 M","8,51 M","8,56 M","8,60 M","8,65 M","8,70 M","8,74 M","8,79 M","8,84 M","8,88 M","8,93 M","8,98 M","8,65 M","8,70 M","8,74 M","8,79 M","8,84 M","8,88 M","8,93 M","8,97 M","8,96 M","9,01 M","9,19 M"
Imobilizado,"980,99 M","1,02 B","997,55 M","1,02 B","1,01 B","1,02 B","1,15 B","1,31 B","1,46 B","1,67 B","1,81 B","2,03 B","2,26 B","2,37 B","2,37 B","2,38 B","2,36 B","2,26 B","1,96 B","1,82 B","1,80 B","1,75 B","1,68 B","1,72 B","1,74 B","1,68 B","1,66 B","1,67 B","1,69 B","1,53 B","1,56 B","1,65 B","1,64 B","1,64 B","1,60 B","1,54 B","1,54 B","1,54 B","1,52 B","1,48 B","1,49 B","1,48 B","1,46 B","1,43 B","1,41 B","1,38 B","1,31 B","1,26 B","1,23 B","1,21 B","1,19 B","1,15 B","1,10 B","1,06 B","1,02 B","968,23 M","916,68 M","886,38 M","833,90 M","755,45 M","690,75 M","661,99 M","621,73 M"
