Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"12,66 B","12,56 B","13,07 B","12,70 B","12,81 B","12,77 B","12,69 B","12,95 B","12,41 B","12,34 B","11,92 B","11,70 B","11,20 B","11,44 B","11,18 B","10,57 B","9,97 B","10,66 B","10,59 B","10,30 B","10,42 B","9,73 B","9,68 B","9,44 B","8,86 B","8,10 B","8,01 B","7,87 B","7,98 B","7,81 B","8,13 B","7,70 B","6,27 B","6,09 B","5,96 B","5,79 B","5,75 B","5,68 B","5,49 B","5,23 B","5,11 B","5,10 B","5,00 B","4,80 B","4,70 B","4,48 B","4,35 B","4,11 B","4,01 B","3,88 B","3,85 B","3,67 B","3,64 B","3,43 B","3,42 B","3,45 B","3,15 B","3,06 B","2,69 B","2,62 B","2,57 B","2,36 B","2,26 B"
Ativo circulante,"5,78 B","5,83 B","6,33 B","5,91 B","5,92 B","6,00 B","6,02 B","6,33 B","5,78 B","5,70 B","5,36 B","5,18 B","4,61 B","4,88 B","4,76 B","4,60 B","3,98 B","4,44 B","4,68 B","4,28 B","4,48 B","3,87 B","3,99 B","3,73 B","3,06 B","2,32 B","2,37 B","2,36 B","2,53 B","2,45 B","2,86 B","2,46 B","2,70 B","2,55 B","2,49 B","2,38 B","2,37 B","2,35 B","2,21 B","1,96 B","1,86 B","1,91 B","1,89 B","1,75 B","1,81 B","1,64 B","1,61 B","1,43 B","1,40 B","1,37 B","1,40 B","1,26 B","1,29 B","1,11 B","1,06 B","1,06 B","914,99 M","840,65 M","865,06 M","808,14 M","871,81 M","680,40 M","650,24 M"
Caixa e eq. de caixa,"1,91 B","1,89 B","2,52 B","2,14 B","2,27 B","2,15 B","2,09 B","2,51 B","2,17 B","2,27 B","1,83 B","1,21 B","773,86 M","648,05 M","420,71 M","656,09 M","845,65 M","1,56 B","1,86 B","1,58 B","1,67 B","1,21 B","1,31 B","1,39 B","794,77 M","348,38 M","645,00 M","512,67 M","596,23 M","451,00 M","771,14 M","587,98 M","1,18 B","925,92 M","1,05 B","905,49 M","928,67 M","860,10 M","816,93 M","601,14 M","430,91 M","348,80 M","445,19 M","434,97 M","617,97 M","447,28 M","500,35 M","348,41 M","293,94 M","306,75 M","368,97 M","282,94 M","353,11 M","143,00 M","170,31 M","214,92 M","153,68 M","95,32 M","133,91 M","116,29 M","189,46 M","54,37 M","58,76 M"
Aplicações financeiras,"16,08 M","16,42 M","16,42 M","16,51 M","16,82 M","17,15 M","15,23 M","15,25 M","15,45 M","15,20 M","19,88 M","16,96 M","16,92 M","16,60 M","18,58 M","16,62 M","16,79 M","16,57 M","17,31 M","16,51 M","16,41 M","16,41 M","16,41 M","16,41 M","16,41 M","16,39 M","16,27 M","16,38 M",0,0,0,0,0,0,"205,00 Mil","204,00 Mil","204,00 Mil","204,00 Mil","213,00 Mil","208,00 Mil","204,00 Mil","6,14 M","5,76 M","6,87 M","6,70 M","1,23 M","1,21 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"1,59 B","1,84 B","1,76 B","1,71 B","1,42 B","1,67 B","1,59 B","1,76 B","1,66 B","1,84 B","1,66 B","1,82 B","1,56 B","1,69 B","1,61 B","1,50 B","1,19 B","1,44 B","1,15 B","1,08 B","853,23 M","960,06 M","939,13 M","863,96 M","931,43 M","957,53 M","768,48 M","808,24 M","841,53 M","1,04 B","990,38 M","847,64 M","702,81 M","806,39 M","655,87 M","639,96 M","565,97 M","725,36 M","643,16 M","587,88 M","542,40 M","597,95 M","593,81 M","545,95 M","522,55 M","591,64 M","536,73 M","524,72 M","508,29 M","468,57 M","474,87 M","541,65 M","528,79 M","412,51 M","508,36 M","485,31 M","456,76 M","436,12 M","411,57 M","397,02 M","362,43 M","359,92 M","322,41 M"
Estoques,"1,79 B","1,68 B","1,67 B","1,64 B","1,80 B","1,69 B","2,04 B","1,71 B","1,64 B","1,34 B","1,60 B","1,80 B","1,91 B","2,11 B","2,16 B","2,00 B","1,44 B","1,15 B","1,27 B","1,21 B","1,45 B","1,22 B","1,24 B","1,11 B","987,07 M","799,07 M","752,41 M","830,03 M","874,51 M","765,62 M","829,15 M","771,42 M","630,19 M","640,30 M","631,79 M","692,10 M","697,31 M","587,75 M","589,92 M","568,78 M","630,50 M","675,30 M","564,77 M","547,35 M","486,49 M","461,42 M","484,08 M","470,03 M","489,53 M","483,59 M","477,01 M","437,32 M","404,78 M","441,72 M","380,67 M","353,30 M","300,83 M","307,96 M","318,05 M","292,25 M","317,03 M","264,50 M","268,80 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"6,88 B","6,73 B","6,74 B","6,79 B","6,89 B","6,77 B","6,67 B","6,61 B","6,63 B","6,64 B","6,56 B","6,52 B","6,59 B","6,56 B","6,42 B","5,97 B","5,99 B","6,21 B","5,91 B","6,02 B","5,95 B","5,86 B","5,69 B","5,71 B","5,80 B","5,78 B","5,64 B","5,50 B","5,45 B","5,36 B","5,27 B","5,24 B","3,57 B","3,54 B","3,47 B","3,41 B","3,38 B","3,33 B","3,28 B","3,27 B","3,25 B","3,19 B","3,11 B","3,04 B","2,89 B","2,84 B","2,73 B","2,67 B","2,61 B","2,51 B","2,45 B","2,40 B","2,35 B","2,31 B","2,36 B","2,39 B","2,23 B","2,22 B","1,83 B","1,81 B","1,69 B","1,68 B","1,61 B"
Investimentos,"84,54 M","85,14 M","85,43 M","86,52 M","86,93 M","86,95 M","114,13 M","115,89 M","117,02 M","118,64 M","118,42 M","116,39 M","117,43 M","118,10 M","114,87 M","90,11 M","90,71 M","92,06 M","98,57 M","99,26 M","100,57 M","101,90 M","103,68 M","105,49 M","107,04 M","108,10 M","69,68 M","58,95 M","51,14 M","38,11 M","37,75 M","31,84 M","31,28 M","31,45 M","32,06 M","23,04 M","23,13 M","23,20 M","23,23 M","23,26 M","23,29 M","23,00 M","23,03 M","24,36 M","24,39 M","24,41 M","24,43 M","24,46 M","24,47 M","140,00 Mil","3,13 M","3,09 M","2,95 M","140,00 Mil","140,00 Mil","140,00 Mil","140,00 Mil","140,00 Mil","140,00 Mil","127,00 Mil","127,00 Mil","127,00 Mil","127,00 Mil"
Imobilizado,"3,67 B","3,57 B","3,58 B","3,61 B","3,67 B","3,59 B","3,55 B","3,52 B","3,54 B","3,58 B","3,53 B","3,52 B","3,54 B","3,55 B","3,54 B","3,41 B","3,43 B","3,42 B","3,42 B","3,41 B","3,41 B","3,42 B","3,40 B","3,33 B","3,35 B","3,35 B","3,32 B","3,28 B","3,27 B","3,19 B","3,16 B","3,15 B","2,50 B","2,47 B","2,43 B","2,38 B","2,34 B","2,30 B","2,25 B","2,21 B","2,19 B","2,16 B","2,08 B","2,00 B","1,85 B","1,81 B","1,70 B","1,65 B","1,59 B","1,52 B","1,45 B","1,42 B","1,37 B","1,33 B","1,30 B","1,29 B","1,19 B","1,18 B","1,06 B","1,04 B","994,95 M","977,71 M","899,06 M"
