Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"2,22 B","2,72 B","2,78 B","2,72 B","2,21 B","2,49 B","2,40 B","2,63 B","2,14 B","2,77 B","2,73 B","2,85 B","2,49 B","2,77 B","2,98 B","2,50 B","1,89 B","2,16 B","2,18 B","1,98 B","1,49 B","1,70 B","2,03 B","1,89 B","1,64 B","1,69 B","1,55 B","1,54 B","1,32 B","1,58 B","1,74 B","1,48 B","1,22 B","1,36 B","1,47 B","1,38 B","1,21 B","1,40 B","1,45 B","1,33 B","1,15 B","1,20 B","1,27 B","1,12 B","1,03 B","1,17 B","1,21 B","1,12 B",0,"1,13 B","1,16 B","1,08 B",0,"919,81 M","936,56 M","877,64 M","811,14 M","757,00 M","784,50 M","722,37 M","647,17 M","634,05 M","654,01 M","593,99 M","561,95 M"
Custos,"-1,50 B","-1,86 B","-1,88 B","-1,81 B","-1,53 B","-1,66 B","-1,61 B","-1,71 B","-1,36 B","-1,76 B","-1,76 B","-1,91 B","-1,81 B","-2,08 B","-2,13 B","-1,64 B","-1,40 B","-1,60 B","-1,49 B","-1,43 B","-1,09 B","-1,21 B","-1,38 B","-1,27 B","-1,01 B","-1,06 B","-1,02 B","-1,01 B","-864,15 M","-1,02 B","-1,07 B","-881,84 M","-753,13 M","-827,52 M","-853,09 M","-793,07 M","-692,69 M","-832,46 M","-834,97 M","-807,03 M","-767,93 M","-807,68 M","-815,91 M","-701,82 M","-640,97 M","-716,35 M","-757,89 M","-695,78 M",0,"-703,47 M","-716,68 M","-663,27 M",0,"-561,89 M","-569,29 M","-511,83 M","-479,39 M","-467,90 M","-489,41 M","-457,07 M","-398,15 M","-377,68 M","-371,30 M","-346,90 M","-327,85 M"
Lucro bruto,"717,66 M","861,01 M","902,84 M","909,62 M","683,55 M","833,57 M","791,09 M","917,31 M","784,08 M","1,01 B","972,45 M","941,23 M","674,77 M","686,83 M","850,71 M","856,37 M","493,16 M","566,71 M","685,44 M","549,80 M","400,04 M","487,26 M","649,15 M","619,93 M","624,71 M","639,04 M","534,81 M","534,64 M","452,78 M","556,64 M","671,73 M","601,69 M","464,26 M","536,45 M","616,60 M","582,50 M","513,51 M","568,32 M","611,72 M","519,76 M","385,88 M","391,88 M","449,21 M","422,53 M","392,14 M","449,87 M","454,00 M","425,03 M",0,"425,52 M","439,91 M","414,38 M",0,"357,92 M","367,27 M","365,81 M","331,75 M","289,10 M","295,09 M","265,29 M","249,01 M","256,37 M","282,71 M","247,09 M","234,11 M"
Despesas operacionais,"-619,88 M","-693,84 M","-686,04 M","-667,60 M","-618,31 M","-580,61 M","-653,11 M","-670,24 M","-592,73 M","-661,40 M","-622,61 M","-654,05 M","-588,70 M","-649,23 M","-598,92 M","-574,04 M","-481,70 M","-460,30 M","-469,16 M","-456,58 M","-418,99 M","-363,06 M","-387,89 M","-457,55 M","-457,98 M","-411,22 M","-408,13 M","-409,08 M","-394,32 M","-419,58 M","-438,29 M","-370,32 M","-315,33 M","-376,00 M","-357,87 M","-367,41 M","-309,02 M","-357,37 M","-328,14 M","-317,62 M","-281,93 M","-286,32 M","-283,45 M","-258,47 M","-246,84 M","-290,88 M","-270,70 M","-255,99 M",0,"-303,27 M","-270,01 M","-254,48 M",0,"-234,68 M","-229,80 M","-221,51 M","-192,35 M","-181,70 M","-179,55 M","-171,44 M","-150,16 M","-155,59 M","-161,70 M","-145,30 M","-144,95 M"
Despesas com vendas,"-482,89 M","-558,29 M","-551,15 M","-505,62 M","-452,33 M","-439,65 M","-493,77 M","-552,92 M","-450,25 M","-513,81 M","-504,68 M","-514,41 M","-458,95 M","-518,56 M","-493,09 M","-445,74 M","-370,26 M","-379,76 M","-376,82 M","-362,67 M","-343,91 M","-382,44 M","-414,03 M","-388,43 M","-367,94 M","-343,13 M","-341,32 M","-344,47 M","-305,02 M","-320,73 M","-335,98 M","-283,23 M","-246,31 M","-290,31 M","-283,29 M","-287,68 M","-239,96 M","-277,39 M","-241,33 M","-242,96 M","-219,22 M","-226,56 M","-239,25 M","-224,38 M","-202,75 M","-224,75 M","-218,36 M","-207,05 M",--,"-229,23 M","-215,78 M","-200,52 M",--,"-186,81 M","-177,10 M","-169,00 M","-143,24 M","-141,61 M","-137,98 M","-134,30 M","-111,59 M","-114,95 M","-114,24 M","-112,52 M","-110,93 M"
Despesas administrativas,"-113,88 M","-114,42 M","-110,59 M","-109,80 M","-117,27 M","-94,03 M","-109,32 M","-109,99 M","-103,67 M","-111,86 M","-99,01 M","-102,92 M","-100,60 M","-104,61 M","-89,74 M","-85,11 M","-79,07 M","-73,01 M","-77,28 M","-79,73 M","-76,00 M","-77,45 M","-82,83 M","-78,59 M","-72,52 M","-86,74 M","-67,86 M","-72,18 M","-66,47 M","-82,77 M","-71,70 M","-63,55 M","-51,44 M","-58,27 M","-50,55 M","-48,81 M","-46,16 M","-52,52 M","-46,98 M","-47,02 M","-45,28 M","-44,41 M","-41,92 M","-47,62 M","-47,99 M","-58,74 M","-50,61 M","-48,13 M",--,"-61,58 M","-53,13 M","-49,40 M",--,"-60,26 M","-53,36 M","-53,05 M","-49,63 M","-40,38 M","-40,78 M","-37,54 M","-36,58 M","-40,44 M","-37,41 M","-33,01 M","-31,46 M"
EBIT,"97,79 M","167,16 M","216,80 M","242,03 M","65,24 M","252,96 M","137,98 M","247,07 M","191,35 M","345,51 M","349,84 M","287,18 M","86,07 M","37,60 M","251,79 M","282,33 M","11,46 M","106,41 M","216,28 M","93,22 M","-18,95 M","124,20 M","261,26 M","162,38 M","166,72 M","227,82 M","126,67 M","125,56 M","58,46 M","137,06 M","233,45 M","231,37 M","148,93 M","160,45 M","258,73 M","215,09 M","204,49 M","210,94 M","283,58 M","202,14 M","103,94 M","105,56 M","165,76 M","164,06 M","145,30 M","158,99 M","183,29 M","169,04 M",0,"122,24 M","169,89 M","159,89 M",0,"123,25 M","137,47 M","144,30 M","139,40 M","107,41 M","115,54 M","93,86 M","98,86 M","100,77 M","121,01 M","101,80 M","89,16 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"18,62 M","18,07 M","11,74 M","-18,30 M","5,52 M","3,54 M","7,79 M","-16,86 M","-630,00 Mil","14,78 M","-34,27 M","-55,00 M","-58,09 M","-101,72 M","-69,51 M","-26,91 M","-33,34 M","-18,23 M","-2,62 M","-5,00 M","6,03 M","57,16 M","30,51 M","-2,65 M","-3,95 M","36,79 M","18,35 M","-20,99 M","-3,69 M","1,75 M","28,33 M","2,05 M","14,13 M","23,91 M","13,64 M","20,70 M","18,47 M","15,59 M","12,13 M","6,65 M","-2,80 M","9,15 M","8,25 M","33,41 M","10,59 M","-3,25 M","-2,94 M","-1,95 M",0,"-473,00 Mil","-4,42 M","-3,52 M",0,"-7,82 M","-10,81 M","-9,03 M","-8,95 M","910,00 Mil","-13,52 M","-603,00 Mil","165,00 Mil","-1,93 M","-3,43 M","-7,31 M","-3,19 M"
Antes dos impostos,"116,41 M","185,24 M","228,55 M","223,73 M","70,76 M","256,49 M","145,77 M","230,21 M","190,72 M","360,29 M","315,57 M","232,19 M","27,98 M","-64,12 M","182,28 M","255,42 M","-21,88 M","88,19 M","213,66 M","88,23 M","-12,92 M","181,37 M","291,77 M","159,72 M","162,78 M","264,61 M","145,03 M","104,57 M","54,77 M","138,81 M","261,78 M","233,42 M","163,06 M","184,35 M","272,38 M","235,79 M","222,96 M","226,53 M","295,71 M","208,79 M","101,15 M","114,71 M","174,01 M","197,47 M","155,89 M","155,74 M","180,35 M","167,09 M",0,"121,77 M","165,47 M","156,37 M",0,"115,43 M","126,66 M","135,27 M","130,45 M","108,32 M","102,03 M","93,25 M","99,02 M","98,85 M","117,58 M","94,49 M","85,97 M"
