Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"132,09 M","219,68 M","164,94 M","224,80 M","135,40 M","216,74 M","169,75 M","214,05 M","128,05 M","201,88 M","148,73 M","207,78 M","117,73 M","195,56 M","142,31 M","217,82 M","126,17 M","189,71 M","148,88 M","195,38 M","80,39 M","158,21 M","104,69 M","104,59 M","82,06 M","142,61 M","113,71 M","126,03 M","93,39 M","137,55 M","106,63 M","129,00 M","90,00 M","127,02 M","98,56 M","121,46 M","81,24 M","117,12 M","86,61 M","110,45 M","76,26 M","98,51 M","88,98 M","107,38 M","79,24 M","130,71 M","95,84 M","114,09 M","79,08 M","119,52 M","80,91 M","90,78 M","67,19 M","97,73 M","70,31 M","88,66 M","61,95 M","92,54 M","66,97 M","78,38 M","53,33 M","80,65 M","61,45 M","69,30 M","49,67 M"
Custos,"-61,96 M","-98,42 M","-72,91 M","-103,57 M","-70,33 M","-99,00 M","-82,48 M","-99,98 M","-62,17 M","-107,89 M","-70,76 M","-91,75 M","-54,87 M","-92,52 M","-61,88 M","-99,85 M","-56,28 M","-86,27 M","-71,23 M","-89,70 M","-38,62 M","-74,85 M","-48,18 M","-45,76 M","-39,59 M","-67,01 M","-55,41 M","-56,51 M","-43,62 M","-64,76 M","-52,85 M","-61,23 M","-43,99 M","-59,66 M","-48,25 M","-56,39 M","-39,43 M","-54,42 M","-41,67 M","-51,76 M","-36,25 M","-43,19 M","-45,45 M","-53,01 M","-40,18 M","-65,24 M","-48,17 M","-56,50 M","-40,64 M","-58,89 M","-39,90 M","-44,78 M","-31,70 M","-45,17 M","-34,52 M","-43,95 M","-30,75 M","-44,11 M","-32,24 M","-37,30 M","-27,52 M","-39,02 M","-31,01 M","-33,62 M","-25,55 M"
Lucro bruto,"70,13 M","121,27 M","92,03 M","121,23 M","65,06 M","117,74 M","87,27 M","114,07 M","65,88 M","93,98 M","77,97 M","116,03 M","62,87 M","103,04 M","80,43 M","117,97 M","69,89 M","103,45 M","77,65 M","105,67 M","41,77 M","83,36 M","56,51 M","58,83 M","42,47 M","75,60 M","58,30 M","69,52 M","49,76 M","72,78 M","53,78 M","67,76 M","46,01 M","67,36 M","50,30 M","65,07 M","41,81 M","62,70 M","44,94 M","58,69 M","40,01 M","55,33 M","43,53 M","54,37 M","39,07 M","65,47 M","47,67 M","57,58 M","38,44 M","60,63 M","41,01 M","46,01 M","35,49 M","52,57 M","35,78 M","44,71 M","31,19 M","48,43 M","34,73 M","41,08 M","25,81 M","41,63 M","30,44 M","35,68 M","24,12 M"
Despesas operacionais,"-69,77 M","-97,37 M","-87,27 M","-88,05 M","-71,09 M","-83,47 M","-71,53 M","-83,01 M","-65,63 M","-70,37 M","-76,81 M","-80,78 M","-65,51 M","-89,75 M","-64,84 M","-73,39 M","-46,61 M","-77,69 M","-3,50 M","-38,00 M","-29,18 M","-47,79 M","-36,38 M","-43,33 M","-38,41 M","-11,17 M","-47,63 M","-54,24 M","-47,32 M","-57,09 M","-46,51 M","-46,28 M","-44,29 M","-54,07 M","-41,34 M","-42,76 M","-37,96 M","-49,20 M","-40,34 M","-38,69 M","-37,55 M","-44,70 M","-37,84 M","-38,55 M","-35,48 M","-47,53 M","-36,87 M","-34,26 M","-29,92 M","-41,09 M","-31,38 M","-29,50 M","-27,82 M","-39,03 M","-29,87 M","-29,55 M","-26,68 M","-36,90 M","-27,12 M","-26,41 M","-22,17 M","-31,02 M","-23,19 M","-23,06 M","-20,28 M"
Despesas com vendas,"-53,15 M","-62,67 M","-56,93 M","-58,23 M","-53,76 M","-60,59 M","-54,81 M","-57,04 M","-50,21 M","-58,67 M","-52,30 M","-48,75 M","-48,04 M","-51,03 M","-45,04 M","-45,74 M","-40,56 M","-45,04 M","-33,67 M","-36,04 M","-32,89 M","-31,29 M","-32,10 M","-27,51 M","-30,24 M","-34,53 M","-39,08 M","-37,06 M","-37,46 M","-41,67 M","-38,34 M","-37,59 M","-34,74 M","-36,88 M","-35,28 M","-33,18 M","-30,55 M","-34,29 M","-32,15 M","-31,31 M","-30,15 M","-31,60 M","-29,61 M","-30,18 M","-27,58 M","-31,36 M","-28,59 M","-26,34 M","-22,94 M","-25,79 M","-24,12 M","-22,84 M","-21,29 M","-25,72 M","-22,49 M","-22,81 M","-20,53 M","-24,90 M","-21,21 M","-20,25 M","-16,94 M","-19,82 M","-18,47 M","-16,73 M","-15,10 M"
Despesas administrativas,"-16,69 M","-22,06 M","-16,43 M","-20,25 M","-15,98 M","-23,01 M","-15,46 M","-17,09 M","-14,06 M","-11,69 M","-17,96 M","-20,84 M","-17,68 M","-21,85 M","-16,69 M","-21,14 M","-13,79 M","-25,94 M","-12,38 M","-12,64 M","-10,20 M","-16,84 M","-9,12 M","-16,27 M","-10,74 M","-26,50 M","-13,59 M","-17,98 M","-11,07 M","-9,41 M","-11,25 M","-10,37 M","-10,02 M","-11,23 M","-8,64 M","-10,14 M","-9,10 M","-11,58 M","-9,87 M","-9,09 M","-8,97 M","-9,31 M","-8,84 M","-9,25 M","-8,49 M","-9,84 M","-9,44 M","-8,50 M","-7,81 M","-8,61 M","-8,04 M","-7,42 M","-7,30 M","-7,27 M","-7,89 M","-7,07 M","-6,51 M","-6,75 M","-6,37 M","-6,38 M","-5,61 M","-6,44 M","-4,72 M","-6,73 M","-5,64 M"
EBIT,"361,00 Mil","23,89 M","4,76 M","33,19 M","-6,03 M","34,28 M","15,74 M","31,06 M","251,00 Mil","23,62 M","1,16 M","35,25 M","-2,64 M","13,29 M","15,59 M","44,59 M","23,28 M","25,75 M","74,15 M","67,67 M","12,58 M","35,57 M","20,13 M","15,51 M","4,06 M","64,43 M","10,67 M","15,28 M","2,44 M","15,70 M","7,27 M","21,49 M","1,72 M","13,29 M","8,96 M","22,30 M","3,85 M","13,50 M","4,60 M","20,00 M","2,46 M","10,62 M","5,69 M","15,83 M","3,58 M","17,94 M","10,80 M","23,32 M","8,52 M","19,54 M","9,63 M","16,51 M","7,66 M","13,54 M","5,91 M","15,16 M","4,52 M","11,53 M","7,62 M","14,67 M","3,65 M","10,61 M","7,25 M","12,62 M","3,83 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"7,94 M","6,60 M","4,85 M","9,63 M","10,24 M","17,15 M","10,93 M","5,31 M","6,88 M","13,27 M","12,79 M","10,14 M","15,12 M","14,63 M","7,30 M","14,08 M","3,99 M","7,83 M","20,91 M","7,36 M","2,72 M","3,71 M","3,56 M","2,29 M","4,81 M","45,32 M","6,80 M","6,87 M","7,51 M","9,96 M","7,21 M","6,29 M","6,46 M","8,20 M","7,40 M","8,34 M","8,38 M","14,53 M","11,15 M","8,76 M","7,70 M","7,76 M","7,17 M","6,07 M","6,10 M","5,96 M","5,10 M","5,38 M","5,70 M","5,02 M","4,74 M","4,36 M","3,88 M","3,60 M","3,90 M","3,68 M","3,70 M","1,33 M","3,99 M","3,77 M","3,81 M","3,57 M","3,64 M","2,89 M","2,80 M"
Antes dos impostos,"8,30 M","30,49 M","9,61 M","42,82 M","4,21 M","51,42 M","26,68 M","36,37 M","7,13 M","36,88 M","13,96 M","45,39 M","12,47 M","27,92 M","22,90 M","58,66 M","27,27 M","33,58 M","95,06 M","75,03 M","15,30 M","39,28 M","23,69 M","17,80 M","8,87 M","109,75 M","17,47 M","22,14 M","9,96 M","25,65 M","14,49 M","27,78 M","8,17 M","21,50 M","16,36 M","30,64 M","12,23 M","28,03 M","15,75 M","28,76 M","10,16 M","18,38 M","12,87 M","21,90 M","9,68 M","23,90 M","15,90 M","28,69 M","14,22 M","24,56 M","14,37 M","20,86 M","11,55 M","17,14 M","9,81 M","18,83 M","8,22 M","12,86 M","11,61 M","18,45 M","7,45 M","14,18 M","10,90 M","15,52 M","6,63 M"
