Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"91,25 M","162,00 M","107,83 M","121,91 M","86,68 M","137,27 M","94,68 M","99,56 M","68,77 M","111,07 M","80,41 M","87,36 M","63,52 M","110,64 M","83,16 M","95,16 M","62,27 M","113,91 M","80,54 M","76,53 M","43,42 M","117,99 M","66,87 M","17,83 M","41,91 M","104,74 M","72,98 M","75,54 M","62,97 M","109,31 M","71,17 M","70,12 M","55,10 M","117,03 M","76,81 M","88,89 M","57,34 M","116,61 M","79,28 M","92,83 M","72,15 M","133,11 M","85,52 M","104,43 M","74,23 M","150,78 M","95,85 M","99,48 M",0,"158,41 M","100,92 M","115,18 M",0,"110,35 M","70,62 M","76,00 M","55,75 M","89,42 M","53,43 M","72,31 M","46,87 M","88,25 M","45,83 M","53,34 M","30,87 Mil"
Custos,"-42,31 M","-73,64 M","-48,75 M","-53,98 M","-40,38 M","-62,17 M","-42,19 M","-44,82 M","-32,26 M","-50,58 M","-34,77 M","-38,02 M","-29,60 M","-49,49 M","-37,78 M","-43,08 M","-30,32 M","-54,75 M","-38,17 M","-34,12 M","-22,18 M","-59,24 M","-34,07 M","-14,16 M","-24,73 M","-55,57 M","-40,63 M","-74,24 M","-36,54 M","-57,79 M","-37,67 M","-32,97 M","-30,61 M","-68,73 M","-40,67 M","-44,12 M","-31,47 M","-59,75 M","-44,54 M","-48,57 M","-38,43 M","-65,37 M","-42,84 M","-45,73 M","-36,56 M","-65,24 M","-43,48 M","-44,36 M",0,"-64,01 M","-42,29 M","-49,43 M",0,"-41,89 M","-29,48 M","-29,30 M","-24,11 M","-32,05 M","-20,07 M","-25,27 M","-18,47 M","-31,10 M","-17,21 M","-19,01 M","-12,20 Mil"
Lucro bruto,"48,93 M","88,36 M","59,08 M","67,93 M","46,30 M","75,10 M","52,50 M","54,74 M","36,51 M","60,49 M","45,64 M","49,33 M","33,92 M","61,15 M","45,37 M","52,08 M","31,95 M","59,16 M","42,37 M","42,41 M","21,24 M","58,75 M","32,80 M","3,67 M","17,18 M","49,17 M","32,34 M","1,29 M","26,44 M","51,52 M","33,50 M","37,15 M","24,49 M","48,30 M","36,14 M","44,77 M","25,87 M","56,86 M","34,74 M","44,26 M","33,72 M","67,74 M","42,67 M","58,70 M","37,67 M","85,54 M","52,37 M","55,12 M",0,"94,40 M","58,63 M","65,75 M",0,"68,45 M","41,14 M","46,69 M","31,64 M","57,37 M","33,36 M","47,03 M","28,40 M","57,15 M","28,62 M","34,33 M","18,67 Mil"
Despesas operacionais,"-43,00 M","-57,64 M","-43,27 M","-44,65 M","-41,26 M","-46,45 M","-37,87 M","-35,60 M","-32,17 M","-34,43 M","-30,50 M","-32,52 M","-30,22 M","-37,65 M","-32,47 M","-35,79 M","-29,04 M","-32,01 M","-31,26 M","-27,91 M","-23,35 M","-41,87 M","-24,98 M","-23,03 M","-32,14 M","-115,83 M","-33,65 M","-52,90 M","-33,51 M","-39,96 M","-37,26 M","-34,16 M","-38,18 M","-48,26 M","-39,03 M","-40,46 M","-40,10 M","-35,82 M","-40,02 M","-42,56 M","-42,64 M","-61,76 M","-36,20 M","-40,08 M","-37,08 M","-48,78 M","-38,52 M","-39,06 M",0,"-57,15 M","-48,78 M","-58,30 M",0,"-43,84 M","-30,57 M","-27,41 M","-21,34 M","-8,02 M","-22,03 M","-19,66 M","-17,96 M","-33,89 M","-18,21 M","-19,04 M","-12,71 Mil"
Despesas com vendas,"-28,63 M","-39,71 M","-30,07 M","-29,35 M","-26,84 M","-31,13 M","-27,73 M","-25,88 M","-21,94 M","-25,21 M","-21,68 M","-23,07 M","-18,66 M","-24,19 M","-22,59 M","-21,18 M","-16,55 M","-22,52 M","-17,44 M","-16,09 M","-14,45 M","-21,88 M","-14,28 M","-14,50 M","-23,29 M","-28,60 M","-25,01 M","-25,78 M","-25,07 M","-15,92 M","-26,41 M","-23,78 M","-28,45 M","-32,06 M","-28,63 M","-29,83 M","-27,67 M","-35,32 M","-29,69 M","-31,00 M","-28,09 M","-51,12 M","-26,32 M","-27,33 M","-24,82 M","-38,74 M","-28,88 M","-27,24 M",--,"-37,49 M","-33,14 M","-39,10 M",--,"-31,96 M","-23,92 M","-18,59 M","-13,39 M","-22,37 M","-16,39 M","-19,14 M","-11,89 M","-18,17 M","-12,19 M","-12,45 M","-7,87 Mil"
Despesas administrativas,"-11,11 M","-10,10 M","-10,73 M","-10,16 M","-10,11 M","-9,92 M","-8,95 M","-10,55 M","-9,99 M","-10,64 M","-9,81 M","-10,26 M","-10,58 M","-8,65 M","-8,98 M","-9,95 M","-10,91 M","-10,38 M","-10,40 M","-8,51 M","-8,21 M","-10,94 M","-7,92 M","-6,52 M","-8,48 M","-10,36 M","-9,90 M","-10,92 M","-8,41 M","-8,42 M","-9,45 M","-8,16 M","-9,16 M","-8,85 M","-9,28 M","-8,38 M","-9,71 M","-8,53 M","-9,40 M","-8,59 M","-9,21 M","-10,71 M","-9,16 M","-7,97 M","-8,58 M","-8,44 M","-7,92 M","-8,77 M",--,"-8,50 M","-9,26 M","-13,59 M",--,"-7,68 M","-7,64 M","-6,13 M","-6,34 M","-7,08 M","-5,95 M","-6,07 M","-5,32 M","-13,87 M","-4,71 M","-4,64 M","-4,09 Mil"
EBIT,"5,94 M","30,72 M","15,81 M","23,28 M","5,04 M","28,65 M","14,63 M","19,14 M","4,34 M","26,06 M","15,14 M","16,81 M","3,70 M","23,50 M","12,91 M","16,29 M","2,91 M","27,15 M","11,11 M","14,50 M","-2,11 M","16,88 M","7,82 M","-19,36 M","-14,96 M","-66,66 M","-1,31 M","-51,61 M","-7,07 M","11,56 M","-3,76 M","2,99 M","-13,69 M","37,00 Mil","-2,89 M","4,31 M","-14,23 M","21,04 M","-5,28 M","1,70 M","-8,92 M","5,98 M","6,47 M","18,62 M","584,00 Mil","36,76 M","13,84 M","16,06 M",0,"37,25 M","9,85 M","7,46 M",0,"24,62 M","10,57 M","19,28 M","10,30 M","49,35 M","11,34 M","27,37 M","10,44 M","23,26 M","10,41 M","15,28 M","5,96 Mil"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"1,07 M","3,15 M","1,65 M","13,00 Mil","164,00 Mil","6,88 M","75,00 Mil","6,33 M","5,06 M","3,30 M","122,00 Mil","364,00 Mil","-270,00 Mil","-216,00 Mil","-1,16 M","10,00 Mil","-8,61 M","-9,90 M","-769,00 Mil","-1,80 M","-2,56 M","-6,16 M","-1,70 M","-6,23 M","-10,22 M","-322,00 Mil","-3,07 M","-645,00 Mil","-1,15 M","2,85 M","-770,00 Mil","3,94 M","-1,78 M","-2,30 M","-1,60 M","612,00 Mil","792,00 Mil","2,38 M","-872,00 Mil","-3,74 M","-4,46 M","-1,64 M","680,00 Mil","-2,02 M","2,38 M","-1,60 M","-2,55 M","-3,25 M",0,"-1,71 M","-2,05 M","-3,18 M",0,"2,07 M","5,41 M","4,64 M","4,54 M","4,78 M","4,37 M","-927,00 Mil","-921,00 Mil","-1,25 M","-1,35 M","-559,00 Mil",-161
Antes dos impostos,"7,01 M","33,87 M","17,45 M","23,29 M","5,20 M","35,53 M","14,71 M","25,46 M","9,40 M","29,36 M","15,26 M","17,18 M","3,43 M","23,29 M","11,75 M","16,30 M","-5,70 M","17,25 M","10,34 M","12,70 M","-4,67 M","10,72 M","6,12 M","-25,59 M","-25,18 M","-66,98 M","-4,38 M","-52,26 M","-8,22 M","14,41 M","-4,53 M","6,93 M","-15,47 M","-2,26 M","-4,50 M","4,92 M","-13,44 M","23,43 M","-6,15 M","-2,04 M","-13,38 M","4,34 M","7,15 M","16,60 M","2,96 M","35,16 M","11,29 M","12,81 M",0,"35,54 M","7,80 M","4,28 M",0,"26,69 M","15,98 M","23,91 M","14,84 M","54,13 M","15,71 M","26,44 M","9,52 M","22,02 M","9,06 M","14,72 M","5,80 Mil"
