Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"82,33 M","82,51 M","87,02 M","74,37 M","83,76 M","77,94 M","85,96 M","1,08 B","112,41 M","115,58 M","105,91 M","103,97 M","99,25 M","115,14 M","105,41 M","100,72 M","153,23 M","1,95 B","124,62 M","112,84 M","118,40 M","123,09 M","140,27 M","93,06 M","129,90 M","128,47 M","115,68 M","114,35 M","112,32 M","111,56 M","107,75 M","165,93 M","104,53 M","110,72 M","130,56 M","106,91 M","98,08 M","114,28 M","123,91 M","90,27 M","92,78 M","105,70 M","105,34 M","90,89 M","82,37 M","381,86 M","115,49 M","82,74 M","94,35 M","80,30 M","83,27 M","88,54 M","70,18 M","171,09 M","60,13 M","92,12 M","49,50 M","121,96 M","54,96 M","88,56 M","43,82 M","126,84 M","36,17 M","43,00 M","36,26 M"
Custos,"-36,08 M","-38,95 M","-39,29 M","-35,33 M","-40,11 M","-36,13 M","-41,24 M","-661,31 M","-45,80 M","-47,41 M","-44,41 M","-48,23 M","-49,89 M","-70,23 M","-48,02 M","-49,48 M","-100,27 M","-504,32 M","-47,51 M","-44,03 M","-45,29 M","-52,23 M","-42,37 M","-38,61 M","-46,52 M","-43,12 M","-40,61 M","-39,86 M","-39,67 M","-40,40 M","-45,97 M","-80,22 M","-38,34 M","-51,63 M","-57,69 M","-38,78 M","-38,71 M","-47,15 M","-52,03 M","-32,88 M","-31,62 M","-35,23 M","-36,45 M","-29,93 M","-29,24 M","-128,99 M","-46,25 M","-31,15 M","-25,98 M","-20,61 M","-27,65 M","-32,15 M","-16,89 M","-95,17 M","-18,64 M","-29,53 M","-9,96 M","-62,21 M","-10,72 M","-36,53 M","-6,29 M","-55,29 M","-4,14 M","-8,67 M","-4,58 M"
Lucro bruto,"46,25 M","43,55 M","47,73 M","39,05 M","43,65 M","41,81 M","44,73 M","420,12 M","66,61 M","68,17 M","61,50 M","55,74 M","49,36 M","44,91 M","57,38 M","51,24 M","52,96 M","1,45 B","77,11 M","68,81 M","73,11 M","70,87 M","97,90 M","54,45 M","83,38 M","85,35 M","75,07 M","74,50 M","72,65 M","71,15 M","61,77 M","85,72 M","66,19 M","59,09 M","72,88 M","68,13 M","59,37 M","67,13 M","71,89 M","57,39 M","61,16 M","70,47 M","68,89 M","60,96 M","53,13 M","252,87 M","69,23 M","51,59 M","68,37 M","59,69 M","55,62 M","56,40 M","53,29 M","75,92 M","41,49 M","62,59 M","39,55 M","59,75 M","44,24 M","52,03 M","37,53 M","71,55 M","32,02 M","34,33 M","31,68 M"
Despesas operacionais,"-3,54 M","-14,49 M","-8,27 M","4,93 M","-762,00 Mil","8,06 M","-17,07 M","284,98 M","-14,61 M","-18,90 M","-13,53 M","-17,66 M","-12,31 M","-30,96 M","-9,53 M","-17,76 M","-5,32 M","-8,84 M","-1,16 M","-7,95 M","-12,77 M","-9,63 M","-18,10 M","-23,46 M","-11,17 M","8,15 M","-5,42 M","-30,57 M","-8,64 M","-31,27 M","-37,31 M","-258,00 Mil","-3,00 M","-19,58 M","250,56 M","-9,24 M","-10,14 M","1,09 M","-9,55 M","2,31 M","36,48 M","2,42 M","1,92 M","11,23 M","-9,05 M","-8,67 M","5,57 M","-725,00 Mil","-5,88 M","-5,67 M","-2,71 M","-3,32 M","15,30 M","-5,38 M","-1,39 M","31,45 M","-2,53 M","-12,00 M","-6,56 M","1,96 M","-5,17 M","-7,98 M","-5,15 M","-5,12 M","-3,50 M"
Despesas com vendas,"-2,50 M","-2,96 M","-3,89 M","-3,44 M","-1,59 M","-1,29 M","-3,56 M","-7,99 M","-5,23 M","-3,07 M","-2,26 M","-2,96 M","-591,00 Mil","-7,09 M","-1,82 M","-4,45 M","-1,94 M","-47,03 M","-2,63 M","-2,68 M","-7,76 M","-1,83 M","-8,35 M","-3,77 M","-3,32 M","-2,15 M","-5,97 M","-2,89 M","-4,27 M","-6,40 M","-3,60 M","-2,42 M","-4,88 M","-3,90 M","-3,60 M","-2,57 M","-6,98 M","-7,45 M","-1,27 M","-2,34 M","-610,00 Mil","-970,00 Mil","-1,40 M","-2,13 M","-5,39 M","-11,91 M","-2,74 M","-2,38 M","-3,61 M","-5,14 M","-2,04 M","-2,03 M","-2,04 M","-1,92 M","-1,29 M","-5,04 M","-1,75 M","-5,56 M","-2,32 M","-2,12 M","-1,44 M","-4,76 M","-691,00 Mil","-800,00 Mil","-402,00 Mil"
Despesas administrativas,"-10,74 M","-14,32 M","-8,80 M","-9,69 M","-10,88 M","-20,96 M","-10,60 M","-23,91 M","-10,28 M","-15,35 M","-10,16 M","-10,73 M","-11,66 M","-21,45 M","-13,56 M","-10,74 M","-4,34 M","-21,25 M","-4,83 M","-10,71 M","-4,55 M","-11,97 M","-9,40 M","-8,10 M","-7,35 M","-20,04 M","-10,73 M","-9,40 M","-4,38 M","-11,41 M","-14,39 M","-10,05 M","-7,30 M","-12,68 M","-13,23 M","-12,31 M","-10,54 M","-7,67 M","-20,05 M","-8,81 M","-4,74 M","-8,37 M","-7,41 M","-8,95 M","-8,61 M","-40,89 M","-9,73 M","-8,25 M","-11,86 M","-6,76 M","-9,26 M","-8,57 M","-6,27 M","-12,12 M","-6,24 M","-5,75 M","-5,85 M","-6,21 M","-4,61 M","-5,05 M","-4,89 M","-4,94 M","-4,65 M","-4,53 M","-4,14 M"
EBIT,"42,72 M","29,07 M","39,47 M","43,98 M","42,89 M","49,87 M","27,66 M","705,10 M","52,01 M","49,26 M","47,97 M","38,09 M","37,04 M","13,95 M","47,85 M","33,48 M","47,65 M","1,44 B","75,95 M","60,86 M","60,34 M","61,24 M","79,81 M","30,98 M","72,20 M","93,50 M","69,65 M","43,93 M","64,00 M","39,88 M","24,46 M","85,46 M","63,19 M","39,51 M","323,44 M","58,89 M","49,23 M","68,22 M","62,34 M","59,70 M","97,64 M","72,89 M","70,81 M","72,19 M","44,07 M","244,20 M","74,80 M","50,87 M","62,48 M","54,02 M","52,91 M","53,08 M","68,59 M","70,54 M","40,10 M","94,04 M","37,02 M","47,74 M","37,68 M","53,99 M","32,36 M","63,57 M","26,87 M","29,21 M","28,18 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-11,63 M","-18,01 M","-3,12 M","-19,07 M","-8,91 M","19,15 M","19,95 M","-25,62 M","-30,87 M","-27,37 M","-30,50 M","-30,61 M","-40,79 M","-30,02 M","-28,03 M","-47,57 M","-43,43 M","-53,01 M","-34,99 M","-26,42 M","-23,50 M","-23,41 M","-19,74 M","-13,87 M","-27,29 M","-29,84 M","-33,82 M","-32,66 M","-32,46 M","-31,44 M","-22,71 M","-39,15 M","-33,53 M","-32,39 M","-68,71 M","-57,85 M","-52,96 M","-53,82 M","-59,84 M","-52,37 M","-77,00 M","-52,47 M","-43,43 M","-40,36 M","-39,67 M","-68,57 M","-19,93 M","-12,88 M","-9,19 M","-14,33 M","1,19 M","-505,00 Mil","-1,08 M","-5,03 M","-8,09 M","-6,34 M","-10,32 M","-8,46 M","-4,88 M","-6,33 M","-7,09 M","-7,65 M","-7,08 M","-5,30 M","-4,24 M"
Antes dos impostos,"31,09 M","11,06 M","36,34 M","24,91 M","33,98 M","69,03 M","47,60 M","679,48 M","21,14 M","21,90 M","17,47 M","7,48 M","-3,75 M","-16,07 M","19,82 M","-14,09 M","4,22 M","1,38 B","40,95 M","34,44 M","36,84 M","37,83 M","60,07 M","17,12 M","44,92 M","63,66 M","35,84 M","11,27 M","31,54 M","8,45 M","1,74 M","46,30 M","29,66 M","7,12 M","254,73 M","1,05 M","-3,73 M","14,40 M","2,50 M","7,33 M","20,64 M","20,43 M","27,38 M","31,84 M","4,41 M","175,63 M","54,87 M","37,99 M","53,30 M","39,70 M","54,10 M","52,57 M","67,51 M","65,51 M","32,01 M","87,70 M","26,70 M","39,28 M","32,80 M","47,66 M","25,27 M","55,91 M","19,79 M","23,91 M","23,94 M"
