Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"3,83 B","3,79 B","3,94 B","3,73 B","3,71 B","3,59 B","3,27 B","3,19 B","3,12 B","2,80 B","3,15 B","3,01 B","3,24 B","3,16 B","3,14 B","2,88 B","3,03 B","2,94 B","2,92 B","2,71 B","2,74 B","2,80 B","2,72 B","2,58 B","2,80 B","2,33 B","2,40 B","2,32 B","2,46 B","2,32 B","2,45 B","2,32 B","2,30 B","2,23 B","2,45 B","2,46 B","2,44 B","2,35 B","2,53 B","2,52 B","2,44 B","2,48 B","2,84 B","2,72 B","2,73 B","2,55 B","2,60 B","2,46 B","2,49 B","2,43 B","2,58 B","2,53 B","2,55 B","2,37 B","2,52 B","2,61 B","2,63 B","2,54 B","2,97 B","2,86 B","2,64 B","2,57 B","1,57 B"
Ativo circulante,"2,35 B","2,30 B","2,52 B","2,30 B","2,28 B","2,17 B","2,11 B","2,02 B","1,97 B","1,67 B","2,04 B","1,89 B","2,02 B","1,92 B","1,96 B","1,64 B","1,69 B","1,60 B","1,62 B","1,49 B","1,50 B","1,58 B","1,55 B","1,39 B","1,51 B","1,10 B","1,21 B","1,15 B","1,21 B","1,11 B","1,28 B","1,18 B","1,13 B","1,06 B","1,31 B","1,30 B","1,16 B","1,07 B","1,08 B","1,05 B","1,01 B","1,03 B","1,39 B","1,29 B","1,27 B","1,10 B","1,20 B","1,06 B","1,09 B","1,03 B","1,16 B","1,11 B","1,13 B","942,50 M","1,11 B","1,08 B","1,09 B","1,12 B","1,41 B","1,32 B","1,08 B","996,69 M","680,48 M"
Caixa e eq. de caixa,"517,78 M","635,30 M","548,90 M","164,88 M","272,35 M","291,79 M","370,24 M","238,37 M","256,89 M","200,33 M","376,51 M","205,06 M","335,19 M","427,41 M","284,41 M","178,21 M","361,05 M","361,09 M","294,89 M","246,63 M","335,55 M","607,84 M","546,70 M","449,22 M","488,40 M","168,78 M","204,59 M","104,99 M","170,78 M","97,59 M","196,81 M","171,13 M","161,66 M","169,07 M","396,74 M","384,35 M","287,55 M","256,43 M","205,42 M","161,08 M","114,85 M","152,09 M","347,07 M","344,80 M","347,90 M","287,28 M","347,15 M","232,01 M","282,84 M","220,89 M","278,60 M","249,09 M","304,10 M","137,11 M","315,78 M","238,24 M","278,12 M","342,19 M","56,29 M","34,06 M","35,88 M","36,39 M","54,88 M"
Aplicações financeiras,"12,24 M","23,41 M","39,47 M","43,99 M","52,59 M","66,43 M","128,85 M","177,53 M","157,82 M","152,89 M","132,69 M","104,20 M","102,29 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"528,50 M","512,38 M","314,68 M","279,41 M","112,88 M"
Contas a receber,"849,05 M","691,95 M","915,18 M","913,74 M","865,03 M","761,21 M","784,29 M","763,47 M","748,41 M","627,75 M","756,67 M","748,62 M","713,29 M","659,34 M","779,83 M","695,36 M","579,12 M","567,08 M","627,34 M","579,13 M","563,31 M","465,12 M","505,79 M","350,37 M","435,80 M","394,31 M","466,73 M","471,02 M","458,59 M","437,60 M","505,28 M","451,86 M","454,24 M","388,19 M","425,01 M","410,80 M","368,68 M","338,84 M","381,27 M","411,36 M","415,03 M","397,75 M","543,87 M","454,00 M","451,47 M","389,95 M","434,89 M","417,88 M","417,87 M","380,23 M","460,72 M","458,57 M","417,99 M","391,59 M","413,33 M","425,34 M","392,51 M","349,25 M","419,09 M","377,66 M","361,54 M","331,92 M","259,53 M"
Estoques,"762,80 M","754,75 M","850,36 M","927,06 M","852,33 M","815,75 M","672,91 M","649,38 M","588,14 M","519,26 M","610,72 M","609,96 M","593,11 M","545,00 M","645,36 M","611,44 M","563,90 M","513,27 M","546,56 M","501,11 M","436,51 M","368,89 M","376,01 M","439,50 M","436,61 M","396,11 M","427,05 M","408,85 M","408,64 M","401,41 M","438,16 M","419,57 M","371,31 M","352,12 M","334,52 M","324,51 M","349,87 M","338,20 M","358,62 M","343,52 M","355,32 M","351,44 M","396,01 M","403,75 M","371,97 M","327,17 M","348,21 M","334,08 M","320,67 M","314,80 M","327,54 M","317,27 M","319,34 M","311,42 M","312,49 M","324,99 M","327,25 M","331,39 M","342,68 M","318,11 M","302,29 M","278,57 M","184,41 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,48 B","1,49 B","1,42 B","1,44 B","1,43 B","1,43 B","1,17 B","1,17 B","1,15 B","1,13 B","1,11 B","1,12 B","1,22 B","1,24 B","1,18 B","1,24 B","1,34 B","1,34 B","1,30 B","1,22 B","1,25 B","1,22 B","1,17 B","1,19 B","1,29 B","1,23 B","1,19 B","1,17 B","1,25 B","1,21 B","1,17 B","1,14 B","1,17 B","1,16 B","1,14 B","1,15 B","1,28 B","1,29 B","1,44 B","1,46 B","1,43 B","1,45 B","1,45 B","1,43 B","1,47 B","1,45 B","1,40 B","1,40 B","1,39 B","1,40 B","1,42 B","1,42 B","1,42 B","1,43 B","1,41 B","1,52 B","1,53 B","1,42 B","1,56 B","1,55 B","1,56 B","1,57 B","886,32 M"
Investimentos,"64,56 M","60,87 M","42,97 M","40,57 M","41,78 M","41,10 M",0,0,0,0,0,0,0,0,0,0,0,0,0,"115,00 Mil","145,00 Mil","208,00 Mil","243,00 Mil","280,00 Mil","313,00 Mil","345,00 Mil","435,00 Mil","467,00 Mil","493,00 Mil","512,00 Mil","543,00 Mil","610,00 Mil","610,00 Mil","625,00 Mil","626,00 Mil","708,00 Mil","889,00 Mil","967,00 Mil","3,01 M","3,05 M","3,05 M","3,12 M","3,13 M",0,0,0,0,0,0,0,0,0,0,"371,00 Mil","371,00 Mil","371,00 Mil","368,00 Mil","370,00 Mil","372,00 Mil","371,00 Mil","371,00 Mil","371,00 Mil","371,00 Mil"
Imobilizado,"756,69 M","763,04 M","721,22 M","716,52 M","717,24 M","734,68 M","628,90 M","624,70 M","619,25 M","613,91 M","621,39 M","631,01 M","649,68 M","664,66 M","607,75 M","607,51 M","604,66 M","625,83 M","611,42 M","611,47 M","629,94 M","635,61 M","619,71 M","635,93 M","657,59 M","664,07 M","642,02 M","654,09 M","659,26 M","645,52 M","627,99 M","611,14 M","628,09 M","640,25 M","624,39 M","634,68 M","697,15 M","711,23 M","701,14 M","704,63 M","710,41 M","729,84 M","765,04 M","763,86 M","769,27 M","767,60 M","731,45 M","732,11 M","732,77 M","747,10 M","748,34 M","752,03 M","751,25 M","766,99 M","731,28 M","727,58 M","728,67 M","737,59 M","710,54 M","708,51 M","719,62 M","742,41 M","680,90 M"
Intangível,"388,68 M","388,99 M","389,15 M","389,12 M","389,45 M","389,83 M","389,45 M","389,60 M","389,92 M","390,25 M","389,54 M","389,51 M","389,80 M","390,13 M","390,36 M","390,64 M","390,87 M","391,30 M","391,33 M","391,56 M","391,73 M","391,99 M","392,33 M","438,94 M","469,67 M","469,60 M","470,19 M","469,31 M","467,80 M","466,88 M","463,76 M","462,55 M","460,91 M","459,01 M","456,73 M","455,29 M","455,22 M","454,67 M","640,17 M","638,38 M","637,73 M","637,31 M","634,24 M","622,78 M","620,79 M","618,97 M","616,38 M","614,08 M","613,00 M","610,18 M","636,51 M","636,60 M","636,86 M","637,49 M","637,16 M","637,13 M","641,65 M","642,35 M","700,29 M","700,17 M","700,99 M","672,32 M","119,05 M"
Passivo total,"3,83 B","3,79 B","3,94 B","3,73 B","3,71 B","3,59 B","3,27 B","3,19 B","3,12 B","2,80 B","3,15 B","3,01 B","3,24 B","3,16 B","3,14 B","2,88 B","3,03 B","2,94 B","2,92 B","2,71 B","2,74 B","2,80 B","2,72 B","2,58 B","2,80 B","2,33 B","2,40 B","2,32 B","2,46 B","2,32 B","2,45 B","2,32 B","2,30 B","2,23 B","2,45 B","2,46 B","2,44 B","2,35 B","2,53 B","2,52 B","2,44 B","2,48 B","2,84 B","2,72 B","2,73 B","2,55 B","2,60 B","2,46 B","2,49 B","2,43 B","2,58 B","2,53 B","2,55 B","2,37 B","2,52 B","2,61 B","2,63 B","2,54 B","2,97 B","2,86 B","2,64 B","2,57 B","1,57 B"
