Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"7,42 B","8,47 B","6,87 B","6,87 B","6,99 B","7,98 B","6,40 B","6,48 B","6,35 B","7,41 B","6,59 B","7,49 B","7,35 B","8,85 B","7,01 B","7,65 B","7,40 B","8,13 B","7,35 B","7,88 B","7,55 B","9,47 B","7,81 B","5,28 B","6,34 B","7,61 B","5,69 B","6,02 B","6,33 B","7,52 B","6,37 B","6,45 B","6,60 B","7,39 B","6,11 B","6,15 B","5,99 B","6,67 B","4,11 B","4,34 B","4,70 B","5,46 B","4,09 B","4,32 B","5,39 B","6,40 B","5,30 B","5,53 B","5,45 B","6,23 B","5,26 B","5,12 B","5,15 B","3,25 B","5,39 B","5,32 B","5,49 B","6,16 B","4,93 B","5,04 B","4,88 B","4,50 B","1,51 B","1,34 B","1,26 B"
Custos,"-5,17 B","-5,80 B","-4,81 B","-4,80 B","-4,88 B","-5,52 B","-4,38 B","-4,49 B","-4,45 B","-5,37 B","-5,08 B","-5,30 B","-5,04 B","-6,45 B","-4,86 B","-5,25 B","-5,12 B","-5,76 B","-5,18 B","-5,45 B","-5,18 B","-6,58 B","-5,05 B","-3,42 B","-4,39 B","-5,40 B","-3,99 B","-4,34 B","-4,58 B","-5,51 B","-4,44 B","-4,54 B","-4,41 B","-5,06 B","-4,11 B","-4,23 B","-4,12 B","-4,46 B","-2,71 B","-2,68 B","-3,27 B","-3,82 B","-2,75 B","-2,92 B","-3,61 B","-4,20 B","-3,56 B","-3,79 B","-3,77 B","-4,34 B","-3,61 B","-3,51 B","-3,59 B","-1,79 B","-3,95 B","-3,88 B","-3,96 B","-4,31 B","-3,47 B","-3,62 B","-3,57 B","-3,40 B","-1,21 B","-1,10 B","-992,22 M"
Lucro bruto,"2,25 B","2,67 B","2,06 B","2,07 B","2,11 B","2,46 B","2,02 B","1,99 B","1,90 B","2,04 B","1,51 B","2,18 B","2,31 B","2,39 B","2,15 B","2,40 B","2,27 B","2,36 B","2,17 B","2,43 B","2,37 B","2,89 B","2,76 B","1,86 B","1,95 B","2,21 B","1,70 B","1,68 B","1,75 B","2,01 B","1,92 B","1,91 B","2,19 B","2,34 B","2,00 B","1,92 B","1,87 B","2,21 B","1,41 B","1,66 B","1,43 B","1,65 B","1,34 B","1,41 B","1,78 B","2,21 B","1,74 B","1,73 B","1,68 B","1,89 B","1,65 B","1,61 B","1,55 B","1,46 B","1,45 B","1,44 B","1,53 B","1,86 B","1,46 B","1,42 B","1,31 B","1,10 B","300,30 M","237,18 M","265,25 M"
Despesas operacionais,"-2,00 B","-2,18 B","-1,78 B","-1,78 B","-1,82 B","-2,20 B","-1,84 B","-1,91 B","-1,92 B","-2,78 B","-2,17 B","-2,23 B","-2,04 B","-2,13 B","-2,08 B","-1,95 B","-1,89 B","-2,03 B","-3,34 B","-2,27 B","-2,03 B","-2,80 B","-1,88 B","-1,56 B","-1,61 B","-3,27 B","-2,02 B","-1,58 B","-1,52 B","-2,13 B","-1,79 B","-1,58 B","-1,80 B","-1,93 B","-1,68 B","-1,85 B","-1,64 B","-1,79 B","-1,35 B","-1,49 B","-1,37 B","-1,57 B","-1,36 B","-1,22 B","-1,32 B","-1,48 B","-1,27 B","-1,30 B","-1,27 B","-668,49 M","-1,23 B","-1,32 B","-1,26 B","-1,03 B","-1,19 B","-1,26 B","-1,29 B","-1,47 B","-1,29 B","-1,25 B","-1,19 B","-1,00 B","-229,20 M","-113,40 M","-254,69 M"
Despesas com vendas,"-1,44 B","-1,62 B","-1,25 B","-1,28 B","-1,35 B","-1,57 B","-1,32 B","-1,32 B","-1,28 B","-1,58 B","-1,36 B","-1,52 B","-1,43 B","-1,67 B","-1,58 B","-1,51 B","-1,39 B","-1,50 B","-2,21 B","-1,79 B","-1,61 B","-1,99 B","-1,46 B","-1,19 B","-1,26 B","-1,92 B","-1,33 B","-1,16 B","-1,15 B","-1,39 B","-1,30 B","-1,10 B","-1,36 B","-1,47 B","-1,39 B","-1,45 B","-1,40 B","-1,41 B","-1,13 B","-1,17 B","-1,11 B","-1,20 B","-1,05 B","-1,08 B","-1,10 B","-1,27 B","-1,09 B","-1,12 B","-1,08 B","-1,20 B","-1,09 B","-1,05 B","-1,07 B","-831,61 M","-988,50 M","-990,12 M","-1,02 B","-1,07 B","-878,58 M","-900,01 M","-907,66 M","-668,04 M","-199,50 M","-206,71 M","-177,34 M"
Despesas administrativas,"-262,00 M","-283,00 M","-292,00 M","-284,00 M","-265,00 M","-332,00 M","-279,00 M","-288,00 M","-296,00 M","-365,00 M","-286,00 M","-255,00 M","-275,00 M","-152,00 M","-255,00 M","-258,00 M","-271,00 M","-281,00 M","-350,00 M","-212,00 M","-234,00 M","-410,00 M","-174,00 M","-180,00 M","-127,00 M","-388,00 M","-203,00 M","-198,00 M","-142,00 M","-303,00 M","-252,00 M","-220,00 M","-259,00 M","-274,00 M","-221,00 M","-179,00 M","-172,00 M","-265,00 M","-86,00 M","-132,00 M","-147,00 M","-132,00 M","-117,00 M","-100,00 M","-153,00 M","-151,00 M","-125,00 M","-124,00 M","-130,00 M","-121,26 M","-121,51 M","-131,15 M","-163,08 M","-168,47 M","-154,99 M","-235,99 M","-243,85 M","-234,71 M","-235,35 M","-261,95 M","-208,57 M","-173,89 M","-21,80 M","-4,95 M","-44,57 M"
EBIT,"250,00 M","491,00 M","282,00 M","283,00 M","287,00 M","261,00 M","180,00 M","85,00 M","-16,00 M","-733,00 M","-660,00 M","-42,00 M","274,00 M","261,00 M","68,00 M","446,00 M","386,00 M","337,00 M","-1,17 B","156,00 M","337,00 M","92,00 M","887,00 M","305,00 M","335,00 M","-1,05 B","-314,00 M","96,00 M","230,00 M","-125,00 M","136,00 M","324,00 M","388,00 M","402,00 M","320,00 M","72,00 M","225,00 M","420,00 M","53,00 M","176,00 M","64,00 M","76,00 M","-17,00 M","186,00 M","462,00 M","722,00 M","466,00 M","429,00 M","408,00 M","1,22 B","418,56 M","288,94 M","297,30 M","432,59 M","254,22 M","178,07 M","241,25 M","383,61 M","171,22 M","171,80 M","123,59 M","97,47 M","71,10 M","123,78 M","10,56 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-1,17 B","-557,00 M","-1,06 B","-1,15 B","-922,00 M","-921,00 M","-738,00 M","-42,00 M","-486,00 M","-734,00 M","-680,00 M","-800,00 M","-827,00 M","-641,00 M","-601,00 M","-574,00 M","-428,00 M","-438,00 M","-251,00 M","-244,00 M","-284,00 M","-71,00 M","-107,00 M","-200,00 M","-318,00 M","-186,00 M","-240,00 M","-274,00 M","-262,00 M","-297,00 M","-294,00 M","-303,00 M","-253,00 M","-191,00 M","-239,00 M","-195,00 M","-140,00 M","-319,00 M","-160,00 M","-260,00 M","-37,00 M","-283,00 M","-69,00 M","-187,00 M","-88,00 M","-205,00 M","-148,00 M","-167,00 M","-160,00 M","-146,34 M","-143,92 M","-139,72 M","-121,02 M","-61,87 M","-155,20 M","-163,98 M","-193,29 M","-197,42 M","-160,70 M","-169,69 M","-164,07 M","-221,37 M","-89,62 M","-77,22 M","-27,06 M"
Antes dos impostos,"-921,00 M","-66,00 M","-779,00 M","-864,00 M","-635,00 M","-660,00 M","-558,00 M","43,00 M","-502,00 M","-1,47 B","-1,34 B","-842,00 M","-553,00 M","-380,00 M","-533,00 M","-128,00 M","-42,00 M","-101,00 M","-1,42 B","-88,00 M","53,00 M","21,00 M","780,00 M","105,00 M","17,00 M","-1,24 B","-554,00 M","-178,00 M","-32,00 M","-422,00 M","-158,00 M","21,00 M","135,00 M","211,00 M","81,00 M","-123,00 M","85,00 M","101,00 M","-107,00 M","-84,00 M","27,00 M","-207,00 M","-86,00 M","-1,00 M","374,00 M","517,00 M","318,00 M","262,00 M","248,00 M","1,07 B","274,64 M","149,22 M","176,28 M","370,72 M","99,03 M","14,08 M","47,96 M","186,19 M","10,52 M","2,10 M","-40,48 M","-123,90 M","-18,52 M","46,56 M","-16,50 M"
