Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"18,94 B","19,08 B","18,44 B","17,47 B","18,12 B","15,44 B","13,93 B","13,90 B","13,55 B","12,82 B","12,77 B","12,53 B","12,55 B","12,88 B","11,98 B","11,85 B","11,12 B","10,72 B","10,34 B","9,17 B","9,50 B","8,93 B","7,92 B","6,91 B","6,37 B","6,33 B","6,30 B","6,11 B","5,78 B","5,82 B","5,91 B","5,33 B","4,93 B","4,97 B","4,68 B","4,75 B","4,82 B","4,87 B","4,78 B","4,89 B","4,81 B","5,18 B","5,66 B","5,07 B","5,23 B","4,87 B","4,80 B","4,89 B","5,01 B","4,91 B","4,66 B","4,78 B","5,02 B","4,33 B","4,07 B","4,23 B","4,07 B","4,02 B","3,98 B","3,85 B","3,95 B","3,64 B","2,84 B"
Ativo circulante,"10,43 B","10,19 B","9,94 B","9,10 B","9,86 B","8,91 B","8,17 B","8,28 B","8,01 B","7,39 B","7,44 B","7,24 B","7,29 B","7,83 B","7,67 B","7,68 B","7,01 B","6,56 B","6,33 B","5,44 B","5,71 B","5,32 B","4,72 B","4,23 B","3,74 B","3,77 B","3,78 B","3,58 B","3,30 B","3,48 B","3,88 B","3,35 B","3,02 B","3,11 B","2,93 B","3,00 B","3,01 B","3,04 B","2,91 B","2,99 B","2,86 B","3,20 B","3,72 B","3,16 B","3,32 B","2,99 B","2,94 B","3,04 B","3,15 B","3,03 B","3,05 B","3,18 B","3,37 B","2,58 B","2,45 B","2,64 B","2,51 B","2,54 B","2,49 B","2,41 B","2,54 B","2,34 B","1,60 B"
Caixa e eq. de caixa,"3,49 B","3,82 B","2,61 B","1,69 B","2,25 B","2,25 B","1,88 B","2,65 B","2,82 B","2,86 B","2,15 B","1,80 B","1,61 B","2,50 B","1,63 B","1,96 B","1,75 B","1,89 B","1,01 B","945,99 M","1,65 B","1,66 B","1,65 B","1,63 B","934,62 M","1,17 B","999,32 M","1,05 B","960,48 M","1,23 B","1,45 B","1,15 B","836,86 M","1,00 B","1,03 B","1,07 B","1,00 B","1,13 B","1,12 B","1,16 B","1,03 B","1,33 B","1,64 B","1,36 B","1,59 B","1,36 B","1,15 B","1,17 B","1,24 B","1,17 B","959,53 M","1,15 B","1,32 B","855,25 M","686,35 M","828,96 M","632,17 M","736,19 M","1,00 B","951,83 M","1,14 B","1,05 B","616,66 M"
Aplicações financeiras,"622,38 M","256,15 M","20,85 M","32,52 M","18,89 M","13,99 M","17,09 M","166,67 M","169,25 M","52,00 Mil","259,57 M","253,24 M","484,18 M","624,01 M","727,44 M","432,44 M","165,86 M","336,29 M","833,27 M","767,60 M","620,41 M","782,54 M","624,30 M","556,76 M","799,93 M","808,94 M","771,77 M","550,56 M","432,89 M","498,78 M","646,61 M","511,21 M","467,97 M","650,70 M","496,22 M","574,19 M","723,48 M","680,98 M","509,56 M","561,96 M","409,47 M","403,77 M","348,21 M","194,64 M","111,92 M","156,69 M","155,37 M","188,63 M","197,39 M","247,28 M","248,28 M","243,00 M","321,32 M","244,18 M","203,79 M","269,76 M","308,96 M","367,96 M","119,45 M","152,04 M","163,78 M","224,02 M","68,51 M"
Contas a receber,"2,56 B","2,43 B","3,01 B","2,90 B","2,98 B","2,65 B","2,58 B","2,48 B","2,35 B","2,14 B","2,32 B","2,23 B","2,21 B","1,91 B","2,25 B","2,22 B","2,00 B","1,60 B","1,70 B","1,48 B","1,45 B","1,20 B","1,16 B","812,11 M","812,41 M","684,07 M","762,38 M","724,23 M","750,94 M","638,72 M","639,21 M","561,76 M","635,27 M","526,65 M","517,33 M","508,76 M","506,30 M","484,25 M","488,24 M","520,52 M","620,90 M","624,79 M","792,05 M","641,33 M","639,92 M","618,13 M","703,58 M","738,17 M","737,47 M","791,75 M","932,48 M","863,52 M","853,32 M","668,39 M","640,62 M","631,98 M","634,52 M","616,50 M","621,51 M","611,50 M","609,70 M","528,72 M","418,51 M"
Estoques,"3,00 B","2,96 B","3,39 B","3,64 B","3,69 B","2,57 B","2,44 B","2,26 B","2,04 B","1,77 B","2,11 B","2,31 B","2,31 B","2,20 B","2,36 B","2,37 B","2,35 B","2,04 B","2,06 B","1,60 B","1,37 B","1,07 B","1,00 B","931,90 M","928,57 M","820,95 M","963,51 M","996,77 M","904,48 M","847,94 M","807,95 M","777,05 M","701,22 M","607,06 M","581,77 M","540,02 M","500,97 M","461,54 M","509,22 M","483,73 M","515,41 M","559,13 M","622,92 M","638,09 M","649,25 M","553,51 M","621,97 M","627,82 M","640,99 M","518,96 M","606,41 M","610,09 M","571,75 M","533,30 M","636,37 M","646,69 M","673,60 M","591,31 M","555,43 M","507,38 M","451,44 M","380,69 M","327,03 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"8,51 B","8,89 B","8,50 B","8,36 B","8,26 B","6,53 B","5,76 B","5,62 B","5,54 B","5,43 B","5,32 B","5,29 B","5,26 B","5,05 B","4,31 B","4,17 B","4,10 B","4,16 B","4,01 B","3,72 B","3,79 B","3,61 B","3,20 B","2,67 B","2,63 B","2,56 B","2,52 B","2,53 B","2,48 B","2,34 B","2,02 B","1,99 B","1,91 B","1,86 B","1,75 B","1,75 B","1,81 B","1,83 B","1,87 B","1,90 B","1,95 B","1,99 B","1,94 B","1,92 B","1,90 B","1,89 B","1,86 B","1,85 B","1,86 B","1,88 B","1,61 B","1,60 B","1,65 B","1,75 B","1,62 B","1,59 B","1,56 B","1,48 B","1,48 B","1,44 B","1,40 B","1,30 B","1,24 B"
Investimentos,"169,10 M","204,82 M","303,79 M","274,42 M","267,50 M","190,21 M","102,77 M","95,59 M","103,21 M","103,10 M","54,41 M","54,53 M","54,28 M","13,46 M","3,88 M","3,11 M","3,08 M","3,51 M","6,00 M","5,50 M","6,04 M","26,61 M","28,58 M","28,58 M","40,63 M","49,71 M","48,79 M","49,92 M","49,92 M","49,92 M","44,32 M","44,32 M","44,32 M","43,62 M","24,55 M","24,58 M","54,15 M","54,38 M","1,28 M","1,28 M","1,27 M","1,65 M","1,72 M","1,72 M","1,72 M","1,72 M","1,72 M","1,72 M","1,72 M","1,72 M","1,72 M","1,72 M","68,26 M","64,83 M","63,77 M","67,26 M","75,43 M","72,19 M","68,48 M","69,14 M","65,85 M","59,76 M","44,56 M"
Imobilizado,"3,48 B","3,53 B","3,42 B","3,28 B","3,25 B","2,88 B","2,65 B","2,61 B","2,57 B","2,54 B","2,50 B","2,48 B","2,47 B","2,46 B","2,31 B","2,26 B","2,21 B","2,25 B","2,11 B","1,95 B","1,95 B","1,90 B","1,86 B","1,77 B","1,75 B","1,71 B","1,68 B","1,63 B","1,60 B","1,48 B","1,39 B","1,37 B","1,37 B","1,32 B","1,27 B","1,27 B","1,29 B","1,29 B","1,38 B","1,40 B","1,43 B","1,45 B","1,44 B","1,42 B","1,42 B","1,40 B","1,37 B","1,36 B","1,37 B","1,39 B","1,37 B","1,37 B","1,36 B","1,35 B","1,33 B","1,28 B","1,25 B","1,18 B","1,14 B","1,12 B","1,11 B","1,09 B","1,03 B"
