Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,26 B","1,26 B","1,31 B","1,30 B","1,33 B","1,35 B","1,27 B","1,26 B","1,25 B","1,27 B","1,21 B","1,20 B","1,20 B","1,17 B","1,13 B","1,18 B","1,11 B","1,08 B","1,02 B","954,09 M","901,81 M","896,78 M","820,37 M","846,78 M","816,92 M","870,60 M","776,11 M","701,87 M","698,99 M","706,36 M","676,52 M","671,13 M","667,16 M","681,19 M","639,93 M","638,82 M","634,03 M","643,83 M","630,12 M","619,25 M","608,04 M","577,30 M","590,81 M","579,60 M","574,14 M","589,83 M","563,10 M","542,55 M","537,46 M","538,84 M","479,18 M","455,40 M","445,61 M","457,10 M","425,34 M","420,72 M","419,01 M","425,97 M","397,88 M","391,26 M","392,23 M","395,98 M","368,18 M"
Ativo circulante,"526,62 M","540,50 M","588,63 M","575,91 M","597,01 M","628,50 M","550,11 M","552,80 M","551,88 M","570,02 M","521,56 M","530,07 M","525,87 M","522,13 M","495,92 M","578,16 M","519,62 M","528,45 M","518,88 M","466,54 M","427,90 M","442,33 M","324,27 M","351,66 M","320,12 M","367,64 M","303,45 M","313,46 M","310,55 M","317,94 M","353,08 M","353,28 M","353,54 M","374,55 M","338,34 M","341,21 M","337,54 M","350,53 M","338,85 M","328,73 M","318,25 M","290,78 M","299,82 M","293,80 M","291,82 M","316,57 M","296,92 M","279,57 M","282,41 M","290,07 M","254,79 M","235,13 M","229,45 M","240,37 M","214,68 M","212,11 M","211,87 M","218,52 M","196,33 M","193,56 M","196,79 M","203,99 M","183,94 M"
Caixa e eq. de caixa,"156,44 M","147,06 M","214,95 M","168,75 M","205,74 M","207,19 M","174,97 M","145,74 M","158,14 M","168,72 M","139,72 M","107,29 M","133,46 M","125,35 M","87,97 M","112,13 M","61,98 M","35,43 M","81,24 M","6,18 M","143,91 M","10,06 M","102,80 M","115,08 M","59,19 M","12,89 M","9,25 M","9,48 M","8,73 M","12,31 M","9,01 M","9,14 M","10,01 M","8,14 M","5,71 M","8,14 M","13,56 M","10,39 M","3,73 M","4,13 M","5,84 M","13,06 M","7,99 M","5,81 M","8,12 M","8,12 M","5,47 M","6,20 M","5,36 M","11,32 M","5,40 M","6,09 M","6,55 M","7,91 M","4,75 M","5,05 M","6,85 M","5,55 M","4,07 M","4,05 M","4,96 M","4,35 M","5,27 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"108,31 M",0,"171,37 M",0,0,0,"57,64 M","36,60 M","38,55 M","55,88 M","49,98 M","108,93 M","97,29 M","111,87 M","122,66 M","118,82 M","119,24 M","130,30 M","135,74 M","139,19 M","122,50 M","119,69 M","88,31 M","83,36 M","63,22 M","57,27 M","59,35 M","50,46 M","39,90 M","67,73 M","76,07 M","82,23 M","65,74 M","64,01 M","67,13 M","64,02 M","50,79 M","51,29 M","59,94 M","52,65 M","45,33 M","62,24 M","71,44 M","65,76 M"
Contas a receber,"176,08 M","224,84 M","193,75 M","248,18 M","207,76 M","258,17 M","222,67 M","260,25 M","213,80 M","248,67 M","210,86 M","250,73 M","208,18 M","259,14 M","240,02 M","306,31 M","258,76 M","296,97 M","246,33 M","229,17 M","141,48 M","173,06 M","133,75 M","145,18 M","149,24 M","185,12 M","158,31 M","165,41 M","159,01 M","182,08 M","155,56 M","171,85 M","148,49 M","170,48 M","143,15 M","150,30 M","122,35 M","141,94 M","118,32 M","131,16 M","107,62 M","119,51 M","112,66 M","134,02 M","129,32 M","158,71 M","139,52 M","144,20 M","117,34 M","131,53 M","91,65 M","100,31 M","90,54 M","96,43 M","78,12 M","93,38 M","86,05 M","93,66 M","81,32 M","89,47 M","72,52 M","79,67 M","65,40 M"
Estoques,"176,18 M","148,88 M","165,05 M","144,01 M","170,01 M","141,88 M","139,18 M","133,49 M","167,51 M","140,13 M","156,65 M","152,99 M","167,68 M","120,01 M","143,53 M","120,20 M","140,35 M","119,28 M","127,31 M","115,82 M","125,07 M","84,59 M","82,84 M","76,71 M","94,39 M","81,37 M","90,10 M","89,87 M","85,70 M","72,35 M","78,31 M","73,32 M","81,44 M","71,79 M","69,33 M","61,91 M","69,67 M","61,17 M","76,13 M","69,28 M","83,31 M","68,45 M","94,13 M","88,91 M","94,91 M","88,27 M","98,96 M","86,84 M","89,90 M","69,35 M","73,74 M","61,01 M","66,26 M","67,13 M","65,86 M","60,96 M","65,88 M","58,06 M","56,81 M","53,07 M","55,53 M","47,28 M","46,16 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"729,09 M","722,99 M","724,62 M","728,62 M","732,38 M","724,92 M","723,22 M","707,76 M","700,56 M","704,59 M","688,03 M","672,65 M","673,49 M","649,62 M","631,97 M","603,22 M","588,16 M","556,27 M","505,95 M","487,55 M","473,92 M","454,45 M","496,10 M","495,12 M","496,79 M","502,96 M","472,66 M","388,41 M","388,44 M","388,43 M","323,44 M","317,86 M","313,62 M","306,63 M","301,59 M","297,61 M","296,49 M","293,31 M","291,27 M","290,52 M","289,80 M","286,52 M","290,99 M","285,81 M","282,33 M","273,25 M","266,18 M","262,99 M","255,05 M","248,77 M","224,39 M","220,27 M","216,16 M","216,74 M","210,65 M","208,61 M","207,15 M","207,46 M","201,55 M","197,69 M","195,44 M","191,99 M","184,24 M"
Investimentos,"291,83 M","285,02 M","286,84 M","285,62 M","286,45 M","278,84 M","279,44 M","274,66 M","282,78 M","277,97 M","274,28 M","270,96 M","273,37 M","263,45 M","264,90 M","260,99 M","259,33 M","236,86 M","229,30 M","217,67 M","204,93 M","189,40 M","185,60 M","176,99 M","176,57 M","173,99 M","159,06 M","154,95 M","155,02 M","153,97 M","90,30 M","88,15 M","87,45 M","85,37 M","84,57 M","83,02 M","83,24 M","82,39 M",0,0,0,"76,15 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"402,56 M","401,48 M","402,10 M","406,61 M","409,04 M","411,34 M","408,63 M","397,77 M","381,80 M","386,38 M","383,72 M","372,20 M","371,88 M","359,18 M","341,72 M","319,80 M","307,86 M","299,21 M","255,09 M","245,07 M","239,93 M","232,79 M","222,33 M","158,00 M","159,05 M","232,49 M","167,11 M","165,15 M","164,73 M","166,61 M","165,60 M","164,29 M","162,18 M","159,53 M","157,48 M","157,11 M","157,22 M","155,10 M","235,91 M","254,89 M","236,26 M","157,49 M","238,25 M","234,35 M","231,19 M","224,43 M","236,20 M","232,86 M","227,01 M","202,62 M","219,35 M","215,76 M","213,33 M","211,71 M","206,08 M","203,92 M","202,23 M","201,76 M","194,26 M","190,46 M","188,55 M","188,02 M","179,03 M"
