Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"2,26 B","2,31 B","2,25 B","2,25 B","2,27 B","2,31 B","2,22 B","2,25 B","2,25 B","2,39 B","2,35 B","2,24 B","2,41 B","2,41 B","2,50 B","2,33 B","2,22 B","2,20 B","2,19 B","2,07 B","1,99 B","2,03 B","2,10 B","1,93 B","1,82 B","1,80 B","1,87 B","1,83 B","1,89 B","1,82 B","1,75 B","1,75 B","1,65 B","1,71 B","1,71 B","1,70 B","1,64 B","1,67 B","1,61 B","1,55 B","1,53 B","1,57 B","1,48 B","1,37 B","1,43 B","1,40 B","1,42 B","1,37 B","1,37 B","1,34 B","1,35 B","1,35 B","1,20 B","1,21 B","1,17 B","1,10 B","1,07 B","1,03 B","1,04 B","1,01 B","1,01 B","993,31 M","900,36 M"
Ativo circulante,"1,67 B","1,76 B","1,62 B","1,62 B","1,64 B","1,69 B","1,60 B","1,63 B","1,62 B","1,76 B","1,74 B","1,61 B","1,78 B","1,77 B","1,87 B","1,69 B","1,58 B","1,55 B","1,54 B","1,40 B","1,31 B","1,35 B","1,43 B","1,25 B","1,13 B","1,12 B","1,19 B","1,15 B","1,21 B","1,24 B","1,18 B","1,17 B","1,07 B","1,13 B","1,13 B","1,12 B","1,05 B","1,08 B","1,02 B","965,03 M","942,28 M","985,88 M","906,33 M","812,68 M","878,00 M","845,19 M","860,81 M","818,54 M","811,82 M","794,85 M","793,51 M","797,03 M","648,24 M","684,66 M","656,89 M","588,95 M","565,27 M","539,37 M","546,53 M","478,95 M","479,40 M","461,39 M","380,96 M"
Caixa e eq. de caixa,"39,36 M","12,31 M","105,92 M","33,37 M","5,51 M","11,61 M","7,06 M","8,37 M","6,97 M","4,88 M","10,83 M","29,93 M","31,94 M","39,20 M","36,99 M","37,12 M","134,03 M","4,31 M","19,44 M","27,32 M","17,54 M","10,96 M","30,34 M","12,59 M","10,45 M","7,75 M","16,32 M","13,97 M","11,83 M","11,22 M","14,48 M","11,84 M","413,31 M","10,18 M","10,18 M","426,88 M","346,21 M","305,04 M","217,42 M","212,19 M","257,97 M","259,07 M","212,53 M","201,74 M","274,92 M","243,34 M","236,09 M","230,30 M","263,82 M","247,06 M","260,00 M","326,56 M","165,04 M","192,67 M","167,20 M","161,59 M","146,16 M","110,91 M","134,15 M","135,40 M","1,78 M","149,62 M","1,52 M"
Aplicações financeiras,"701,17 M","882,18 M","635,51 M","659,47 M","647,63 M","736,85 M","568,25 M","648,04 M","627,77 M","732,35 M","647,58 M","502,79 M","587,86 M","620,74 M","668,18 M","598,05 M","490,61 M","615,26 M","615,36 M","612,58 M","555,72 M","525,08 M","388,06 M","370,45 M","370,36 M","384,43 M","401,68 M","347,64 M","453,41 M","457,83 M","425,57 M","464,09 M",0,"434,33 M","434,33 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"139,30 M",0,"136,30 M"
Contas a receber,"488,49 M","468,57 M","456,34 M","379,57 M","547,14 M","564,12 M","522,93 M","435,22 M","516,63 M","553,78 M","510,35 M","393,68 M","569,37 M","581,81 M","483,55 M","403,00 M","532,87 M","513,12 M","425,23 M","365,83 M","445,56 M","427,62 M","445,57 M","350,14 M","444,07 M","416,36 M","379,59 M","352,96 M","438,11 M","414,24 M","378,89 M","273,28 M","366,45 M","372,26 M","372,26 M","256,16 M","409,17 M","429,28 M","356,50 M","311,02 M","395,87 M","387,04 M","307,67 M","218,69 M","337,72 M","329,10 M","276,48 M","217,96 M","295,89 M","299,35 M","233,15 M","185,90 M","272,71 M","259,46 M","223,65 M","151,03 M","215,83 M","216,05 M","173,58 M","132,87 M","177,63 M","158,14 M","125,80 M"
Estoques,"307,02 M","317,64 M","335,47 M","454,24 M","344,97 M","292,34 M","414,46 M","436,78 M","358,85 M","366,05 M","470,27 M","586,36 M","501,13 M","441,74 M","585,00 M","560,37 M","314,46 M","304,82 M","371,92 M","281,82 M","189,75 M","290,17 M","430,20 M","396,79 M","214,47 M","216,08 M","276,77 M","306,66 M","192,66 M","227,07 M","248,59 M","303,84 M","181,59 M","212,45 M","212,45 M","334,68 M","206,38 M","264,43 M","348,52 M","339,68 M","194,05 M","237,41 M","288,60 M","302,07 M","183,21 M","203,44 M","257,30 M","283,95 M","175,28 M","177,25 M","213,65 M","215,57 M","146,07 M","168,91 M","192,25 M","193,37 M","130,32 M","141,79 M","160,64 M","136,95 M","89,94 M","90,10 M","61,87 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"596,33 M","547,35 M","623,87 M","632,99 M","633,35 M","616,20 M","612,57 M","617,33 M","623,50 M","625,76 M","609,79 M","630,76 M","627,76 M","638,56 M","633,32 M","636,26 M","637,05 M","643,54 M","650,76 M","675,27 M","681,68 M","683,84 M","674,23 M","677,13 M","682,81 M","682,91 M","680,35 M","679,64 M","676,84 M","579,33 M","576,64 M","583,41 M","582,35 M","579,45 M","579,45 M","582,94 M","584,46 M","586,01 M","588,41 M","587,07 M","583,21 M","580,36 M","571,44 M","561,15 M","556,54 M","554,53 M","554,63 M","553,57 M","553,99 M","547,41 M","560,59 M","549,24 M","548,87 M","525,62 M","515,70 M","506,62 M","503,82 M","491,73 M","493,66 M","527,08 M","531,14 M","531,92 M","519,39 M"
Investimentos,"209,16 M","209,25 M","321,42 M","321,45 M","321,54 M","321,63 M","325,19 M","325,85 M","325,94 M","326,02 M","323,32 M","322,79 M","322,88 M","322,97 M","323,06 M","323,15 M","325,33 M","325,42 M","325,45 M","325,54 M","326,02 M","326,11 M","309,61 M","309,65 M","309,73 M","309,79 M","309,73 M","309,81 M","309,93 M","310,00 M","310,07 M","310,70 M","310,62 M","310,54 M","310,54 M","312,16 M","311,25 M","310,82 M","310,06 M","309,05 M","307,90 M","307,07 M","306,12 M","305,38 M","304,71 M","304,55 M","304,20 M","303,09 M","302,39 M","299,83 M","296,68 M","289,72 M","282,10 M","276,64 M","258,98 M","258,96 M","258,96 M","3,60 M",0,0,"3,58 M","3,58 M","4,68 M"
Imobilizado,"249,78 M","200,50 M","165,38 M","165,85 M","167,15 M","162,80 M","165,06 M","168,06 M","167,16 M","168,36 M","170,79 M","189,59 M","192,33 M","206,50 M","209,56 M","211,81 M","215,18 M","214,24 M","217,87 M","220,93 M","224,64 M","225,91 M","230,08 M","228,27 M","231,15 M","233,71 M","232,51 M","233,87 M","233,22 M","232,59 M","234,19 M","236,83 M","236,97 M","237,26 M","237,26 M","240,51 M","242,29 M","245,01 M","246,96 M","247,97 M","247,94 M","248,60 M","247,13 M","242,12 M","239,66 M","238,72 M","241,05 M","241,12 M","242,35 M","238,38 M","238,50 M","236,24 M","238,58 M","219,72 M","215,07 M","211,37 M","210,64 M","461,03 M","462,52 M","498,44 M","509,17 M","511,59 M","501,05 M"
