Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"627,83 M","704,68 M","548,35 M","664,93 M","438,97 M","367,70 M","501,75 M","392,13 M","308,44 M","282,91 M","301,90 M","313,33 M","253,10 M","207,32 M","210,67 M","209,48 M","172,05 M","142,73 M","160,27 M","155,43 M","161,21 M","190,36 M","198,49 M","58,13 M","66,32 M","96,67 M","44,86 M","98,57 M","167,67 M","43,96 M","6,32 M","166,98 M","142,69 M","143,78 M","129,22 M","173,21 M","163,40 M","96,90 M","130,10 M","176,19 M","199,62 M","196,20 M","187,34 M","196,99 M","202,29 M","224,42 M","225,31 M","195,94 M","205,90 M","353,16 M","160,76 M","163,92 M","146,60 M","86,95 M","214,16 M","188,66 M","167,16 M","198,37 M","227,40 M","118,73 M","150,56 M","307,19 M","98,93 M","110,14 M","90,49 M"
Custos,"-376,61 M","-477,83 M","-322,15 M","-443,63 M","-290,56 M","-251,77 M","-335,66 M","-248,23 M","-207,76 M","-182,15 M","-191,72 M","-207,49 M","-170,10 M","-149,55 M","-143,45 M","-136,95 M","-103,11 M","-85,12 M","-99,00 M","-99,59 M","-110,17 M","-138,78 M","-139,53 M","-41,72 M","-54,32 M","-76,45 M","-10,05 M","-68,45 M","-90,89 M","-31,91 M","-79,38 M","-88,16 M","-89,83 M","-64,38 M","-125,45 M","-92,64 M","-154,22 M","-84,89 M","-145,09 M","-157,02 M","-136,01 M","-141,11 M","-160,99 M","-130,80 M","-134,71 M","-176,61 M","-144,07 M","-124,08 M","-160,77 M","-264,38 M","-105,77 M","-112,92 M","-108,75 M","-37,23 M","-164,03 M","-134,38 M","-99,96 M","-120,47 M","-179,81 M","-85,55 M","-107,69 M","-182,92 M","-55,13 M","-72,57 M","-55,27 M"
Lucro bruto,"251,23 M","226,85 M","226,20 M","221,30 M","148,41 M","115,94 M","166,09 M","143,90 M","100,69 M","100,77 M","110,19 M","105,84 M","83,00 M","57,77 M","67,23 M","72,53 M","68,94 M","57,62 M","61,27 M","55,84 M","51,04 M","51,59 M","58,96 M","16,41 M","12,01 M","20,22 M","34,81 M","30,12 M","76,78 M","12,05 M","-73,06 M","78,82 M","52,86 M","79,41 M","3,77 M","80,57 M","9,18 M","12,01 M","-14,99 M","19,18 M","63,61 M","55,09 M","26,36 M","66,20 M","67,58 M","47,81 M","81,24 M","71,85 M","45,12 M","88,79 M","54,99 M","51,00 M","37,85 M","49,72 M","50,14 M","54,28 M","67,19 M","77,91 M","47,59 M","33,18 M","42,87 M","124,27 M","43,80 M","37,57 M","35,22 M"
Despesas operacionais,"-99,27 M","-103,99 M","-110,12 M","-91,13 M","-70,88 M","-74,14 M","-83,23 M","-64,66 M","-56,64 M","-64,42 M","-63,07 M","-51,87 M","-48,58 M","-43,63 M","-43,46 M","-43,96 M","-47,85 M","-44,60 M","-42,64 M","-39,05 M","-37,24 M","-43,05 M","-33,55 M","-115,17 M","-19,52 M","-6,92 M","-20,28 M","-24,77 M","-19,74 M","-46,36 M","-20,40 M","-24,25 M","-34,25 M","-26,06 M","-23,61 M","-20,27 M","-14,76 M","-136,45 M","44,80 M","24,81 M","-25,18 M","419,00 Mil","-21,20 M","-23,43 M","-22,11 M","-26,06 M","-19,72 M","-23,96 M","-25,98 M","-7,14 M","-25,77 M","-26,37 M","-17,61 M","-9,21 M","-19,52 M","-20,17 M","-17,24 M","-25,69 M","-16,72 M","-18,00 M","-12,85 M","-2,88 M","-16,92 M","-8,25 M","-11,35 M"
Despesas com vendas,"-56,72 M","-53,67 M","-65,96 M","-54,94 M","-36,10 M","-35,98 M","-47,19 M","-32,72 M","-28,49 M","-30,86 M","-29,80 M","-24,41 M","-20,39 M","-19,11 M","-17,73 M","-17,87 M","-20,87 M","-19,36 M","-21,38 M","-18,62 M","-17,34 M","-22,61 M","-14,73 M","-6,49 M","-6,83 M","-8,12 M","-10,88 M","-10,65 M","-13,20 M","-12,00 M","-9,81 M","-8,37 M","-11,58 M","-12,67 M","-11,20 M","-14,90 M","-7,44 M","-18,89 M","-11,21 M","-11,53 M","-11,99 M","-15,83 M","-14,06 M","-16,38 M","-13,38 M","-18,54 M","-12,98 M","-15,33 M","-11,65 M","-8,82 M","-13,51 M","-13,48 M","-8,00 M","-12,71 M","-9,57 M","-7,89 M","-7,51 M","-3,97 M","-5,22 M","-4,86 M","-3,88 M","-2,79 M","-4,63 M","-2,67 M","-2,45 M"
Despesas administrativas,"-29,37 M","-32,57 M","-35,73 M","-30,98 M","-26,38 M","-29,28 M","-25,30 M","-25,00 M","-21,93 M","-24,61 M","-22,26 M","-21,30 M","-18,76 M","-20,18 M","-19,30 M","-17,94 M","-17,23 M","-17,97 M","-14,50 M","-14,00 M","-14,22 M","-17,96 M","-11,46 M","-9,17 M","-8,25 M","-7,58 M","-5,08 M","-9,26 M","-6,39 M","-9,28 M","-7,47 M","-9,00 M","-6,39 M","-7,09 M","-9,16 M","-7,61 M","-7,46 M","-7,00 M","-14,38 M","-10,16 M","-13,48 M","-12,88 M","-11,78 M","-11,20 M","-13,65 M","-9,60 M","-9,43 M","-12,85 M","-12,26 M","-16,10 M","-13,05 M","-12,00 M","-10,62 M","-9,32 M","-10,38 M","-12,90 M","-12,03 M","-10,87 M","-13,83 M","-13,38 M","-9,41 M","-2,27 M","-12,86 M","-5,83 M","-11,13 M"
EBIT,"151,96 M","122,86 M","116,08 M","130,17 M","77,53 M","41,80 M","82,86 M","79,24 M","44,05 M","36,35 M","47,11 M","53,97 M","34,41 M","14,14 M","23,77 M","28,56 M","21,09 M","13,02 M","18,62 M","16,79 M","13,80 M","8,54 M","25,42 M","-98,75 M","-7,51 M","13,30 M","14,53 M","5,35 M","57,04 M","-34,31 M","-93,46 M","54,57 M","18,61 M","53,35 M","-19,84 M","60,31 M","-5,58 M","-124,44 M","29,82 M","43,98 M","38,43 M","55,51 M","5,16 M","42,77 M","45,47 M","21,75 M","61,52 M","47,89 M","19,14 M","81,64 M","29,23 M","24,63 M","20,24 M","40,51 M","30,61 M","34,11 M","49,96 M","52,22 M","30,86 M","15,18 M","30,02 M","121,39 M","26,88 M","29,32 M","23,87 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"21,31 M","8,62 M","16,23 M","6,53 M","4,04 M","12,46 M","18,20 M","5,26 M","6,18 M","7,23 M","9,38 M","717,00 Mil","4,03 M","1,26 M","23,84 M","8,08 M","6,72 M","5,28 M","12,86 M","12,98 M","5,44 M","4,06 M","-6,07 M","4,13 M","-23,58 M","-45,34 M","-33,73 M","-54,67 M","-45,98 M","-38,08 M","-24,02 M","-38,07 M","-39,02 M","-19,13 M","-31,77 M","-41,77 M","-38,70 M","-23,85 M","-19,23 M","-27,64 M","-23,37 M","-33,70 M","-1,17 M","-9,72 M","-12,64 M","-8,43 M","-16,56 M","-19,73 M","4,82 M","-4,58 M","-9,57 M","-4,67 M","-1,31 M","-8,91 M","-9,40 M","-7,43 M","-5,92 M","-10,88 M","-4,91 M","4,00 M","-3,56 M","-1,82 M","-8,66 M","-7,73 M","-9,80 M"
Antes dos impostos,"173,27 M","131,48 M","132,30 M","136,70 M","81,57 M","54,25 M","101,06 M","84,50 M","50,23 M","43,58 M","56,49 M","54,69 M","38,45 M","15,40 M","47,61 M","36,64 M","27,81 M","18,30 M","31,48 M","29,77 M","19,24 M","12,60 M","19,35 M","-94,62 M","-31,09 M","-32,05 M","-19,20 M","-49,32 M","11,07 M","-72,39 M","-117,48 M","16,49 M","-20,41 M","34,22 M","-51,61 M","18,53 M","-44,28 M","-148,29 M","10,58 M","16,35 M","15,07 M","21,81 M","3,99 M","33,05 M","32,83 M","13,32 M","44,96 M","28,16 M","23,96 M","77,06 M","19,65 M","19,95 M","18,93 M","31,60 M","21,21 M","26,68 M","44,04 M","41,34 M","25,95 M","19,18 M","26,46 M","119,57 M","18,22 M","21,59 M","14,07 M"
