Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"14,09 B","14,87 B","13,56 B","13,55 B","13,24 B","13,63 B","13,03 B","13,37 B","13,63 B","14,27 B","13,79 B","14,17 B","14,79 B","15,22 B","13,84 B","14,14 B","14,11 B","14,48 B","13,56 B","12,96 B","13,35 B","13,83 B","13,12 B","12,10 B","11,96 B","12,60 B","11,96 B","11,22 B","11,12 B","10,47 B","8,65 B","8,44 B","7,72 B","7,93 B","7,39 B","7,39 B","7,30 B","7,56 B","7,11 B","7,22 B","6,91 B","6,97 B","6,78 B","6,43 B","6,01 B","5,94 B","5,14 B","4,86 B","4,67 B","4,76 B","4,33 B","4,24 B","4,10 B","4,24 B","3,86 B","3,77 B","3,60 B","3,69 B","3,39 B","3,22 B","3,00 B","3,17 B","2,55 B"
Ativo circulante,"9,10 B","10,03 B","8,51 B","8,44 B","8,23 B","8,78 B","8,09 B","8,38 B","8,59 B","9,14 B","8,70 B","9,11 B","9,81 B","10,20 B","8,08 B","8,52 B","8,54 B","8,83 B","8,04 B","7,73 B","8,17 B","8,70 B","7,86 B","6,78 B","6,86 B","7,51 B","6,77 B","6,10 B","6,00 B","6,52 B","5,49 B","5,35 B","4,75 B","4,98 B","4,42 B","4,34 B","4,29 B","4,63 B","4,14 B","4,22 B","3,96 B","4,13 B","3,97 B","3,80 B","3,54 B","3,56 B","2,82 B","2,66 B","2,50 B","2,62 B","2,26 B","2,23 B","2,13 B","2,37 B","2,02 B","1,98 B","1,83 B","1,95 B","1,68 B","1,56 B","1,40 B","1,64 B","1,13 B"
Caixa e eq. de caixa,"1,05 B","1,42 B","546,61 M","715,62 M","816,89 M","1,16 B","626,64 M","1,04 B","1,45 B","1,29 B","990,62 M","713,87 M","1,24 B","2,04 B","853,96 M","882,61 M","1,41 B","1,73 B","1,47 B","1,54 B","2,35 B","2,92 B","2,91 B","1,95 B","579,89 M","943,01 M","580,61 M","432,63 M","460,18 M","766,72 M","398,12 M","391,02 M","170,49 M","410,29 M","328,30 M","285,73 M","433,29 M","616,36 M","304,35 M","506,61 M","419,40 M","367,36 M","236,83 M","124,14 M","145,24 M","358,99 M","120,59 M","217,77 M","240,94 M","232,91 M","138,94 M","87,74 M","134,21 M","297,24 M","105,78 M","100,76 M","69,36 M","110,70 M","10,48 M","11,46 M","27,28 M","131,05 M","31,61 M"
Aplicações financeiras,"332,59 M","895,40 M","521,06 M","484,47 M","324,08 M","314,01 M","538,15 M","699,23 M","763,35 M","1,16 B","1,02 B","1,42 B","1,30 B","376,39 M","364,51 M","384,08 M","373,62 M","364,78 M","357,78 M","407,57 M","404,48 M","456,36 M","424,08 M","424,23 M","762,64 M","626,48 M","618,84 M","408,02 M","401,83 M","395,84 M","389,84 M","383,73 M","377,91 M","372,04 M","365,50 M","357,23 M","347,63 M","336,95 M","326,46 M","236,96 M","229,28 M","285,66 M","334,72 M","254,80 M","270,65 M","202,18 M","190,84 M","185,76 M","181,21 M","176,94 M","172,94 M","169,41 M","166,29 M","163,46 M","160,73 M","169,94 M","166,35 M","161,94 M","177,20 M","150,28 M","199,75 M","194,62 M","51,22 M"
Contas a receber,"5,13 B","5,48 B","5,03 B","4,95 B","4,65 B","5,11 B","4,47 B","4,36 B","4,15 B","4,69 B","4,45 B","4,58 B","4,66 B","5,21 B","4,93 B","5,35 B","4,79 B","5,24 B","4,36 B","3,98 B","3,43 B","3,74 B","3,03 B","2,80 B","3,66 B","4,35 B","3,89 B","3,73 B","3,55 B","3,81 B","3,27 B","3,19 B","2,86 B","3,07 B","2,56 B","2,55 B","2,41 B","2,71 B","2,33 B","2,34 B","2,21 B","2,50 B","2,23 B","2,19 B","1,98 B","2,10 B","1,55 B","1,46 B","1,28 B","1,52 B","1,18 B","1,17 B","1,08 B","1,29 B","1,02 B","1,03 B","928,66 M","1,08 B","794,36 M","768,72 M","657,20 M","843,14 M","674,12 M"
Estoques,"1,82 B","1,61 B","1,81 B","1,69 B","1,79 B","1,46 B","1,66 B","1,50 B","1,49 B","1,28 B","1,52 B","1,54 B","1,60 B","1,34 B","1,48 B","1,44 B","1,54 B","1,27 B","1,37 B","1,26 B","1,39 B","1,04 B","1,07 B","1,12 B","1,30 B","1,05 B","1,13 B","989,63 M","1,07 B","926,80 M","1,06 B","1,01 B","938,38 M","730,26 M","800,90 M","766,28 M","766,75 M","662,27 M","885,20 M","908,89 M","899,05 M","744,89 M","942,01 M","1,03 B","977,58 M","774,08 M","824,83 M","687,20 M","689,33 M","558,65 M","674,41 M","700,61 M","679,60 M","537,56 M","641,38 M","605,09 M","593,78 M","558,28 M","611,30 M","547,44 M","471,37 M","438,17 M","339,60 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"5,00 B","4,85 B","5,05 B","5,10 B","5,01 B","4,85 B","4,94 B","4,99 B","5,04 B","5,13 B","5,09 B","5,06 B","4,98 B","5,02 B","5,76 B","5,63 B","5,57 B","5,65 B","5,51 B","5,23 B","5,18 B","5,13 B","5,26 B","5,31 B","5,10 B","5,09 B","5,20 B","5,13 B","5,12 B","3,95 B","3,16 B","3,09 B","2,97 B","2,94 B","2,97 B","3,05 B","3,02 B","2,93 B","2,97 B","2,99 B","2,95 B","2,84 B","2,82 B","2,63 B","2,47 B","2,38 B","2,31 B","2,21 B","2,17 B","2,14 B","2,06 B","2,01 B","1,97 B","1,87 B","1,84 B","1,79 B","1,76 B","1,74 B","1,71 B","1,66 B","1,59 B","1,53 B","1,41 B"
Investimentos,0,0,"161,78 M","162,25 M","163,39 M","164,43 M","165,11 M","166,04 M","166,56 M","165,73 M","161,25 M","157,94 M","159,22 M","160,57 M","161,91 M","163,25 M","164,59 M","165,94 M","166,88 M","167,88 M","169,26 M","166,06 M","167,30 M","168,75 M","170,24 M","171,74 M","173,24 M","174,74 M","176,46 M","178,22 M","179,94 M","181,71 M","183,31 M","185,08 M","186,84 M","188,60 M","190,37 M","192,13 M","193,90 M","195,69 M","197,46 M","199,09 M","200,89 M","202,69 M","204,50 M","206,30 M","208,09 M","209,89 M","210,91 M","212,13 M","208,15 M","210,26 M","211,53 M","214,39 M","216,07 M","217,00 M","219,74 M","222,30 M","225,97 M","228,53 M","231,00 M","228,59 M","1,26 M"
Imobilizado,"2,55 B","2,42 B","2,43 B","2,47 B","2,38 B","2,37 B","2,41 B","2,45 B","2,43 B","2,48 B","2,20 B","2,28 B","2,36 B","2,42 B","2,52 B","2,50 B","2,49 B","2,49 B","2,51 B","2,52 B","2,54 B","2,58 B","2,65 B","2,72 B","2,73 B","2,78 B","2,92 B","2,91 B","2,97 B","1,88 B","1,86 B","1,85 B","1,84 B","1,85 B","1,84 B","1,91 B","1,95 B","1,99 B","2,03 B","2,05 B","2,07 B","2,08 B","2,04 B","1,97 B","1,88 B","1,83 B","1,78 B","1,71 B","1,68 B","1,67 B","1,60 B","1,56 B","1,52 B","1,44 B","1,37 B","1,34 B","1,31 B","1,32 B","1,27 B","1,25 B","1,19 B","1,14 B","1,24 B"
