Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,37 B","1,34 B","1,39 B","1,40 B","1,35 B","1,33 B","1,29 B","1,27 B","1,22 B","1,20 B","1,17 B","1,13 B","1,13 B","1,11 B","1,04 B","985,94 M","1,03 B","1,04 B","1,01 B","1,03 B","1,06 B","1,03 B","1,03 B","1,04 B","969,37 M","985,42 M","1,00 B","899,89 M","875,98 M","809,43 M","773,13 M","737,15 M","760,50 M","837,85 M","764,18 M","810,64 M","728,67 M","828,12 M","860,52 M","857,57 M","870,38 M","909,30 M","897,04 M","893,84 M","1,08 B","1,05 B","1,01 B","1,10 B","1,16 B","1,20 B","1,19 B","1,36 B","1,29 B","1,06 B","1,07 B","1,02 B","975,52 M","953,13 M","910,14 M","760,01 M","737,08 M","600,95 M","577,47 M"
Ativo circulante,"649,71 M","616,90 M","720,67 M","751,46 M","708,25 M","712,73 M","691,78 M","657,43 M","625,94 M","612,73 M","578,39 M","543,93 M","549,69 M","552,72 M","496,78 M","447,36 M","493,94 M","507,18 M","473,72 M","499,03 M","520,28 M","517,71 M","511,25 M","509,85 M","425,37 M","449,07 M","457,39 M","350,72 M","338,42 M","337,51 M","304,27 M","282,17 M","301,07 M","374,68 M","301,57 M","343,76 M","265,86 M","375,98 M","398,95 M","393,31 M","407,51 M","449,61 M","439,71 M","454,96 M","629,23 M","621,34 M","595,58 M","710,75 M","583,22 M","609,95 M","622,87 M","827,14 M","761,73 M","532,74 M","535,70 M","476,89 M","417,29 M","432,48 M","395,48 M","303,14 M","286,48 M","263,47 M","224,65 M"
Caixa e eq. de caixa,"184,19 M","113,86 M","245,66 M","347,15 M","339,20 M","241,34 M","264,13 M","282,80 M","299,80 M","232,54 M","258,63 M","237,04 M","242,05 M","190,30 M","137,24 M","119,72 M","210,50 M","147,13 M","221,42 M","244,53 M","304,91 M","260,39 M","247,79 M","286,50 M","125,94 M","67,33 M","112,11 M","106,78 M","107,99 M","83,54 M","97,96 M","90,69 M","125,47 M","148,73 M","145,31 M","183,03 M","126,01 M","192,86 M","241,92 M","219,22 M","232,69 M","214,26 M","206,75 M","131,50 M","306,96 M","227,86 M","186,09 M","179,88 M","221,47 M","204,45 M","13,05 M","13,16 M","12,77 M","12,36 M","15,45 M","7,50 M","18,13 M","3,95 M","19,75 M","16,85 M","28,69 M","24,85 M","31,02 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"172,37 M","274,12 M","290,03 M","54,38 M","65,11 M","46,71 M","43,20 M","67,01 M","85,23 M","16,97 M","19,53 M","13,73 M","28,11 M"
Contas a receber,"439,67 M","475,95 M","455,46 M","382,89 M","346,50 M","456,39 M","413,04 M","356,24 M","305,13 M","360,28 M","296,11 M","277,84 M","273,62 M","329,50 M","309,40 M","275,44 M","231,30 M","311,65 M","203,81 M","204,16 M","178,87 M","220,59 M","208,84 M","136,98 M","217,61 M","268,54 M","229,20 M","224,42 M","211,55 M","237,13 M","198,09 M","181,84 M","155,06 M","176,48 M","143,19 M","131,98 M","127,09 M","166,07 M","139,98 M","152,02 M","147,17 M","209,19 M","204,37 M","288,95 M","288,85 M","370,98 M","383,60 M","281,50 M","327,78 M","375,57 M","408,97 M","499,46 M","417,03 M","437,49 M","427,67 M","388,74 M","313,59 M","322,86 M","258,18 M","237,36 M","208,31 M","195,17 M","145,60 M"
Estoques,"2,18 M","697,00 Mil","554,00 Mil","935,00 Mil","716,00 Mil","263,00 Mil","890,00 Mil","739,00 Mil","732,00 Mil","810,00 Mil","804,00 Mil","1,01 M","769,00 Mil","1,00 M","1,17 M","1,13 M","1,31 M","1,25 M","1,21 M","829,00 Mil","429,00 Mil","82,00 Mil","88,00 Mil","74,00 Mil","76,00 Mil","75,00 Mil","85,00 Mil","172,00 Mil","178,00 Mil","173,00 Mil","175,00 Mil","185,00 Mil","194,00 Mil","227,00 Mil","227,00 Mil","214,00 Mil","213,00 Mil","209,00 Mil","392,00 Mil","637,00 Mil","923,00 Mil","1,53 M","2,20 M","2,34 M","2,41 M","1,99 M","3,42 M","3,45 M","3,86 M","4,18 M","4,04 M","3,88 M","2,92 M","2,15 M","3,31 M","3,47 M","4,58 M","4,93 M","2,57 M","2,44 M","1,56 M","1,12 M","1,44 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"716,68 M","719,85 M","671,45 M","645,62 M","641,05 M","616,67 M","595,76 M","610,95 M","595,99 M","586,98 M","587,70 M","585,67 M","581,15 M","558,36 M","538,65 M","538,58 M","534,93 M","537,60 M","540,30 M","529,40 M","539,17 M","509,23 M","520,15 M","534,07 M","544,00 M","536,35 M","542,83 M","549,17 M","537,56 M","471,92 M","468,86 M","454,99 M","459,43 M","463,17 M","462,61 M","466,88 M","462,80 M","452,14 M","461,57 M","464,26 M","462,88 M","459,69 M","457,33 M","438,88 M","446,71 M","433,04 M","415,79 M","385,52 M","578,97 M","590,54 M","570,94 M","535,97 M","529,49 M","523,92 M","536,26 M","542,52 M","558,23 M","520,65 M","514,66 M","456,87 M","450,60 M","337,48 M","352,82 M"
Investimentos,"65,07 M","63,64 M","73,81 M","71,18 M","67,76 M","61,46 M","62,09 M","62,13 M","55,95 M","49,35 M","50,41 M","49,31 M","49,53 M","47,95 M","47,13 M","49,95 M","41,94 M","40,07 M","39,17 M","39,49 M","38,90 M","38,09 M","39,44 M","40,58 M","39,74 M","38,34 M","19,30 M","18,78 M","18,64 M","35,94 M","18,57 M","18,72 M","19,19 M","1,98 M","1,38 M","1,34 M","2,98 M","3,00 M","3,38 M","3,40 M","4,30 M","5,78 M","5,36 M","5,43 M","5,20 M","4,71 M","2,57 M","2,11 M","2,06 M","2,26 M","1,91 M","1,81 M","2,58 M","3,77 M",0,0,0,0,0,0,0,0,0
Imobilizado,"382,46 M","389,29 M","331,77 M","325,97 M","325,80 M","310,63 M","292,91 M","299,10 M","294,27 M","295,65 M","295,70 M","296,35 M","292,28 M","273,62 M","268,85 M","265,45 M","263,09 M","268,71 M","274,19 M","276,15 M","282,90 M","253,62 M","263,26 M","273,31 M","285,99 M","279,96 M","289,32 M","291,97 M","267,50 M","202,17 M","197,39 M","189,51 M","193,69 M","210,10 M","214,28 M","216,03 M","214,16 M","214,14 M","222,25 M","224,35 M","225,00 M","221,11 M","214,19 M","197,10 M","187,37 M","189,32 M","171,61 M","170,22 M","191,62 M","194,13 M","194,93 M","186,37 M","190,55 M","190,15 M","193,07 M","196,63 M","200,04 M","188,24 M","184,49 M","155,89 M","150,70 M","144,86 M","151,19 M"
