Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"3,66 B","3,83 B","3,58 B","3,33 B","3,17 B","3,38 B","3,23 B","3,15 B","3,20 B","3,08 B","2,95 B","2,78 B","2,82 B","2,73 B","2,57 B","2,50 B","2,48 B","2,38 B","2,25 B","2,14 B","2,25 B","2,19 B","2,18 B","1,54 B","1,59 B","1,46 B","1,35 B","1,29 B","1,21 B","1,00 B","954,82 M","921,35 M","885,30 M","950,17 M","829,56 M","820,24 M","775,90 M","820,97 M","756,97 M","779,00 M","741,42 M","759,97 M","709,39 M","704,12 M","677,44 M","719,27 M","669,90 M","636,43 M","574,10 M","599,89 M","579,73 M","527,25 M","512,71 M","500,65 M","457,02 M","437,26 M","434,87 M","442,15 M","393,61 M","378,55 M","360,46 M","377,11 M","333,08 M"
Ativo circulante,"2,15 B","2,30 B","2,15 B","1,91 B","1,79 B","2,01 B","1,92 B","1,89 B","1,95 B","1,84 B","1,74 B","1,59 B","1,62 B","1,56 B","1,43 B","1,41 B","1,44 B","1,40 B","1,31 B","1,25 B","1,44 B","1,38 B","1,44 B","858,03 M","963,57 M","851,14 M","813,55 M","770,64 M","702,80 M","727,13 M","685,38 M","659,51 M","633,66 M","705,02 M","586,17 M","582,50 M","540,86 M","590,44 M","531,06 M","559,94 M","519,86 M","539,88 M","491,41 M","487,39 M","462,78 M","508,35 M","466,65 M","437,70 M","382,25 M","421,17 M","426,46 M","401,52 M","403,26 M","401,20 M","367,90 M","351,20 M","351,42 M","361,47 M","320,10 M","309,79 M","296,00 M","314,47 M","282,22 M"
Caixa e eq. de caixa,"17,28 M","43,74 M","48,39 M","47,67 M","88,23 M","80,00 M","12,18 M","16,70 M","22,13 M","27,95 M","15,58 M","12,27 M","14,37 M","25,71 M","22,86 M","41,56 M","43,32 M","54,44 M","18,67 M","47,35 M","43,07 M","130,11 M","514,33 M","79,87 M","140,68 M","71,44 M","66,52 M","56,61 M","12,22 M","39,14 M","10,70 M","14,78 M","11,74 M","58,79 M","9,78 M","5,29 M","17,77 M","22,34 M","9,94 M","31,35 M","11,75 M","17,00 M","4,13 M","5,03 M","4,11 M","7,50 M","4,83 M","4,28 M","4,87 M","7,61 M","24,45 M","8,24 M","19,48 M","9,16 M","31,89 M","16,90 M","19,20 M","10,13 M","4,37 M","3,81 M","3,58 M","5,67 M","6,60 M"
Aplicações financeiras,"286,73 M","386,75 M","343,75 M","146,38 M","116,12 M","133,41 M","188,69 M","253,89 M","240,20 M","217,44 M","249,45 M","180,94 M","243,28 M","131,64 M","141,39 M","85,41 M","52,61 M","155,22 M","186,85 M","124,81 M","250,88 M","305,70 M","65,46 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,17 M","7,46 M","9,55 M","17,26 M","8,86 M","2,88 M","7,77 M","11,28 M",0,0,0,"19,09 M",0,0,0,"26,19 M","28,23 M","11,27 M","16,29 M","16,64 M","35,17 M"
Contas a receber,"630,67 M","672,04 M","583,58 M","585,55 M","565,19 M","578,00 M","515,85 M","519,12 M","574,74 M","560,35 M","505,18 M","447,82 M","452,57 M","464,73 M","422,92 M","420,06 M","426,71 M","399,46 M","365,01 M","344,34 M","349,81 M","351,56 M","327,82 M","318,07 M","320,69 M","343,12 M","296,21 M","278,18 M","241,47 M","240,43 M","234,43 M","220,18 M","216,32 M","233,20 M","182,29 M","193,34 M","170,70 M","199,90 M","187,68 M","216,29 M","192,97 M","208,78 M","181,52 M","181,42 M","177,77 M","198,32 M","161,78 M","161,54 M","122,43 M","145,51 M","163,89 M","144,99 M","164,90 M","155,41 M","144,44 M","139,81 M","132,10 M","126,66 M","111,86 M","119,93 M","108,75 M","114,69 M","93,30 M"
Estoques,"1,18 B","1,17 B","1,13 B","1,09 B","958,24 M","1,15 B","1,16 B","1,05 B","1,08 B","999,40 M","931,11 M","907,35 M","874,48 M","896,53 M","796,73 M","809,42 M","853,65 M","739,04 M","696,78 M","680,91 M","759,18 M","574,82 M","512,47 M","445,49 M","493,62 M","429,03 M","438,68 M","400,50 M","389,68 M","424,46 M","409,34 M","401,10 M","389,69 M","398,68 M","369,65 M","363,20 M","341,77 M","357,04 M","314,53 M","297,25 M","307,68 M","307,84 M","280,70 M","281,12 M","258,95 M","271,57 M","275,30 M","253,47 M","236,34 M","248,43 M","219,25 M","234,38 M","210,39 M","210,36 M","172,72 M","182,35 M","192,31 M","192,14 M","159,59 M","165,00 M","164,06 M","175,91 M","146,30 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,52 B","1,53 B","1,44 B","1,41 B","1,39 B","1,36 B","1,31 B","1,26 B","1,26 B","1,24 B","1,21 B","1,20 B","1,19 B","1,17 B","1,14 B","1,09 B","1,05 B","985,98 M","939,37 M","894,14 M","817,33 M","817,87 M","739,38 M","679,82 M","624,69 M","609,15 M","538,97 M","515,08 M","503,49 M","273,25 M","269,44 M","261,85 M","251,63 M","245,15 M","243,38 M","237,75 M","235,04 M","230,53 M","225,91 M","219,07 M","221,56 M","220,08 M","217,98 M","216,73 M","214,66 M","210,92 M","203,25 M","198,73 M","191,84 M","178,73 M","153,27 M","125,72 M","109,45 M","99,45 M","89,12 M","86,07 M","83,45 M","80,69 M","73,52 M","68,77 M","64,46 M","62,63 M","50,86 M"
Investimentos,"9,14 M","8,25 M","7,98 M","8,18 M","8,61 M","9,29 M",0,0,0,0,"4,00 Mil","4,00 Mil","4,00 Mil","4,00 Mil","4,00 Mil","4,00 Mil","4,00 Mil","5,00 Mil","5,00 Mil","5,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","279,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","284,00 Mil","341,00 Mil","341,00 Mil","341,00 Mil","341,00 Mil","341,00 Mil","341,00 Mil","341,00 Mil","341,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"1,32 B","1,34 B","1,24 B","1,22 B","1,19 B","1,17 B","1,13 B","1,08 B","1,08 B","1,08 B","1,06 B","1,06 B","1,05 B","1,03 B","1,01 B","968,68 M","930,48 M","874,11 M","827,36 M","794,32 M","722,31 M","723,69 M","660,69 M","615,16 M","563,61 M","551,66 M","487,38 M","469,98 M","461,55 M","234,42 M","229,10 M","224,43 M","215,16 M","208,37 M","207,59 M","204,04 M","202,12 M","200,91 M","195,41 M","190,37 M","193,87 M","193,91 M","191,32 M","189,78 M","188,47 M","186,75 M","177,68 M","172,13 M","167,32 M","154,97 M","127,17 M","102,62 M","87,30 M","80,37 M","68,54 M","66,33 M","64,09 M","62,69 M","53,92 M","50,73 M","47,98 M","46,34 M","36,49 M"
