Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"13,92 B","13,22 B","12,42 B","11,57 B","10,61 B","10,07 B","9,52 B","8,80 B","7,88 B","7,57 B","7,19 B","6,81 B","6,48 B","6,49 B","6,21 B","5,75 B","5,82 B","5,66 B","5,52 B","5,44 B","5,15 B","5,10 B","5,25 B","4,83 B","4,83 B","4,65 B","4,67 B","4,77 B","4,80 B","4,65 B","4,61 B","4,35 B","4,24 B","4,14 B","4,22 B","4,20 B","3,94 B","4,09 B","4,11 B","4,14 B","4,02 B","3,89 B","3,80 B","3,84 B","3,94 B","3,96 B","3,97 B","3,89 B","3,47 B","3,43 B","3,40 B","3,38 B","3,20 B","3,18 B","3,04 B","2,67 B","2,62 B","2,45 B","2,34 B","2,18 B","2,00 B","1,68 B","1,09 B"
Ativo circulante,"6,67 B","6,13 B","5,61 B","5,25 B","4,69 B","4,57 B","4,33 B","4,28 B","3,36 B","3,58 B","3,36 B","3,27 B","2,98 B","2,78 B","3,29 B","2,99 B","3,03 B","2,83 B","2,52 B","2,69 B","2,73 B","2,67 B","2,43 B","2,39 B","2,32 B","2,33 B","2,41 B","2,18 B","2,17 B","2,25 B","2,07 B","2,33 B","2,39 B","2,35 B","2,40 B","2,66 B","2,54 B","2,52 B","2,55 B","2,62 B","2,54 B","2,43 B","2,39 B","2,58 B","2,71 B","2,72 B","2,78 B","2,76 B","2,42 B","2,44 B","2,49 B","2,59 B","2,44 B","2,57 B","2,44 B","2,13 B","2,03 B","1,91 B","1,97 B","1,82 B","1,64 B","1,31 B","863,11 M"
Caixa e eq. de caixa,"1,66 B","1,20 B","1,58 B","1,25 B","838,00 M","792,05 M","858,17 M","649,74 M","445,83 M","633,98 M","813,71 M","637,40 M","605,95 M","733,12 M","693,71 M","610,66 M","753,59 M","723,95 M","665,64 M","757,12 M","801,48 M","731,57 M","886,57 M","611,62 M","591,51 M","533,79 M","627,85 M","617,20 M","600,28 M","715,29 M","634,44 M","527,49 M","432,74 M","413,05 M","443,38 M","442,02 M","377,58 M","432,74 M","485,10 M","509,54 M","474,65 M","436,62 M","441,39 M","517,88 M","637,78 M","636,11 M","696,43 M","619,50 M","584,60 M","489,78 M","484,49 M","437,15 M","344,45 M","374,58 M","460,03 M","342,32 M","364,09 M","351,11 M","343,62 M","381,77 M","355,41 M","190,85 M","313,88 M"
Aplicações financeiras,"758,57 M","983,46 M","873,98 M","872,87 M","791,52 M","823,13 M","687,60 M","772,26 M","730,53 M","693,19 M","527,45 M","475,81 M","465,98 M","454,25 M","486,11 M","348,47 M","306,67 M","325,21 M","269,12 M","189,47 M","173,50 M","195,36 M","207,14 M","223,93 M","206,52 M","195,59 M","192,22 M","149,11 M","123,44 M","144,05 M","172,29 M","106,58 M","162,30 M","70,71 M","124,65 M","175,15 M","70,98 M","134,82 M","83,70 M","150,50 M","86,15 M","62,54 M","62,89 M","45,55 M","47,58 M","29,10 M","21,60 M","23,30 M","18,21 M","52,77 M","34,36 M","62,82 M","89,24 M","75,31 M",0,0,0,0,0,0,0,0,0
Contas a receber,"1,61 B","1,44 B","1,35 B","1,28 B","1,11 B","992,82 M","844,42 M","789,18 M","634,97 M","521,95 M","407,92 M","399,29 M","403,43 M","363,37 M","346,49 M","351,40 M","307,78 M","231,76 M","259,39 M","274,08 M","253,72 M","246,72 M","263,23 M","308,26 M","307,56 M","347,54 M","366,25 M","389,12 M","447,20 M","394,94 M","386,51 M","541,50 M","588,98 M","702,95 M","776,57 M","812,59 M","908,20 M","949,98 M","1,01 B","1,09 B","1,15 B","1,12 B","1,18 B","1,10 B","1,11 B","1,17 B","1,16 B","1,29 B","1,29 B","1,39 B","1,43 B","1,50 B","1,42 B","1,33 B","1,24 B","1,18 B","1,05 B","964,15 M","955,16 M","868,76 M","739,82 M","662,41 M","329,98 M"
Estoques,"2,22 B","2,09 B","1,44 B","1,50 B","1,60 B","1,64 B","1,57 B","1,71 B","1,22 B","1,42 B","1,32 B","1,37 B","1,21 B","960,13 M","1,38 B","1,32 B","1,30 B","1,24 B","1,10 B","1,25 B","1,32 B","1,27 B","911,38 M","1,08 B","1,06 B","1,08 B","1,04 B","844,62 M","812,78 M","823,16 M","679,78 M","956,97 M","1,00 B","971,23 M","835,90 M","1,03 B","994,16 M","805,82 M","768,91 M","726,51 M","677,62 M","656,29 M","539,11 M","746,86 M","755,72 M","735,01 M","737,21 M","679,07 M","418,60 M","396,12 M","446,43 M","492,31 M","500,37 M","680,20 M","646,30 M","522,85 M","524,94 M","502,54 M","608,30 M","510,17 M","478,01 M","408,44 M","191,35 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"7,25 B","7,09 B","6,80 B","6,32 B","5,93 B","5,50 B","5,19 B","4,52 B","4,52 B","3,99 B","3,83 B","3,53 B","3,50 B","3,71 B","2,92 B","2,77 B","2,78 B","2,82 B","3,00 B","2,75 B","2,42 B","2,44 B","2,81 B","2,44 B","2,51 B","2,32 B","2,26 B","2,59 B","2,63 B","2,40 B","2,54 B","2,02 B","1,85 B","1,79 B","1,82 B","1,54 B","1,40 B","1,57 B","1,56 B","1,52 B","1,49 B","1,45 B","1,41 B","1,26 B","1,23 B","1,23 B","1,20 B","1,13 B","1,05 B","991,89 M","903,28 M","792,44 M","756,73 M","615,56 M","595,48 M","539,33 M","582,94 M","538,36 M","369,12 M","358,45 M","358,80 M","371,38 M","225,34 M"
Investimentos,"103,62 M","124,14 M","105,53 M","138,43 M","161,67 M","212,50 M","193,96 M","193,65 M","174,40 M","169,38 M","171,05 M","142,09 M","133,77 M","143,72 M","128,21 M","126,56 M","119,61 M","117,96 M","123,18 M","117,39 M","77,66 M","73,06 M","53,96 M","40,53 M","48,60 M","48,88 M","50,47 M","72,64 M","73,72 M","64,16 M","63,95 M","64,35 M","48,98 M","49,50 M","44,18 M","45,14 M","50,60 M","50,59 M","51,96 M","49,87 M","37,62 M","37,78 M","35,87 M","36,34 M","34,12 M","36,84 M","37,02 M","36,08 M","45,26 M","37,15 M","34,20 M","30,45 M","25,06 M","24,73 M",0,0,0,0,0,0,0,0,0
Imobilizado,"273,32 M","260,16 M","266,56 M","252,37 M","230,72 M","220,76 M","197,26 M","184,86 M","181,83 M","111,47 M","113,83 M","129,14 M","136,22 M","140,12 M","135,84 M","110,19 M","103,72 M","99,08 M","86,76 M","84,92 M","84,77 M","89,59 M","91,78 M","94,36 M","100,15 M","101,97 M","100,20 M","100,69 M","103,44 M","66,27 M","60,67 M","55,88 M","57,29 M","55,27 M","57,77 M","64,06 M","64,54 M","69,78 M","73,53 M","74,69 M","81,70 M","87,09 M","91,39 M","95,51 M","96,05 M","109,97 M","131,00 M","125,10 M","106,75 M","100,91 M","88,93 M","72,40 M","61,92 M","59,34 M","54,22 M","52,46 M","46,12 M","45,66 M","41,48 M","37,50 M","35,33 M","34,63 M","14,23 M"
