Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"92,45 M","166,77 M","35,76 M","27,17 M","39,59 M","40,00 M","32,26 M","32,08 M","38,56 M","20,00 M","33,13 M","30,77 M","34,28 M","26,31 M","30,74 M","22,47 M","25,43 M","22,78 M","36,70 M","34,30 M","13,31 M","19,72 M","18,78 M","11,24 M","8,94 M","4,96 M","615,00 Mil","1,51 M","1,86 M","763,00 Mil","753,00 Mil","24,00 Mil","26,00 Mil","57,00 Mil","46,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"438,00 Mil","439,00 Mil",0,0
Custos,"-52,60 M","-107,50 M","-26,11 M","-18,44 M","-32,27 M","-42,93 M","-28,04 M","-23,98 M","-30,07 M","-16,73 M","-25,06 M","-25,79 M","-27,36 M","-23,53 M","-26,30 M","-17,05 M","-22,08 M","-19,84 M","-26,36 M","-23,39 M","-10,57 M","-17,41 M","-13,11 M","-8,29 M","-5,92 M","-4,96 M","-557,00 Mil","-1,27 M","-1,63 M","-595,00 Mil","-703,00 Mil","-10,00 Mil","-13,00 Mil","-36,00 Mil","-31,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-208,00 Mil","-228,00 Mil",0,0
Lucro bruto,"39,86 M","59,27 M","9,65 M","8,73 M","7,32 M","-2,93 M","4,22 M","8,10 M","8,49 M","3,28 M","8,07 M","4,98 M","6,92 M","2,78 M","4,44 M","5,42 M","3,35 M","2,94 M","10,34 M","10,91 M","2,74 M","2,30 M","5,67 M","2,95 M","3,02 M","-1,00 Mil","58,00 Mil","238,00 Mil","226,00 Mil","168,00 Mil","50,00 Mil","14,00 Mil","13,00 Mil","21,00 Mil","15,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"230,00 Mil","211,00 Mil",0,0
Despesas operacionais,"-23,01 M","-27,55 M","-20,94 M","-21,57 M","-20,15 M","-21,34 M","-23,11 M","-28,62 M","-26,02 M","-22,01 M","-27,97 M","-23,49 M","-22,31 M","-24,19 M","-28,06 M","-25,22 M","-24,76 M","-28,99 M","-23,52 M","-22,55 M","-17,50 M","-24,23 M","-15,61 M","-14,44 M","-15,10 M","-14,96 M","-13,07 M","-11,22 M","-13,88 M","-10,43 M","-8,71 M","-9,07 M","-8,69 M","-9,21 M","-7,66 M","-9,97 M","-8,63 M","-9,61 M","-9,44 M","-6,79 M","-6,82 M","11,03 M","-5,63 M","-5,23 M","-3,16 M","-5,20 M","-4,34 M","-4,09 M","-3,11 M","-1,14 M","-1,43 M",0,"-1,99 M","-6,54 M","-458,00 Mil","-2,98 M","-1,86 M","-477,00 Mil","-1,72 M","-892,00 Mil","-1,04 M","-1,55 M","-607,00 Mil","-1,12 M","-1,41 M"
Despesas com vendas,"-9,48 M","-10,29 M","-6,63 M","-7,36 M","-7,23 M","-5,73 M","-10,12 M","-12,22 M","-11,91 M","-8,26 M","-14,91 M","-10,91 M","-9,02 M","-9,16 M","-10,70 M","-8,29 M","-12,05 M","-11,57 M","-12,30 M","-11,82 M","-8,31 M","-13,09 M","-8,32 M","-3,80 M","-5,00 M","-6,07 M","-3,45 M","-2,24 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-12,11 M","-12,28 M","-13,45 M","-12,07 M","-10,41 M","-10,75 M","-10,21 M","-15,47 M","-13,26 M","-12,25 M","-12,31 M","-12,71 M","-10,84 M","-12,84 M","-12,05 M","-12,98 M","-11,83 M","-16,90 M","-11,85 M","-10,79 M","-8,52 M","-12,03 M","-6,81 M","-9,72 M","-8,79 M","-5,26 M","-8,72 M","-8,14 M","-10,66 M","-9,22 M","-8,02 M","-7,76 M","-7,60 M","-8,29 M","-7,12 M","-8,38 M","-7,46 M","-6,58 M","-8,39 M","-6,30 M","-6,14 M","-6,34 M","-5,09 M","-4,74 M","-4,09 M","-5,06 M","-4,02 M","-3,94 M","-2,96 M","-4,61 M","-1,19 M",--,"-1,81 M","-2,30 M","-819,00 Mil","-2,82 M","-1,77 M","-474,00 Mil","-1,65 M","-887,00 Mil","-1,03 M","-1,16 M","-912,00 Mil","-1,12 M","-1,39 M"
EBIT,"16,85 M","31,72 M","-11,29 M","-12,84 M","-12,84 M","-24,27 M","-18,89 M","-20,52 M","-17,54 M","-18,73 M","-19,89 M","-18,51 M","-15,39 M","-21,41 M","-23,62 M","-19,80 M","-21,41 M","-26,05 M","-13,18 M","-11,63 M","-14,76 M","-21,93 M","-9,94 M","-11,49 M","-12,08 M","-14,96 M","-13,01 M","-10,98 M","-13,65 M","-10,27 M","-8,66 M","-9,05 M","-8,68 M","-9,18 M","-7,64 M","-9,97 M","-8,63 M","-9,61 M","-9,44 M","-6,79 M","-6,82 M","11,03 M","-5,63 M","-5,23 M","-3,16 M","-5,20 M","-4,34 M","-4,09 M","-3,11 M","-1,14 M","-1,43 M",0,"-1,99 M","-6,54 M","-458,00 Mil","-2,98 M","-1,86 M","-477,00 Mil","-1,72 M","-892,00 Mil","-1,04 M","-1,32 M","-396,00 Mil","-1,12 M","-1,41 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"695,00 Mil","-1,72 M","676,00 Mil","-881,00 Mil","211,00 Mil","-737,00 Mil","2,72 M","2,32 M","320,00 Mil","-2,31 M","-2,21 M","-1,70 M","-2,06 M","-885,00 Mil","-1,51 M","-4,36 M","-198,00 Mil","-4,60 M","-3,40 M","-1,72 M","-4,45 M","-2,71 M","-2,44 M","-2,83 M","-7,29 M","3,07 M","-1,62 M","-2,45 M","-2,17 M","-1,33 M","-1,24 M","-1,54 M","-1,74 M","-1,11 M","-1,97 M","-722,00 Mil","-1,81 M","-1,71 M","51,00 Mil","-10,48 M","-5,23 M","-6,58 M","19,07 M","-831,00 Mil","6,96 M","4,07 M","4,30 M","-1,80 M","-2,54 M","-166,00 Mil","-466,00 Mil",0,"-143,00 Mil","-700,00 Mil","-240,00 Mil","-1,52 M","157,00 Mil","-440,00 Mil","73,00 Mil","-31,00 Mil","-154,00 Mil","100,00 Mil","-79,00 Mil","-53,00 Mil","1,00 Mil"
Antes dos impostos,"17,55 M","30,00 M","-10,61 M","-13,72 M","-12,62 M","-25,01 M","-16,17 M","-18,20 M","-17,22 M","-21,05 M","-22,11 M","-20,20 M","-17,45 M","-22,29 M","-25,14 M","-24,15 M","-21,61 M","-30,65 M","-16,57 M","-13,35 M","-19,21 M","-24,64 M","-12,38 M","-14,32 M","-19,37 M","-11,89 M","-14,63 M","-13,43 M","-15,82 M","-11,60 M","-9,90 M","-10,60 M","-10,41 M","-10,30 M","-9,61 M","-10,69 M","-10,44 M","-11,32 M","-9,38 M","-17,26 M","-12,05 M","4,44 M","13,45 M","-6,07 M","3,79 M","-1,13 M","-41,00 Mil","-5,89 M","-5,65 M","-1,31 M","-1,89 M",0,"-2,14 M","-7,24 M","-698,00 Mil","-4,50 M","-1,70 M","-917,00 Mil","-1,64 M","-923,00 Mil","-1,19 M","-1,22 M","-475,00 Mil","-1,17 M","-1,41 M"
