Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"573,45 M","524,23 M","485,03 M","417,97 M","448,16 M","465,90 M","486,44 M","504,14 M","541,44 M","344,70 M","339,40 M","342,30 M","376,00 M","405,09 M","352,65 M","381,98 M","406,31 M","369,83 M","385,68 M","392,96 M","420,94 M","434,97 M","348,18 M","355,76 M","365,58 M","388,77 M","282,82 M","287,40 M","294,78 M","305,68 M","316,23 M","323,95 M","246,47 M","262,39 M","262,39 M","246,24 M","226,87 M","237,38 M","214,98 M","212,30 M","218,59 M","229,67 M","212,03 M","188,59 M","188,15 M","179,56 M","176,36 M","173,99 M","181,87 M","138,08 M","33,12 M","25,62 M","12,33 M","7,01 M","12,77 M","13,30 M","14,58 M","12,55 M","7,41 M","4,02 M","3,96 M","4,91 M","10,66 M"
Ativo circulante,"321,60 M","281,06 M","258,69 M","197,76 M","222,81 M","242,35 M","268,53 M","286,50 M","327,11 M","128,26 M","121,47 M","125,55 M","156,31 M","183,51 M","129,05 M","158,51 M","161,75 M","141,78 M","157,78 M","152,73 M","165,18 M","200,90 M","111,82 M","116,70 M","118,27 M","148,07 M","77,29 M","86,33 M","97,46 M","109,85 M","121,32 M","129,83 M","52,55 M","64,37 M","64,37 M","56,14 M","38,79 M","51,49 M","61,27 M","82,87 M","107,02 M","130,41 M","120,27 M","101,92 M","112,51 M","110,97 M","122,50 M","123,32 M","133,33 M","94,80 M","1,51 M","5,58 M","4,52 M","1,31 M","1,91 M","3,33 M","5,79 M","3,40 M","2,66 M","319,00 Mil","194,00 Mil","1,24 M","7,20 M"
Caixa e eq. de caixa,"20,61 M","22,30 M","14,96 M","16,46 M","64,14 M","77,62 M","59,83 M","77,01 M","118,00 M","26,00 M","21,04 M","24,50 M","38,25 M","75,93 M","17,04 M","49,82 M","69,94 M","31,37 M","32,47 M","58,31 M","79,84 M","57,40 M","11,47 M","16,70 M","4,44 M","30,07 M","13,62 M","4,60 M","5,19 M","20,98 M","8,13 M","7,96 M","8,46 M","8,63 M","8,63 M","16,83 M","6,79 M","7,83 M","14,32 M","10,25 M","8,55 M","24,99 M","11,17 M","10,65 M","6,49 M","7,48 M","8,79 M","6,33 M","7,80 M","20,68 M","1,12 M","5,16 M","3,78 M","546,00 Mil","1,15 M","2,55 M","5,07 M","2,68 M","2,49 M","152,00 Mil","12,00 Mil","124,00 Mil","36,00 Mil"
Aplicações financeiras,"10,20 M","20,88 M","59,53 M","60,55 M","48,43 M","65,82 M","106,21 M","109,84 M","112,10 M","27,74 M","25,31 M","25,12 M","28,33 M","28,63 M","37,46 M","31,12 M","3,67 M","23,77 M","22,60 M","20,38 M","12,24 M","84,69 M","47,63 M","50,19 M","60,87 M","74,59 M","39,62 M","52,60 M","64,63 M","67,03 M","87,95 M","97,50 M","20,39 M","32,48 M","32,48 M","22,59 M","18,75 M","30,74 M","2,25 M","48,67 M","86,64 M","90,03 M","69,62 M","54,19 M","57,19 M","73,47 M","103,24 M","80,71 M","86,63 M",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,01 M"
Contas a receber,"81,04 M","108,84 M","32,26 M","19,02 M","28,80 M","22,95 M","26,55 M","43,06 M","41,21 M","21,22 M","29,06 M","27,90 M","34,19 M","25,55 M","27,58 M","21,13 M","27,12 M","27,62 M","35,42 M","22,11 M","20,84 M","20,50 M","16,04 M","11,46 M","8,57 M","4,96 M","1,14 M","1,76 M","1,27 M","622,00 Mil","53,00 Mil","63,00 Mil","57,00 Mil","66,00 Mil","66,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"870,00 Mil","870,00 Mil"
Estoques,"183,05 M","97,27 M","122,60 M","81,08 M","65,03 M","54,99 M","59,20 M","35,43 M","37,77 M","42,92 M","33,59 M","36,35 M","48,13 M","42,36 M","32,01 M","44,07 M","52,95 M","49,95 M","47,29 M","30,60 M","39,50 M","18,49 M","20,11 M","30,49 M","35,61 M","23,56 M","16,48 M","16,43 M","16,40 M","16,93 M","16,72 M","16,42 M","16,39 M","16,41 M","16,41 M","37,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"251,85 M","243,17 M","226,34 M","220,20 M","225,35 M","223,55 M","217,91 M","217,64 M","214,33 M","216,43 M","217,94 M","216,75 M","219,69 M","221,58 M","223,60 M","223,46 M","244,56 M","228,05 M","227,91 M","240,23 M","255,76 M","234,07 M","236,36 M","239,06 M","247,31 M","240,70 M","205,53 M","201,07 M","197,32 M","195,83 M","194,90 M","194,12 M","193,92 M","198,02 M","198,02 M","190,10 M","188,08 M","185,89 M","153,71 M","129,44 M","111,56 M","99,27 M","91,76 M","86,67 M","75,64 M","68,60 M","53,87 M","50,67 M","48,54 M","43,28 M","31,61 M","20,04 M","7,81 M","5,70 M","10,86 M","9,97 M","8,79 M","9,15 M","4,75 M","3,70 M","3,77 M","3,67 M","3,46 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,21 M","4,16 M","4,77 M","5,34 M","9,26 M","9,43 M","9,56 M","9,67 M","9,73 M","9,77 M","9,75 M","9,73 M","4,55 M","4,51 M","4,01 M","4,02 M",0,0,0,0,0,0,0,0,0
Imobilizado,"164,51 M","163,81 M","167,84 M","168,06 M","167,45 M","167,65 M","166,92 M","166,50 M","165,32 M","163,89 M","165,19 M","163,05 M","163,55 M","163,76 M","164,61 M","162,65 M","163,02 M","163,19 M","161,85 M","161,53 M","160,11 M","159,80 M","160,51 M","160,94 M","161,37 M","161,63 M","162,21 M","157,52 M","157,61 M","156,27 M","155,50 M","155,57 M","155,83 M","155,67 M","155,67 M","152,23 M","149,66 M","147,15 M","115,42 M","95,58 M","77,44 M","64,62 M","53,65 M","49,01 M","38,22 M","31,44 M","19,21 M","17,28 M","16,93 M","16,12 M","13,45 M","6,64 M","1,60 M","1,51 M","6,80 M","5,95 M","5,46 M","5,63 M","778,00 Mil","835,00 Mil","889,00 Mil","945,00 Mil","632,00 Mil"
