Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"16,87 B","15,39 B","15,50 B","14,89 B","14,31 B","14,16 B","14,13 B","14,20 B","13,39 B","13,01 B","12,64 B","12,64 B","11,93 B","11,81 B","11,72 B","11,91 B","11,45 B","11,04 B","11,04 B","10,36 B","8,75 B","9,47 B","9,08 B","8,71 B","8,45 B","7,74 B","7,46 B","7,11 B","6,96 B","6,60 B","6,48 B","6,24 B","6,01 B","5,92 B","5,65 B","5,30 B","5,35 B","5,36 B","5,05 B","5,04 B","4,50 B","4,67 B","4,58 B","4,52 B","4,58 B","4,40 B","4,05 B","4,29 B","3,73 B","3,61 B","3,81 B","3,79 B","3,84 B","3,82 B","3,75 B","3,65 B","3,56 B","3,55 B","3,52 B","3,53 B","3,32 B","3,30 B","3,19 B"
Ativo circulante,"4,63 B","3,61 B","3,82 B","3,84 B","3,95 B","4,05 B","3,53 B","3,80 B","3,61 B","3,60 B","3,53 B","3,49 B","3,13 B","3,02 B","3,26 B","3,05 B","3,19 B","2,95 B","3,03 B","2,75 B","2,83 B","3,65 B","3,30 B","3,03 B","2,74 B","2,13 B","2,01 B","1,85 B","1,98 B","1,74 B","1,74 B","1,72 B","1,72 B","1,62 B","1,44 B","1,25 B","1,47 B","1,51 B","1,32 B","1,51 B","1,18 B","1,37 B","1,21 B","1,33 B","1,63 B","1,35 B","1,20 B","1,45 B","702,25 M","690,78 M","762,39 M","820,23 M","893,30 M","902,74 M","985,55 M","821,20 M","930,56 M","926,44 M","942,18 M","932,00 M","684,07 M","665,15 M","503,97 M"
Caixa e eq. de caixa,"84,11 M","152,72 M","138,48 M","159,44 M","118,35 M","97,84 M","125,71 M","136,84 M","155,31 M","162,22 M","128,79 M","691,80 M","155,50 M","154,90 M","63,07 M","61,31 M","326,48 M","77,27 M","99,73 M","162,00 M","253,42 M","350,97 M","379,94 M","467,46 M","321,06 M","108,33 M","164,95 M","85,98 M","56,59 M","47,37 M","132,90 M","19,62 M","191,90 M","243,50 M","77,19 M","86,65 M","112,53 M","173,50 M","77,79 M","223,77 M","62,00 M","192,75 M","55,55 M","70,20 M","128,99 M","130,64 M","148,72 M","517,11 M","84,26 M","128,03 M","161,32 M","222,19 M","161,21 M","122,63 M","183,85 M","67,50 M","170,38 M","158,90 M","143,68 M","208,28 M","103,06 M","109,38 M","35,15 M"
Aplicações financeiras,"1,63 B","765,86 M","1,20 B","1,42 B","1,37 B","1,49 B","773,98 M","1,26 B","916,39 M","782,65 M","580,30 M","318,54 M","295,86 M","575,74 M","545,22 M","790,33 M","150,68 M","270,03 M","349,13 M","672,26 M","652,40 M","1,49 B","1,27 B","694,16 M","596,39 M","198,18 M","57,42 M","126,12 M","155,07 M","91,22 M","25,90 M","270,85 M","132,97 M","113,68 M","151,51 M","142,99 M","306,96 M","312,17 M","215,27 M","247,16 M","59,06 M","114,85 M","157,94 M","302,55 M","504,85 M","527,81 M","408,65 M","267,00 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"1,19 B","1,27 B","1,28 B","1,20 B","1,24 B","1,29 B","1,43 B","1,34 B","1,56 B","1,59 B","1,54 B","1,30 B","1,25 B","1,27 B","1,63 B","1,56 B","1,55 B","1,30 B","1,62 B","1,25 B","1,22 B","1,25 B","1,10 B","983,65 M","1,03 B","1,09 B","1,04 B","943,62 M","940,41 M","843,00 M","853,15 M","750,38 M","678,78 M","649,14 M","692,14 M","623,60 M","641,10 M","578,67 M","558,21 M","536,58 M","548,45 M","561,59 M","599,34 M","551,29 M","551,20 M","449,54 M","477,55 M","459,26 M","445,90 M","422,58 M","423,88 M","399,05 M","491,32 M","576,83 M","616,50 M","505,11 M","522,66 M","553,66 M","553,81 M","531,23 M","434,75 M","415,19 M","341,05 M"
Estoques,"36,29 M","33,94 M","35,33 M","33,23 M","29,10 M","28,25 M","28,78 M","24,95 M","23,62 M","23,10 M","23,87 M","24,57 M","23,06 M","23,55 M","26,79 M","25,59 M","22,27 M","22,59 M","21,99 M","23,04 M","22,14 M","21,17 M","26,09 M","26,70 M","23,91 M","23,09 M","22,78 M","21,14 M","18,20 M","18,07 M","19,75 M","16,93 M","16,46 M","15,36 M","16,98 M","13,17 M","10,58 M","11,62 M","12,62 M","11,18 M","11,49 M","12,80 M","6,70 M","6,04 M","6,35 M","6,17 M","10,33 M","8,23 M","9,75 M","11,03 M","12,77 M","19,95 M","19,53 M","20,31 M","19,96 M","18,65 M","17,89 M","17,38 M","17,57 M","17,72 M","18,48 M","18,89 M","11,90 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"12,24 B","11,78 B","11,68 B","11,06 B","10,36 B","10,12 B","10,61 B","10,40 B","9,79 B","9,41 B","9,11 B","9,15 B","8,81 B","8,79 B","8,45 B","8,86 B","8,26 B","8,09 B","8,01 B","7,61 B","5,92 B","5,82 B","5,78 B","5,68 B","5,71 B","5,61 B","5,45 B","5,26 B","4,98 B","4,86 B","4,74 B","4,52 B","4,28 B","4,29 B","4,21 B","4,06 B","3,87 B","3,85 B","3,73 B","3,53 B","3,32 B","3,30 B","3,37 B","3,19 B","2,95 B","3,06 B","2,85 B","2,84 B","3,03 B","2,92 B","3,04 B","2,97 B","2,95 B","2,92 B","2,76 B","2,83 B","2,63 B","2,62 B","2,58 B","2,60 B","2,63 B","2,64 B","2,68 B"
Investimentos,"6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,26 M","6,20 M","6,21 M","6,21 M","6,21 M","6,21 M","6,21 M","6,22 M","6,22 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","6,23 M","2,70 M","2,70 M","2,85 M","2,85 M","6,38 M","6,39 M","6,39 M","6,40 M","6,40 M","6,41 M","6,41 M","6,41 M","6,42 M","6,42 M","6,42 M","6,43 M","6,43 M","6,44 M","6,44 M","6,44 M","3,23 M"
Imobilizado,"68,60 M","63,68 M","60,59 M","57,36 M","54,73 M","53,07 M","49,33 M","50,40 M","44,42 M","44,13 M","41,47 M","39,80 M","42,45 M","41,30 M","36,48 M","34,55 M","36,83 M","34,91 M","31,09 M","27,80 M","27,55 M","26,18 M","20,98 M","23,25 M","15,38 M","14,90 M","13,21 M","12,65 M","13,01 M","13,79 M","13,63 M","12,46 M","13,14 M","13,82 M","14,22 M","14,78 M","15,02 M","15,64 M","15,73 M","17,69 M","19,77 M","10,35 M","9,66 M","11,04 M","12,41 M","13,78 M",0,0,0,"19,27 M",0,0,0,0,0,0,0,0,0,0,0,0,0
