Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"3,04 B","3,15 B","2,87 B","2,86 B","2,95 B","2,94 B","2,82 B","2,73 B","2,73 B","2,55 B","2,68 B","2,61 B","2,72 B","2,66 B","3,11 B","2,98 B","2,96 B","3,10 B","3,05 B","2,90 B","3,17 B","2,87 B","3,10 B","3,02 B","2,83 B","2,52 B","2,61 B","2,43 B","2,37 B","2,25 B","2,30 B","2,42 B","2,05 B","2,06 B","2,08 B","2,09 B","2,02 B","2,07 B","2,16 B","1,88 B","2,05 B","2,16 B","2,19 B","1,58 B","1,43 B","1,30 B","1,28 B","1,21 B","1,19 B","1,17 B","1,26 B","1,23 B","1,12 B","1,10 B","883,97 M","883,71 M","937,13 M","915,60 M","833,00 M","807,02 M","825,94 M","801,10 M","709,22 M"
Ativo circulante,"1,43 B","1,60 B","1,45 B","1,41 B","1,52 B","1,55 B","1,49 B","1,42 B","1,46 B","1,27 B","1,35 B","1,25 B","1,39 B","1,31 B","1,63 B","1,42 B","1,34 B","1,33 B","1,31 B","1,21 B","1,52 B","1,30 B","1,46 B","1,40 B","1,18 B","1,08 B","1,16 B","1,05 B","980,99 M","962,38 M","999,94 M","1,14 B","866,15 M","859,52 M","884,78 M","894,28 M","867,73 M","902,57 M","994,95 M","729,41 M","827,32 M","871,96 M","1,21 B","717,30 M","694,09 M","614,73 M","620,18 M","564,43 M","551,80 M","554,00 M","653,11 M","529,95 M","438,28 M","419,14 M","419,82 M","414,75 M","479,72 M","467,29 M","393,93 M","379,21 M","400,87 M","381,39 M","317,83 M"
Caixa e eq. de caixa,"607,37 M","699,20 M","493,69 M","459,13 M","587,12 M","569,47 M","542,16 M","525,81 M","561,74 M","422,03 M","434,63 M","282,50 M","330,71 M","365,16 M","345,45 M","234,24 M","392,76 M","390,04 M","368,44 M","321,80 M","533,28 M","486,54 M","491,60 M","524,13 M","333,88 M","318,52 M","342,37 M","306,28 M","290,80 M","311,57 M","347,56 M","497,57 M","313,67 M","296,86 M","308,37 M","311,54 M","353,46 M","394,78 M","423,03 M","119,82 M","210,81 M","241,28 M","245,25 M","193,09 M","188,22 M","181,07 M","178,52 M","151,12 M","155,31 M","152,20 M","253,39 M","153,00 M","99,60 M","115,78 M","101,20 M","87,71 M","175,67 M","171,78 M","109,85 M","94,25 M","124,77 M","139,74 M","108,09 M"
Aplicações financeiras,"62,30 M","65,73 M","53,15 M","53,39 M","55,09 M","46,13 M","9,73 M","8,54 M","16,82 M","16,14 M","20,69 M","23,00 M","21,80 M","19,64 M","35,99 M","44,85 M","47,37 M","45,80 M","33,36 M","17,87 M","78,45 M","57,16 M","34,17 M","34,09 M",0,0,0,0,0,0,0,"18,96 M","17,20 M","16,71 M",0,0,0,"5,84 M","9,13 M","3,97 M","4,17 M","9,31 M","394,55 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"411,66 M","462,85 M","454,30 M","410,80 M","432,61 M","494,21 M","473,17 M","411,17 M","410,39 M","396,92 M","429,22 M","471,01 M","549,73 M","452,01 M","391,65 M","354,04 M","431,74 M","441,48 M","456,76 M","399,95 M","442,26 M","371,45 M","504,99 M","454,90 M","466,84 M","416,73 M","456,31 M","431,73 M","418,02 M","389,00 M","411,40 M","391,02 M","330,08 M","351,48 M","368,43 M","352,55 M","308,62 M","317,25 M","356,65 M","356,65 M","372,25 M","373,51 M","368,46 M","325,39 M","319,45 M","282,47 M","285,75 M","260,43 M","247,69 M","256,35 M","256,73 M","243,01 M","225,29 M","191,32 M","192,41 M","180,64 M","163,88 M","156,94 M","154,47 M","142,93 M","149,65 M","128,08 M","97,47 M"
Estoques,"225,01 M","238,23 M","236,81 M","269,85 M","260,99 M","274,49 M","293,03 M","316,19 M","334,73 M","267,48 M","341,62 M","363,64 M","362,32 M","344,16 M","303,80 M","286,73 M","334,57 M","323,27 M","307,06 M","325,74 M","325,55 M","270,01 M","280,54 M","265,11 M","264,76 M","227,03 M","238,55 M","207,52 M","160,72 M","145,90 M","153,15 M","144,32 M","124,31 M","118,26 M","122,71 M","130,42 M","124,06 M","129,00 M","148,15 M","155,38 M","176,01 M","181,83 M","180,47 M","176,81 M","156,54 M","127,48 M","125,56 M","121,16 M","117,58 M","118,06 M","119,41 M","115,89 M","96,74 M","99,83 M","99,75 M","103,71 M","98,94 M","100,25 M","92,17 M","95,09 M","90,35 M","84,97 M","81,04 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,61 B","1,55 B","1,42 B","1,45 B","1,43 B","1,39 B","1,33 B","1,31 B","1,28 B","1,28 B","1,33 B","1,36 B","1,32 B","1,35 B","1,48 B","1,57 B","1,62 B","1,77 B","1,74 B","1,69 B","1,65 B","1,56 B","1,64 B","1,62 B","1,65 B","1,44 B","1,45 B","1,38 B","1,39 B","1,28 B","1,30 B","1,28 B","1,19 B","1,20 B","1,19 B","1,20 B","1,15 B","1,17 B","1,17 B","1,15 B","1,23 B","1,28 B","979,41 M","866,75 M","738,14 M","681,48 M","664,38 M","649,20 M","641,81 M","618,95 M","610,44 M","699,91 M","685,02 M","676,73 M","464,14 M","468,96 M","457,41 M","448,31 M","439,07 M","427,81 M","425,07 M","419,72 M","391,39 M"
Investimentos,0,0,0,0,0,"2,07 M","2,29 M","2,48 M","2,43 M","18,89 M","53,32 M","52,40 M","55,62 M","56,98 M","51,16 M","53,30 M","53,67 M","62,37 M","61,06 M","58,08 M","66,11 M","62,87 M","63,75 M","59,19 M","56,22 M","44,59 M","41,77 M","39,90 M","42,02 M","42,81 M","42,32 M","41,72 M","38,78 M","39,01 M","5,81 M",0,0,0,0,0,"26,10 M","26,28 M","21,67 M","22,41 M","21,68 M","22,50 M","16,29 M","22,41 M","25,38 M","38,00 M","26,21 M","23,93 M","23,75 M","24,20 M","4,76 M","3,76 M","3,40 M","3,43 M","3,76 M","2,94 M","3,00 M","2,28 M",0
Imobilizado,"250,65 M","240,33 M","225,65 M","218,93 M","225,09 M","233,97 M","216,73 M","201,74 M","204,71 M","207,78 M","243,60 M","246,20 M","255,15 M","262,56 M","265,83 M","265,58 M","402,84 M","431,25 M","424,99 M","405,48 M","462,54 M","446,94 M","485,77 M","507,73 M","503,04 M","453,84 M","488,94 M","470,83 M","473,38 M","365,51 M","367,78 M","367,12 M","357,41 M","364,25 M","360,76 M","379,64 M","384,00 M","400,46 M","411,07 M","407,92 M","418,56 M","428,56 M","435,28 M","401,54 M","403,01 M","367,13 M","384,26 M","364,95 M","360,20 M","337,01 M","334,39 M","338,15 M","334,38 M","335,58 M","248,64 M","254,94 M","252,39 M","246,75 M","239,15 M","230,71 M","231,40 M","232,03 M","239,20 M"
