Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,83 B","2,15 B","2,87 B","3,40 B","2,91 B","3,12 B","3,66 B","2,83 B","2,76 B","3,00 B","2,84 B","2,68 B","2,45 B","3,02 B","3,06 B","3,27 B","2,64 B","2,88 B","2,44 B","1,95 B","1,70 B","1,81 B","1,84 B","1,60 B","1,55 B","1,60 B","1,69 B","1,59 B","1,54 B","1,83 B","2,62 B","2,90 B","2,72 B","2,95 B","2,96 B","2,91 B","2,72 B","2,85 B","2,97 B","3,07 B","3,11 B","3,33 B","4,10 B","3,80 B","3,73 B","3,31 B","3,45 B","3,14 B","2,77 B","3,00 B","3,04 B","3,06 B","2,74 B","3,06 B","3,13 B","3,14 B","2,49 B","2,59 B","2,95 B","2,45 B","1,99 B","2,02 B","1,81 B"
Ativo circulante,"958,10 M","1,29 B","2,04 B","2,55 B","2,07 B","2,26 B","2,73 B","1,92 B","1,89 B","2,20 B","2,11 B","1,99 B","1,77 B","2,34 B","2,32 B","2,43 B","1,82 B","2,05 B","1,57 B","1,06 B","823,81 M","936,92 M","974,11 M","808,45 M","715,77 M","762,33 M","849,73 M","737,68 M","678,78 M","951,50 M","1,47 B","1,73 B","1,40 B","1,62 B","1,64 B","1,61 B","1,45 B","1,58 B","1,55 B","1,61 B","1,64 B","1,88 B","2,67 B","2,55 B","2,52 B","2,21 B","2,41 B","2,11 B","1,76 B","2,00 B","2,12 B","2,16 B","1,91 B","2,23 B","2,30 B","2,33 B","1,72 B","1,85 B","2,24 B","1,58 B","1,15 B","1,20 B","1,08 B"
Caixa e eq. de caixa,"149,30 M","100,54 M","135,56 M","315,31 M","221,74 M","98,41 M","363,15 M","59,15 M","50,67 M","40,93 M","45,44 M","67,93 M","35,74 M","62,39 M","29,10 M","22,05 M","19,83 M","30,65 M","10,93 M","27,80 M","52,98 M","39,97 M","25,62 M","36,91 M","24,25 M","20,03 M","28,17 M","42,44 M","10,36 M","20,00 M","32,38 M","59,33 M","80,40 M","66,85 M","93,48 M","86,86 M","62,44 M","64,55 M","94,41 M","125,81 M","64,30 M","69,55 M","158,89 M","218,04 M","295,63 M","313,91 M","256,43 M","315,80 M","209,00 M","435,46 M","87,58 M","97,02 M","40,10 M","40,85 M","313,89 M","251,35 M","53,66 M","40,04 M","330,92 M","55,05 M","113,71 M","44,48 M","20,84 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"275,02 M","327,18 M","253,50 M","429,57 M",0,0,"222,56 M","351,61 M",0,"150,52 M",0,"132,45 M","133,52 M"
Contas a receber,"87,98 M","154,90 M","159,43 M","241,17 M","235,85 M","217,89 M","346,72 M","299,99 M","584,67 M","538,76 M","560,99 M","321,47 M","397,94 M","375,42 M","507,40 M","288,03 M","353,22 M","316,76 M","262,72 M","184,19 M","203,16 M","186,65 M","200,53 M","153,95 M","185,59 M","172,29 M","156,90 M","132,97 M","119,98 M","157,67 M","332,86 M","393,87 M","440,33 M","437,69 M","496,19 M","390,66 M","474,54 M","466,99 M","541,57 M","537,01 M","622,21 M","545,76 M","735,92 M","616,78 M","749,16 M","762,57 M","758,39 M","538,20 M","605,78 M","655,54 M","650,66 M","477,65 M","611,07 M","639,74 M","624,17 M","436,18 M","462,88 M","517,67 M","549,07 M","391,32 M","365,28 M","387,26 M","369,38 M"
Estoques,"623,64 M","908,74 M","1,39 B","1,69 B","1,25 B","1,48 B","1,51 B","1,19 B","844,92 M","1,07 B","1,05 B","1,24 B","975,47 M","1,45 B","1,48 B","1,94 B","1,24 B","1,51 B","1,18 B","723,00 M","466,95 M","587,93 M","621,20 M","422,61 M","306,04 M","344,76 M","442,95 M","349,22 M","244,25 M","293,42 M","576,85 M","748,97 M","528,58 M","770,02 M","696,96 M","793,64 M","591,49 M","703,38 M","607,01 M","735,74 M","720,63 M","1,01 B","1,39 B","1,44 B","1,07 B","860,77 M","1,08 B","1,06 B","746,50 M","693,93 M","877,88 M","991,54 M","738,22 M","851,74 M","1,13 B","1,41 B","770,55 M","662,13 M","1,01 B","843,04 M","530,23 M","474,51 M","415,94 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"867,91 M","863,13 M","838,01 M","848,93 M","833,13 M","858,39 M","922,95 M","910,87 M","870,87 M","799,81 M","734,78 M","690,53 M","678,78 M","676,90 M","743,23 M","841,80 M","823,63 M","835,09 M","877,91 M","887,34 M","879,22 M","874,00 M","869,14 M","794,59 M","836,13 M","837,28 M","842,55 M","850,48 M","860,03 M","874,22 M","1,16 B","1,16 B","1,32 B","1,32 B","1,31 B","1,31 B","1,27 B","1,27 B","1,43 B","1,45 B","1,48 B","1,46 B","1,43 B","1,24 B","1,20 B","1,10 B","1,04 B","1,03 B","1,01 B","992,72 M","918,79 M","898,34 M","834,37 M","835,36 M","828,48 M","815,25 M","768,63 M","742,09 M","706,33 M","863,48 M","840,92 M","826,48 M","729,50 M"
Investimentos,"47,77 M","41,71 M","19,58 M","16,15 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,00 Mil","24,00 Mil","21,00 Mil",0,"19,00 Mil","19,00 Mil","19,00 Mil","18,00 Mil","16,00 Mil","16,00 Mil","16,00 Mil","14,00 Mil","12,00 Mil","12,00 Mil","12,00 Mil","12,00 Mil","139,00 Mil"
Imobilizado,"564,76 M","581,06 M","557,33 M","571,42 M","576,81 M","585,51 M","578,57 M","568,04 M","531,81 M","531,11 M","487,06 M","463,75 M","452,79 M","452,19 M","493,54 M","484,08 M","469,18 M","463,90 M","459,82 M","439,15 M","421,51 M","418,24 M","434,66 M","432,60 M","431,11 M","436,75 M","444,60 M","452,12 M","460,82 M","470,62 M","482,37 M","492,27 M","500,37 M","507,57 M","528,79 M","531,40 M","540,68 M","549,16 M","560,33 M","562,61 M","566,78 M","573,13 M","579,62 M","573,26 M","558,89 M","541,06 M","510,88 M","475,70 M","473,14 M","477,48 M","490,44 M","489,21 M","488,51 M","492,75 M","495,76 M","497,87 M","499,39 M","480,30 M","480,76 M","481,55 M","474,41 M","471,79 M","420,85 M"
Intangível,"20,87 M","22,08 M","21,82 M","22,94 M","24,98 M","25,53 M","10,74 M","9,39 M","7,62 M","7,55 M","6,29 M","6,34 M","6,39 M","6,45 M","6,52 M","6,59 M","6,66 M","6,73 M","6,80 M","6,87 M","6,94 M","7,02 M","7,10 M","7,18 M","7,26 M","7,34 M","7,45 M","7,56 M","6,63 M","6,71 M","6,78 M","6,58 M","6,63 M","6,64 M","6,70 M","6,74 M","6,81 M","6,90 M","7,00 M","7,10 M","7,23 M","7,42 M","7,60 M","7,61 M","7,72 M","7,92 M","7,65 M","7,87 M","8,05 M","7,92 M","8,14 M","8,10 M","7,43 M","7,70 M","7,39 M","7,73 M","7,95 M","5,20 M","7,06 M","5,68 M","5,91 M","6,16 M","5,10 M"
