Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"4,75 B","6,19 B","5,19 B","5,60 B","4,84 B","6,69 B","5,44 B","5,12 B","4,03 B","4,32 B","3,79 B","3,76 B","3,06 B","834,67 M","4,37 B","4,23 B","3,64 B","6,45 B","5,00 B","4,74 B","4,54 B","6,29 B","5,06 B","3,72 B","3,27 B","4,65 B","3,47 B","3,40 B","2,92 B","4,34 B","3,24 B","3,10 B","2,69 B","3,73 B","2,37 B","2,03 B","1,73 B","2,29 B","1,90 B","2,03 B","1,69 B","2,33 B","2,00 B","1,93 B","1,64 B","2,18 B","1,87 B","1,80 B","1,56 B","2,17 B","1,78 B","1,72 B","1,35 B","1,88 B","1,59 B","1,61 B","1,28 B","1,67 B","1,38 B","1,39 B","1,15 B","1,56 B","1,28 B","1,28 B","1,01 B"
Custos,"-1,63 B","-2,20 B","-1,70 B","-1,86 B","-1,52 B","-2,43 B","-1,70 B","-1,64 B","-1,29 B","-1,60 B","-1,25 B","-1,21 B","-979,62 M","-673,58 M","-1,28 B","-1,31 B","-1,13 B","-1,86 B","-1,33 B","-1,29 B","-1,17 B","-1,68 B","-1,35 B","-1,00 B","-898,65 M","-1,29 B","-967,14 M","-964,55 M","-809,17 M","-1,26 B","-867,09 M","-894,89 M","-735,95 M","-1,10 B","-689,32 M","-605,30 M","-519,94 M","-720,81 M","-566,84 M","-638,49 M","-520,82 M","-712,89 M","-618,32 M","-589,66 M","-495,12 M","-671,81 M","-544,30 M","-567,48 M","-466,54 M","-683,37 M","-520,20 M","-503,55 M","-403,94 M","-576,39 M","-455,01 M","-471,31 M","-365,33 M","-496,37 M","-413,67 M","-413,04 M","-343,22 M","-480,61 M","-364,40 M","-400,07 M","-311,72 M"
Lucro bruto,"3,12 B","4,00 B","3,49 B","3,74 B","3,31 B","4,26 B","3,74 B","3,47 B","2,74 B","2,71 B","2,55 B","2,55 B","2,08 B","161,09 M","3,08 B","2,91 B","2,51 B","4,59 B","3,67 B","3,45 B","3,37 B","4,61 B","3,71 B","2,72 B","2,37 B","3,36 B","2,51 B","2,44 B","2,11 B","3,07 B","2,37 B","2,21 B","1,95 B","2,64 B","1,68 B","1,42 B","1,21 B","1,57 B","1,34 B","1,39 B","1,17 B","1,62 B","1,38 B","1,34 B","1,15 B","1,51 B","1,32 B","1,24 B","1,09 B","1,48 B","1,26 B","1,21 B","947,34 M","1,30 B","1,13 B","1,14 B","910,50 M","1,17 B","967,77 M","980,57 M","802,62 M","1,08 B","916,81 M","883,55 M","702,66 M"
Despesas operacionais,"-3,00 B","-3,79 B","-3,27 B","-3,20 B","-2,86 B","-4,37 B","-3,48 B","-2,71 B","-2,06 B","-2,17 B","-2,17 B","-2,00 B","-1,58 B","582,21 M","-2,75 B","-2,59 B","-2,24 B","-3,68 B","-3,23 B","-3,16 B","-2,91 B","-3,91 B","-2,97 B","-2,29 B","-2,21 B","-2,74 B","-2,24 B","-2,15 B","-1,92 B","-2,53 B","-2,03 B","-2,02 B","-1,76 B","-2,17 B","-1,31 B","-1,19 B","-911,44 M","-1,18 B","-1,08 B","-1,11 B","-1,01 B","-1,23 B","-1,04 B","-1,03 B","-917,97 M","-1,06 B","-947,57 M","-919,10 M","-862,55 M","-994,26 M","-912,17 M","-849,13 M","-727,52 M","-873,16 M","-781,91 M","-779,99 M","-671,86 M","-704,66 M","-662,63 M","-679,39 M","-563,33 M","-742,53 M","-609,55 M","-579,28 M","-480,64 M"
Despesas com vendas,"-2,01 B","-2,35 B","-2,19 B","-2,16 B","-1,91 B","-2,87 B","-2,26 B","-1,97 B","-1,51 B","-1,80 B","-1,42 B","-1,41 B","-1,02 B","521,34 M","-2,01 B","-1,79 B","-1,58 B","-2,69 B","-2,17 B","-2,07 B","-2,02 B","-2,87 B","-2,21 B","-1,56 B","-1,59 B","-1,94 B","-1,58 B","-1,55 B","-1,32 B","-1,70 B","-1,50 B","-1,40 B","-1,22 B","-1,30 B","-985,07 M","-879,46 M","-799,61 M","-939,89 M","-828,53 M","-770,56 M","-691,45 M","-863,73 M","-762,95 M","-745,79 M","-648,03 M","-752,32 M","-664,80 M","-660,25 M","-602,72 M","-708,97 M","-620,01 M","-617,00 M","-503,46 M","-638,09 M","-535,26 M","-550,58 M","-488,27 M","-543,11 M","-500,34 M","-486,38 M","-422,91 M","-500,76 M","-440,96 M","-413,76 M","-348,84 M"
Despesas administrativas,"-716,03 M","-765,92 M","-879,14 M","-813,12 M","-638,31 M","-787,37 M","-655,52 M","-599,25 M","-494,29 M","-426,73 M","-439,28 M","-465,17 M","-431,40 M","114,63 M","-616,75 M","-681,78 M","-557,38 M","-906,01 M","-920,05 M","-893,38 M","-744,80 M","-915,70 M","-665,40 M","-679,81 M","-544,73 M","-695,57 M","-605,75 M","-567,22 M","-537,03 M","-743,29 M","-515,09 M","-520,98 M","-467,34 M","-573,62 M","-384,03 M","-286,41 M","-291,89 M","-280,39 M","-263,34 M","-331,83 M","-331,25 M","-380,12 M","-314,18 M","-298,84 M","-278,40 M","-314,81 M","-284,28 M","-263,18 M","-271,09 M","-279,73 M","-289,09 M","-250,04 M","-223,77 M","-234,56 M","-237,15 M","-229,84 M","-181,52 M","-203,62 M","-166,51 M","-196,00 M","-154,22 M","-238,41 M","-167,64 M","-153,15 M","-131,01 M"
EBIT,"124,50 M","202,87 M","225,13 M","534,05 M","453,93 M","-105,46 M","254,13 M","768,50 M","678,52 M","546,37 M","379,64 M","549,91 M","504,47 M","743,29 M","327,80 M","317,62 M","270,73 M","912,43 M","437,08 M","291,21 M","461,86 M","696,97 M","736,35 M","435,81 M","165,89 M","616,01 M","265,44 M","285,10 M","184,70 M","543,47 M","339,92 M","189,78 M","190,60 M","462,08 M","367,32 M","232,01 M","297,23 M","397,18 M","251,40 M","280,37 M","153,92 M","386,53 M","337,01 M","304,52 M","228,72 M","446,03 M","375,43 M","316,08 M","227,12 M","487,96 M","345,28 M","363,11 M","219,82 M","425,46 M","349,61 M","356,98 M","238,65 M","469,45 M","305,14 M","301,19 M","239,29 M","334,35 M","307,25 M","304,28 M","222,02 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-528,36 M","-127,69 M","-430,57 M","-89,36 M","-219,30 M","-46,66 M","-160,30 M","-50,84 M","-287,72 M","-298,26 M","-1,19 B","-288,44 M","-340,04 M","-294,64 M","-448,06 M","-322,20 M","-314,28 M","-246,26 M","-224,90 M","-134,04 M","-132,62 M","-173,08 M","-142,78 M","-119,62 M","-64,36 M","-234,47 M","-195,52 M","-204,40 M","-165,25 M","-107,60 M","-163,94 M","-144,99 M","-156,25 M","-113,53 M","-275,42 M","14,14 M","-12,63 M","-130,93 M","-128,35 M","-178,90 M","-217,82 M","-66,16 M","-131,49 M","-129,12 M","-54,63 M","-91,56 M","-63,66 M","-61,17 M","-51,89 M","-24,07 M","-85,01 M","-11,38 M","-37,79 M","-17,80 M","423,00 Mil","-39,76 M","-15,21 M","-41,60 M","-4,45 M","-21,09 M","-10,20 M","-14,88 M","-15,48 M","-12,81 M","-6,57 M"
Antes dos impostos,"-403,86 M","75,17 M","-205,44 M","444,69 M","234,63 M","-152,11 M","93,82 M","717,67 M","390,80 M","248,10 M","-806,75 M","261,47 M","164,43 M","448,65 M","-120,26 M","-4,58 M","-43,55 M","666,17 M","212,17 M","157,16 M","329,24 M","523,89 M","593,57 M","316,19 M","101,52 M","381,54 M","69,92 M","80,70 M","19,44 M","435,87 M","175,98 M","44,79 M","34,35 M","348,55 M","91,89 M","246,15 M","284,60 M","266,25 M","123,05 M","101,46 M","-63,90 M","320,37 M","205,52 M","175,40 M","174,08 M","354,47 M","311,78 M","254,91 M","175,23 M","463,90 M","260,27 M","351,72 M","182,03 M","407,66 M","350,04 M","317,22 M","223,43 M","427,84 M","300,70 M","280,09 M","229,10 M","319,47 M","291,77 M","291,47 M","215,46 M"
