Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"7,07 B","7,19 B","6,81 B","6,23 B","5,89 B","6,02 B","5,74 B","5,48 B","5,42 B","5,57 B","5,54 B","5,10 B","5,27 B","5,26 B","5,11 B","5,26 B","5,59 B","6,59 B","6,98 B","5,43 B","4,99 B","5,66 B","4,33 B","4,58 B","4,07 B","4,32 B","4,18 B","3,67 B","3,90 B","3,67 B","4,31 B","3,61 B","3,35 B","3,91 B","3,64 B","3,17 B","3,30 B","3,30 B","2,91 B","3,81 B","3,08 B","3,55 B","3,25 B","3,91 B","4,24 B","4,46 B","3,29 B","3,12 B","3,05 B","2,44 B","2,25 B","2,10 B","2,38 B","2,40 B","2,04 B","2,03 B","2,02 B","2,09 B","2,01 B","1,84 B","1,83 B","1,89 B","1,75 B","1,62 B","1,64 B"
Custos,"-5,28 B","-5,58 B","-5,54 B","-4,93 B","-4,41 B","-4,76 B","-4,56 B","-4,29 B","-4,15 B","-4,15 B","-4,58 B","-3,97 B","-3,88 B","-4,02 B","-4,05 B","-3,96 B","-4,18 B","-5,56 B","-5,85 B","-3,98 B","-3,72 B","-4,45 B","-3,12 B","-2,82 B","-2,95 B","-3,25 B","-2,90 B","-2,67 B","-2,73 B","-2,86 B","-3,46 B","-2,72 B","-2,46 B","-3,13 B","-2,84 B","-2,45 B","-2,24 B","-3,13 B","-2,40 B","-2,23 B","-2,47 B","-2,57 B","-2,84 B","-3,24 B","-3,15 B","-3,92 B","-2,67 B","-2,53 B","-2,16 B","-2,10 B","-1,72 B","-1,52 B","-1,71 B","-2,09 B","-1,51 B","-1,59 B","-1,36 B","-1,52 B","-1,43 B","-1,28 B","-1,23 B","-1,38 B","-1,26 B","-1,17 B","-1,15 B"
Lucro bruto,"1,79 B","1,61 B","1,27 B","1,30 B","1,48 B","1,26 B","1,17 B","1,19 B","1,26 B","1,41 B","964,28 M","1,13 B","1,39 B","1,25 B","1,06 B","1,30 B","1,41 B","1,03 B","1,12 B","1,45 B","1,26 B","1,20 B","1,21 B","1,76 B","1,12 B","1,08 B","1,28 B","999,69 M","1,17 B","811,26 M","849,38 M","883,96 M","888,49 M","779,21 M","800,09 M","726,41 M","1,05 B","168,39 M","510,06 M","1,58 B","613,17 M","985,64 M","409,03 M","664,83 M","1,09 B","539,28 M","615,94 M","583,43 M","891,10 M","348,86 M","537,03 M","582,50 M","673,83 M","311,82 M","535,96 M","437,41 M","667,42 M","571,34 M","588,20 M","562,86 M","596,75 M","505,46 M","482,51 M","449,42 M","487,58 M"
Despesas operacionais,"-286,59 M","-149,86 M","-290,15 M","-76,43 M","-100,06 M","-341,12 M","-12,38 M","-245,85 M","-227,65 M","-228,24 M","-512,74 M","-267,30 M","-195,05 M","-598,38 M","-269,17 M","-911,66 M","-238,47 M","-399,77 M","1,38 B","-185,72 M","-216,40 M","-163,76 M","-317,44 M","-281,65 M","-269,31 M","-315,81 M","-240,59 M","-313,30 M","-295,90 M","-338,21 M","-181,31 M","-237,91 M","-281,61 M","-439,71 M","-344,34 M","-203,28 M","-229,97 M","-227,84 M","-262,84 M","-131,18 M","-256,97 M","16,89 M","-288,12 M","-337,48 M","-411,37 M","-170,94 M","-274,42 M","-270,84 M","-186,51 M","-249,12 M","-221,98 M","-289,17 M","-155,76 M","-393,99 M","-177,67 M","-175,32 M","-206,45 M","-407,33 M","-209,91 M","-213,79 M","-128,98 M","-469,43 M","-153,71 M","-165,62 M","-103,91 M"
Despesas com vendas,"-82,55 M","-32,80 M","-25,44 M","-45,33 M","-30,03 M","-34,56 M","-14,30 M","-37,73 M","-50,53 M","-71,15 M","-41,41 M","-42,33 M","2,25 M","-28,83 M","-38,82 M","-46,64 M","-66,89 M","-50,72 M","-48,78 M","-46,05 M","-49,45 M","-17,40 M","-27,18 M","-66,63 M","-48,62 M","-49,88 M","-34,18 M","-61,48 M","-46,68 M","-40,62 M","-30,58 M","-34,67 M","-42,84 M","-44,90 M","-40,44 M","-42,80 M","-40,91 M","-75,93 M","-52,93 M","-73,89 M","-47,69 M","-55,32 M","-42,07 M","-82,89 M","-103,11 M","-13,83 M","-40,18 M","-39,68 M","-27,30 M","-28,40 M","-22,57 M","-20,58 M","-24,07 M","-34,19 M","-21,87 M","15,29 M","-24,89 M","-54,91 M","-26,61 M","-18,97 M","-13,29 M","-19,79 M","-15,24 M","-13,67 M","-13,77 M"
Despesas administrativas,"-233,81 M","-246,89 M","-214,97 M","-206,02 M","-209,00 M","-199,36 M","-218,09 M","-214,63 M","-193,27 M","-217,84 M","-417,69 M","-201,65 M","-240,86 M","-180,12 M","-202,56 M","-182,34 M","-196,41 M","-301,04 M","-230,02 M","-195,51 M","-197,99 M","-271,06 M","-176,40 M","-194,07 M","-167,87 M","-216,68 M","-160,73 M","-171,63 M","-173,28 M","-185,76 M","-167,46 M","-171,95 M","-198,37 M","-155,13 M","-214,72 M","-164,10 M","-151,72 M","-247,81 M","-180,74 M","-161,18 M","-151,42 M","-225,09 M","-161,83 M","-143,87 M","-139,82 M","-165,94 M","-123,02 M","-150,28 M","-112,89 M","-172,36 M","-124,71 M","-129,67 M","-103,36 M","-192,45 M","-116,69 M","-121,61 M","-111,16 M","-138,68 M","-118,74 M","-108,24 M","-95,78 M","-117,19 M","-80,29 M","-84,72 M","-71,43 M"
EBIT,"1,50 B","1,46 B","982,17 M","1,22 B","1,38 B","922,63 M","1,16 B","948,23 M","1,04 B","1,19 B","451,55 M","865,91 M","1,19 B","647,75 M","792,07 M","387,91 M","1,17 B","634,18 M","2,51 B","1,26 B","1,05 B","1,04 B","887,92 M","1,48 B","846,89 M","762,41 M","1,04 B","686,40 M","869,37 M","473,05 M","668,07 M","646,05 M","606,87 M","339,50 M","455,75 M","523,13 M","823,00 M","-59,44 M","247,22 M","1,44 B","356,21 M","1,00 B","120,92 M","327,35 M","675,65 M","368,34 M","341,52 M","312,59 M","704,59 M","99,74 M","315,05 M","293,33 M","518,07 M","-82,17 M","358,29 M","262,09 M","460,97 M","164,01 M","378,30 M","349,06 M","467,78 M","36,03 M","328,81 M","283,80 M","383,67 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-489,56 M","-507,40 M","-442,56 M","-401,86 M","-446,52 M","-376,78 M","-222,38 M","-289,69 M","-268,17 M","-305,70 M","-322,81 M","-247,25 M","-329,23 M","-279,75 M","-216,49 M","-1,28 B","-213,23 M","-207,18 M","-110,47 M","9,42 M","-19,13 M","-1,69 M","46,98 M","905,84 M","-84,85 M","-121,23 M","-126,71 M","-127,74 M","-98,21 M","-137,59 M","-125,89 M","-104,91 M","-69,67 M","-230,46 M","-99,72 M","-262,24 M","-156,02 M","-181,53 M","-261,70 M","14,16 M","-165,59 M","-482,92 M","-7,26 M","120,63 M","40,88 M","-6,30 M","-16,14 M","42,06 M","110,97 M","47,09 M","84,27 M","75,06 M","73,90 M","-113,26 M","110,13 M","-38,79 M","15,28 M","58,92 M","18,70 M","36,78 M","110,36 M","105,85 M","59,89 M","96,81 M","85,87 M"
Antes dos impostos,"1,02 B","952,35 M","539,61 M","819,69 M","935,01 M","545,85 M","935,92 M","658,54 M","766,91 M","880,04 M","128,74 M","618,66 M","862,28 M","368,00 M","575,59 M","-890,89 M","957,25 M","427,00 M","2,40 B","1,27 B","1,03 B","1,04 B","934,90 M","2,38 B","762,03 M","641,19 M","912,86 M","558,65 M","771,16 M","335,47 M","542,18 M","541,14 M","537,21 M","109,04 M","356,03 M","260,89 M","666,98 M","-240,97 M","-14,48 M","1,46 B","190,62 M","519,61 M","113,66 M","447,98 M","716,54 M","362,04 M","325,38 M","354,65 M","815,56 M","146,83 M","399,32 M","368,39 M","591,97 M","-195,43 M","468,42 M","223,30 M","476,24 M","222,94 M","397,00 M","385,84 M","578,14 M","141,89 M","388,69 M","380,61 M","469,54 M"
Imposto,"-321,19 M","114,28 M","-175,44 M","-246,12 M","-270,34 M","29,31 M","-198,54 M","-195,48 M","-234,72 M","-261,00 M","308,16 M","-169,09 M","-232,13 M","366,77 M","-195,00 M","368,52 M","-287,46 M","-30,83 M","-648,98 M","-311,97 M","-267,85 M","49,24 M","-266,85 M","-810,47 M","-257,28 M","15,50 M","-230,30 M","-211,71 M","-265,20 M","-33,53 M","-111,31 M","-185,80 M","-181,35 M","24,23 M","60,70 M","-109,91 M","-249,71 M","132,54 M","-97,27 M","-499,61 M","-55,36 M","-117,49 M","-22,22 M","-145,97 M","-246,55 M","-91,18 M","-91,93 M","-106,40 M","-232,51 M","31,38 M","-126,37 M","-116,77 M","-193,31 M","97,94 M","-149,09 M","-38,36 M","-156,50 M","-34,17 M","-51,22 M","-128,36 M","-193,31 M","8,44 M","-99,45 M","-129,26 M","-150,18 M"
Op. continuadas,"694,04 M","1,07 B","364,18 M","573,56 M","664,67 M","575,16 M","737,38 M","463,06 M","532,19 M","619,04 M","436,90 M","449,57 M","630,15 M","734,77 M","380,58 M","-522,37 M","669,79 M","396,17 M","1,75 B","957,00 M","759,24 M","1,09 B","668,05 M","1,57 B","504,75 M","656,68 M","682,55 M","346,94 M","505,96 M","301,94 M","430,87 M","355,34 M","355,85 M","133,27 M","416,73 M","150,98 M","417,27 M","-108,42 M","-111,75 M","959,39 M","135,26 M","402,11 M","91,43 M","302,01 M","469,99 M","270,86 M","233,45 M","248,26 M","583,05 M","178,21 M","272,95 M","251,62 M","398,66 M","-97,49 M","319,32 M","184,94 M","319,75 M","188,76 M","345,78 M","257,48 M","384,83 M","150,33 M","289,24 M","251,35 M","319,36 M"
Op. descontinuadas,0,0,"18,90 M",0,0,0,"479,71 M","10,51 M","1,35 M","323,77 M","4,26 M","-141,87 M","5,34 M","-111,26 M","-2,19 M",0,0,0,"1,11 B","47,66 M","35,94 M","35,18 M","12,40 M","21,84 M","6,16 M","-60,23 M","-69,04 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucro líquido,"694,04 M","1,07 B","383,07 M","573,56 M","664,67 M","575,16 M","1,22 B","473,57 M","533,54 M","942,81 M","441,16 M","307,71 M","635,49 M","623,51 M","378,39 M","-522,37 M","669,79 M","396,17 M","2,85 B","1,00 B","795,17 M","1,12 B","680,45 M","1,59 B","510,92 M","596,46 M","613,51 M","346,94 M","505,96 M","301,94 M","430,87 M","355,34 M","355,85 M","133,27 M","416,73 M","150,98 M","417,27 M","-108,42 M","-111,75 M","959,39 M","135,26 M","402,11 M","91,43 M","302,01 M","469,99 M","270,86 M","233,45 M","248,26 M","583,05 M","178,21 M","272,95 M","251,62 M","398,66 M","-97,49 M","319,32 M","184,94 M","319,75 M","188,76 M","345,78 M","257,48 M","384,83 M","150,33 M","289,24 M","251,35 M","319,36 M"
