Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,41 B","1,42 B","1,52 B","1,52 B","1,61 B","1,62 B","1,78 B","1,63 B","1,60 B","1,56 B","1,71 B","1,75 B","1,85 B","1,90 B","2,06 B","2,01 B","2,07 B","1,99 B","1,99 B","1,73 B","1,50 B","1,37 B","1,22 B","1,18 B","1,13 B","955,56 M","932,69 M","937,76 M","979,94 M","895,31 M","908,58 M","878,22 M","817,56 M","780,95 M","796,79 M","789,23 M","796,34 M","753,71 M","733,95 M","693,06 M","688,79 M","643,38 M","675,51 M","662,88 M","672,39 M","635,01 M","608,93 M","610,71 M","616,54 M","582,41 M","575,16 M","402,65 M","364,64 M","345,35 M","334,05 M","317,42 M","314,59 M","294,76 M","294,12 M","300,93 M","288,18 M","282,59 M","211,29 M"
Ativo circulante,"973,18 M","981,17 M","1,10 B","1,09 B","1,19 B","1,20 B","1,36 B","1,21 B","1,19 B","1,16 B","1,31 B","1,36 B","1,52 B","1,58 B","1,74 B","1,72 B","1,80 B","1,72 B","1,73 B","1,47 B","1,24 B","1,11 B","965,30 M","922,43 M","874,26 M","707,31 M","706,24 M","715,36 M","757,72 M","673,30 M","685,64 M","655,68 M","593,90 M","556,92 M","573,89 M","568,66 M","575,76 M","536,14 M","517,34 M","481,38 M","479,48 M","439,32 M","486,49 M","477,21 M","486,49 M","455,62 M","431,35 M","438,12 M","444,88 M","413,47 M","427,47 M","310,42 M","276,31 M","259,73 M","256,29 M","242,72 M","241,97 M","225,59 M","231,10 M","238,74 M","228,87 M","219,38 M","164,31 M"
Caixa e eq. de caixa,"5,40 M","21,70 M","22,25 M","28,11 M","12,08 M","25,07 M","10,70 M","12,25 M","5,13 M","9,45 M","13,57 M","32,01 M","8,52 M","13,10 M","25,05 M","49,88 M","70,64 M","65,25 M","57,46 M","46,63 M","27,18 M","34,85 M","40,03 M","34,18 M","45,59 M","22,47 M","29,49 M","18,64 M","24,55 M","25,68 M","26,53 M","31,67 M","10,08 M","11,14 M","6,58 M","7,25 M","2,79 M","10,54 M","5,15 M","3,94 M","5,22 M","6,71 M","2,55 M","4,19 M","3,48 M","6,91 M","5,14 M","5,63 M","5,63 M","11,69 M","9,66 M","6,14 M","2,51 M","2,46 M","3,03 M","3,58 M","1,82 M","2,65 M","2,31 M","2,85 M","4,44 M","4,94 M","2,06 M"
Aplicações financeiras,"295,80 M","328,03 M","366,33 M","365,55 M","404,70 M","435,22 M","533,89 M","379,66 M","352,50 M","424,22 M","541,86 M","549,54 M","620,27 M","585,62 M","632,09 M","555,76 M","548,89 M","538,98 M","327,41 M","340,07 M","338,38 M","395,73 M","313,25 M","342,51 M","263,53 M","294,15 M","234,11 M","216,62 M","242,49 M","183,33 M","199,51 M","210,00 M","202,50 M","202,88 M","227,49 M","238,68 M","219,04 M","221,17 M","222,92 M","217,38 M","214,15 M","200,06 M","207,03 M","192,71 M","174,22 M","171,88 M","142,85 M","147,50 M","138,88 M","132,01 M","126,13 M","121,35 M","117,84 M","113,26 M","110,33 M","107,25 M","103,40 M","99,04 M","94,84 M","90,32 M","84,77 M","79,79 M","44,51 M"
Contas a receber,"322,09 M","224,31 M","304,27 M","297,74 M","333,77 M","282,20 M","361,98 M","325,76 M","300,77 M","262,54 M","304,63 M","280,99 M","293,68 M","239,95 M","339,01 M","328,56 M","377,43 M","317,62 M","382,25 M","389,49 M","334,99 M","287,18 M","277,43 M","187,00 M","195,47 M","155,07 M","178,87 M","176,25 M","204,34 M","160,36 M","196,57 M","176,67 M","182,62 M","146,03 M","153,69 M","137,88 M","152,13 M","112,75 M","132,36 M","129,23 M","114,78 M","93,77 M","131,90 M","124,38 M","144,76 M","113,45 M","135,23 M","135,42 M","154,42 M","124,38 M","163,90 M","94,62 M","85,69 M","72,04 M","75,98 M","68,86 M","68,19 M","57,24 M","68,00 M","66,78 M","72,53 M","62,43 M","57,35 M"
Estoques,"254,09 M","284,78 M","291,69 M","283,35 M","300,85 M","294,67 M","265,81 M","298,03 M","306,21 M","246,72 M","241,15 M","264,24 M","302,70 M","411,09 M","432,08 M","484,74 M","497,27 M","519,73 M","621,65 M","500,32 M","349,85 M","226,86 M","167,45 M","187,06 M","160,28 M","151,24 M","152,40 M","182,79 M","169,03 M","178,59 M","151,50 M","134,78 M","137,85 M","133,90 M","124,45 M","123,85 M","136,56 M","127,38 M","102,64 M","83,97 M","97,12 M","92,95 M","98,85 M","111,23 M","117,89 M","119,28 M","110,35 M","113,22 M","113,02 M","112,71 M","97,61 M","75,09 M","61,90 M","61,62 M","57,77 M","54,55 M","58,08 M","57,12 M","56,83 M","67,71 M","58,89 M","64,10 M","51,58 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"437,01 M","434,92 M","421,96 M","423,38 M","423,80 M","413,35 M","419,91 M","415,64 M","406,10 M","400,80 M","398,93 M","390,53 M","328,87 M","324,13 M","321,71 M","289,86 M","274,87 M","269,19 M","261,38 M","259,95 M","256,74 M","256,84 M","254,77 M","256,01 M","256,78 M","248,25 M","226,46 M","222,40 M","222,22 M","222,00 M","222,94 M","222,54 M","223,66 M","224,03 M","222,90 M","220,56 M","220,58 M","217,57 M","216,60 M","211,67 M","209,31 M","204,06 M","189,03 M","185,67 M","185,91 M","179,38 M","177,58 M","172,59 M","171,66 M","168,94 M","147,69 M","92,23 M","88,32 M","85,62 M","77,76 M","74,70 M","72,62 M","69,17 M","63,03 M","62,19 M","59,31 M","63,22 M","46,99 M"
Investimentos,"6,75 M","6,75 M","6,75 M","6,75 M","6,75 M","6,75 M","6,75 M","22,51 M","22,51 M","22,51 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","22,52 M","15,79 M","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","26,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","86,00 Mil","88,00 Mil","88,00 Mil","88,00 Mil","88,00 Mil","88,00 Mil","88,00 Mil","86,00 Mil","85,00 Mil","84,00 Mil","85,00 Mil","86,00 Mil","94,00 Mil"
Imobilizado,"356,79 M","354,68 M","344,05 M","345,38 M","345,29 M","336,33 M","326,08 M","321,82 M","313,05 M","307,82 M","303,74 M","294,56 M","286,87 M","281,94 M","276,46 M","245,71 M","230,19 M","227,15 M","221,73 M","221,84 M","218,25 M","218,01 M","215,22 M","216,37 M","217,92 M","214,82 M","209,41 M","208,36 M","208,86 M","208,81 M","209,61 M","209,02 M","209,78 M","209,87 M","208,61 M","206,79 M","207,35 M","204,58 M","204,02 M","199,90 M","197,90 M","193,16 M","178,06 M","174,25 M","174,57 M","168,53 M","167,35 M","162,80 M","161,84 M","159,25 M","137,75 M","84,51 M","80,86 M","78,25 M","70,55 M","67,77 M","65,78 M","62,46 M","56,34 M","55,54 M","52,89 M","56,79 M","41,25 M"
