Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"357,42 M","411,62 M","369,11 M","393,98 M","312,12 M","350,98 M","307,33 M","298,04 M","280,00 M","311,21 M","279,55 M","299,27 M","267,13 M","288,74 M","251,28 M","250,59 M","225,74 M","312,56 M","209,92 M","168,67 M","166,91 M","182,13 M","180,06 M","159,32 M","155,16 M","211,50 M","182,65 M","187,94 M","173,26 M","200,76 M","177,82 M","175,28 M","168,74 M","185,97 M","169,96 M","169,68 M","167,62 M","183,89 M","161,24 M","162,95 M","160,63 M","171,99 M","159,49 M","156,48 M","148,69 M","165,64 M","148,14 M","143,97 M","119,82 M","128,06 M","101,30 M","97,01 M","92,92 M","105,69 M","93,44 M","94,60 M","89,40 M","1,29 B","1,30 B","1,29 B","1,24 B","1,89 B","1,78 B","1,75 B","1,76 B"
Custos,"-96,82 M","-110,15 M","-92,64 M","-93,97 M","-74,44 M","-110,98 M","-101,62 M","-102,07 M","-92,00 M","-104,81 M","-94,76 M","-114,84 M","-103,80 M","-118,25 M","-103,12 M","-103,79 M","-95,72 M","-110,17 M","-95,31 M","-86,10 M","-77,64 M","-84,19 M","-68,64 M","-57,74 M","-64,74 M","-71,13 M","-61,63 M","-60,57 M","-58,88 M","-57,08 M","-53,49 M","-54,17 M","-52,59 M","-52,61 M","-51,87 M","-55,35 M","-52,47 M","-54,35 M","-49,41 M","-54,64 M","-50,02 M","-56,57 M","-51,67 M","-52,73 M","-49,92 M","-51,25 M","-47,84 M","-45,62 M","-35,57 M","-36,80 M","-27,29 M","-26,38 M","-26,59 M","-27,16 M","-30,38 M","-24,78 M","-21,98 M","-823,25 M","-841,86 M","-795,47 M","-783,20 M","-946,80 M","-1,07 B","-1,07 B","-1,03 B"
Lucro bruto,"260,60 M","301,47 M","276,48 M","300,01 M","237,68 M","240,00 M","205,71 M","195,97 M","188,00 M","206,40 M","184,79 M","184,43 M","163,34 M","170,49 M","148,15 M","146,80 M","130,01 M","202,39 M","114,61 M","82,56 M","89,28 M","97,94 M","111,42 M","101,57 M","90,41 M","140,37 M","121,02 M","127,37 M","114,38 M","143,69 M","124,33 M","121,11 M","116,15 M","133,37 M","118,09 M","114,33 M","115,14 M","129,55 M","111,82 M","108,31 M","110,60 M","115,42 M","107,82 M","103,75 M","98,77 M","114,39 M","100,30 M","98,35 M","84,25 M","91,27 M","74,01 M","70,62 M","66,33 M","78,53 M","63,05 M","69,82 M","67,42 M","465,80 M","463,14 M","494,45 M","456,88 M","942,80 M","707,30 M","673,34 M","722,52 M"
Despesas operacionais,"101,66 M","-39,70 M","-21,15 M","101,11 M","-33,06 M","-4,58 M","-29,85 M","-35,87 M","-38,51 M","-26,35 M","-20,95 M","-36,42 M","-33,11 M","-26,84 M","-27,40 M","-22,56 M","-23,89 M","-84,63 M","-12,28 M","-19,26 M","-31,29 M","15,82 M","-15,76 M","-34,13 M","-33,00 M","18,47 M","10,42 M","-26,36 M","-22,75 M","-19,65 M","-8,02 M","-20,54 M","-21,99 M","-23,18 M","-15,91 M","-15,48 M","-22,71 M","-4,93 M","-19,20 M","-53,38 M","-21,06 M","-29,10 M","-637,04 M","-28,45 M","-27,95 M","-114,07 M","-37,92 M","-342,16 M","-46,79 M","14,24 M","-49,49 M","-49,78 M","-38,55 M","-32,58 M","75,63 M","-18,86 M","-53,57 M","-373,39 M","-237,01 M","-270,93 M","707,61 M","-774,50 M","-385,63 M","-390,81 M","-475,17 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-171,88 M","-135,95 M","-153,78 M","-153,75 M","-405,28 M","-223,48 M","-220,51 M","-224,83 M"
Despesas administrativas,"-46,91 M","-56,66 M","-37,39 M","-43,81 M","-47,27 M","-52,03 M","-35,39 M","-37,73 M","-38,08 M","-37,81 M","-33,27 M","-36,98 M","-31,69 M","-43,28 M","-34,80 M","-34,23 M","-27,65 M","-50,74 M","-31,85 M","-32,18 M","-28,57 M","-29,70 M","-24,71 M","-23,10 M","-29,89 M","-32,76 M","-30,30 M","-30,89 M","-27,44 M","-33,54 M","-25,04 M","-27,77 M","-25,29 M","-24,99 M","-20,71 M","-23,16 M","-22,34 M","-20,73 M","-21,55 M","-25,38 M","-24,54 M","-35,99 M","-27,30 M","-33,60 M","-29,44 M","-32,12 M","-30,67 M","-39,02 M","-29,44 M","-37,89 M","-27,15 M","-24,65 M","-20,12 M","-23,14 M","-25,25 M","-20,59 M","-21,11 M","-140,14 M","-142,99 M","-127,13 M","-114,77 M","-285,20 M","-147,00 M","-112,61 M","-170,09 M"
EBIT,"362,25 M","261,76 M","255,33 M","401,12 M","204,62 M","235,41 M","175,86 M","160,10 M","149,49 M","180,05 M","163,83 M","148,02 M","130,23 M","143,65 M","120,75 M","124,24 M","106,13 M","117,76 M","102,33 M","63,31 M","57,98 M","113,76 M","95,66 M","67,44 M","57,42 M","158,84 M","131,44 M","101,01 M","91,63 M","124,03 M","116,32 M","100,56 M","94,16 M","110,18 M","102,18 M","98,86 M","92,43 M","124,62 M","92,62 M","54,93 M","89,54 M","86,32 M","-529,22 M","75,30 M","70,82 M","324,00 Mil","62,38 M","-243,81 M","37,46 M","105,51 M","24,52 M","20,84 M","27,78 M","45,95 M","138,69 M","50,96 M","13,85 M","92,41 M","226,13 M","223,52 M","1,16 B","168,30 M","321,67 M","282,53 M","247,35 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-95,97 M","-101,60 M","-97,61 M","-171,50 M","-75,45 M","-68,47 M","-54,30 M","-73,23 M","-55,99 M","-37,81 M","-96,42 M","-55,47 M","-70,62 M","-91,30 M","-55,59 M","-354,93 M","-123,86 M","-833,00 Mil","-240,35 M","439,24 M","-2,55 M","-28,23 M","-19,40 M","-14,99 M","-26,32 M","-23,57 M","-28,19 M","-30,09 M","-29,32 M","-32,52 M","-33,81 M","-31,70 M","-27,85 M","-40,66 M","-43,74 M","-45,68 M","-45,80 M","-54,05 M","-57,01 M","-52,16 M","-62,52 M","-61,23 M","-79,31 M","-28,34 M","-55,54 M","-95,47 M","-44,69 M","-22,57 M","-17,20 M","-34,14 M","-4,66 M","-10,65 M","-10,03 M","-13,07 M","-7,78 M","-3,94 M","-3,75 M","-241,28 M","-117,59 M","-52,68 M","-219,26 M","-212,77 M","-130,61 M","-151,66 M","-157,84 M"
Antes dos impostos,"266,28 M","160,17 M","157,71 M","229,62 M","129,17 M","166,95 M","121,56 M","86,87 M","93,50 M","142,24 M","67,41 M","92,54 M","59,61 M","52,36 M","65,16 M","-230,69 M","-17,74 M","116,93 M","-138,03 M","502,55 M","55,44 M","85,53 M","76,27 M","52,45 M","31,10 M","135,26 M","103,25 M","70,92 M","62,30 M","91,51 M","82,50 M","68,87 M","66,31 M","69,53 M","58,43 M","53,17 M","46,63 M","70,58 M","35,61 M","2,77 M","27,01 M","25,09 M","-608,53 M","46,96 M","15,28 M","-95,14 M","17,70 M","-266,38 M","20,26 M","71,36 M","19,86 M","10,19 M","17,74 M","32,88 M","130,91 M","47,02 M","10,10 M","-148,87 M","108,54 M","170,84 M","945,23 M","-44,47 M","191,06 M","130,86 M","89,51 M"
