Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"105,05 M","109,34 M","154,02 M","153,91 M","115,33 M","121,04 M","152,64 M","131,64 M","101,65 M","96,10 M","145,60 M","168,53 M","162,60 M","166,40 M","228,71 M","225,21 M","178,30 M","142,66 M","179,40 M","149,67 M","110,02 M","98,37 M","107,30 M","90,50 M","71,47 M","61,44 M","82,80 M","78,75 M","65,81 M","56,81 M","81,87 M","74,54 M","57,51 M","55,74 M","70,39 M","62,20 M","51,85 M","43,36 M","61,08 M","64,40 M","49,17 M","45,75 M","57,81 M","60,50 M","57,90 M","51,39 M","68,26 M","62,36 M","54,65 M","55,35 M","73,91 M","67,64 M","50,64 M","50,05 M","64,21 M","62,03 M","48,34 M","44,57 M","61,50 M","54,04 M","49,85 M","42,89 M","56,93 M","57,39 M","41,96 M"
Custos,"-82,83 M","-87,72 M","-118,30 M","-118,74 M","-87,84 M","-92,52 M","-112,52 M","-104,04 M","-83,37 M","-77,37 M","-106,13 M","-120,90 M","-112,04 M","-113,51 M","-156,26 M","-154,83 M","-131,81 M","-102,99 M","-130,13 M","-108,37 M","-77,42 M","-67,69 M","-75,19 M","-62,47 M","-51,23 M","-48,07 M","-62,13 M","-62,93 M","-51,49 M","-46,88 M","-60,01 M","-53,64 M","-44,06 M","-41,43 M","-52,98 M","-47,78 M","-42,37 M","-33,72 M","-43,65 M","-50,21 M","-40,24 M","-36,34 M","-42,45 M","-45,15 M","-41,03 M","-36,58 M","-48,39 M","-45,69 M","-39,89 M","-39,20 M","-50,04 M","-47,81 M","-37,08 M","-36,63 M","-42,79 M","-42,40 M","-35,14 M","-33,28 M","-42,36 M","-39,65 M","-35,49 M","-31,32 M","-37,46 M","-38,01 M","-27,67 M"
Lucro bruto,"22,22 M","21,62 M","35,72 M","35,18 M","27,49 M","28,52 M","40,12 M","27,59 M","18,29 M","18,73 M","39,47 M","47,63 M","50,56 M","52,89 M","72,45 M","70,38 M","46,48 M","39,66 M","49,27 M","41,31 M","32,60 M","30,68 M","32,11 M","28,03 M","20,24 M","13,37 M","20,67 M","15,82 M","14,32 M","9,93 M","21,86 M","20,89 M","13,45 M","14,31 M","17,41 M","14,41 M","9,48 M","9,64 M","17,44 M","14,19 M","8,93 M","9,41 M","15,36 M","15,35 M","16,87 M","14,81 M","19,86 M","16,67 M","14,75 M","16,15 M","23,87 M","19,83 M","13,56 M","13,42 M","21,42 M","19,63 M","13,20 M","11,29 M","19,14 M","14,40 M","14,36 M","11,56 M","19,47 M","19,37 M","14,29 M"
Despesas operacionais,"-17,67 M","-19,64 M","-22,56 M","-24,47 M","-19,86 M","-20,46 M","-24,07 M","-21,40 M","-16,34 M","106,64 Mil","-23,33 M","-26,64 M","-24,23 M","-27,06 M","-33,80 M","-33,05 M","-26,00 M","-21,74 M","-25,24 M","-22,81 M","-16,69 M","-18,20 M","-13,58 M","1,51 M","-10,54 M","-11,26 M","-12,68 M","-12,66 M","-10,33 M","-11,73 M","-13,93 M","-12,53 M","-11,61 M","-13,36 M","-12,80 M","-11,66 M","-10,23 M","-11,37 M","-13,18 M","-12,85 M","-10,11 M","-11,08 M","-11,99 M","-11,86 M","-11,22 M","-11,61 M","-12,78 M","-12,14 M","-10,58 M","-12,60 M","-13,41 M","-12,43 M","-9,40 M","-10,84 M","-11,79 M","-11,17 M","-9,13 M","-11,12 M","-10,49 M","-9,69 M","-8,94 M","-10,00 M","-10,88 M","-10,34 M","-8,39 M"
Despesas com vendas,"-9,57 M","-10,67 M","-13,85 M","-14,81 M","-11,07 M","-12,52 M","-14,34 M","-12,58 M","-9,28 M","-9,44 M","-12,63 M","-14,58 M","-14,21 M","-15,42 M","-22,80 M","-22,74 M","-17,73 M","-15,50 M","-17,88 M","-14,92 M","-10,43 M","-10,88 M","-11,53 M","-9,56 M","-7,80 M","-7,73 M","-9,00 M","-9,02 M","-7,27 M","-7,03 M","-9,16 M","-8,14 M","-7,13 M","-7,55 M","-8,21 M","-7,24 M","-6,26 M","-6,36 M","-7,26 M","-7,93 M","-6,78 M","-6,88 M","-7,89 M","-7,44 M","-7,05 M","-6,36 M","-8,25 M","-7,72 M","-6,60 M","-6,84 M","-8,02 M","-7,93 M","-6,16 M","-5,95 M","-7,54 M","-7,05 M","-5,81 M","-5,78 M","-6,58 M","-6,23 M","-5,73 M","-5,36 M","-5,90 M","-6,18 M","-4,77 M"
Despesas administrativas,"-8,71 M","-9,16 M","-9,39 M","-9,31 M","-8,49 M","-8,54 M","-9,46 M","-8,53 M","-6,98 M","-11,61 M","-10,09 M","-11,92 M","-10,28 M","-11,34 M","-11,08 M","-10,48 M","-8,44 M","-7,89 M","-7,32 M","-7,90 M","-6,38 M","-7,25 M","-6,56 M","-11,28 M","-4,21 M","-5,38 M","-4,80 M","-4,96 M","-4,69 M","-5,07 M","-4,96 M","-4,80 M","-4,48 M","-5,18 M","-4,64 M","-4,31 M","-4,01 M","-5,01 M","-4,49 M","-4,47 M","-3,84 M","-4,31 M","-4,17 M","-4,56 M","-4,24 M","-5,34 M","-4,67 M","-4,49 M","-4,06 M","-5,84 M","-5,41 M","-4,64 M","-3,32 M","-5,01 M","-4,27 M","-4,21 M","-3,66 M","-5,34 M","-3,78 M","-3,48 M","-3,22 M","-4,53 M","-4,98 M","-4,16 M","-3,65 M"
EBIT,"4,56 M","1,98 M","13,16 M","10,71 M","7,63 M","8,06 M","16,05 M","6,20 M","1,95 M","18,83 M","16,14 M","20,99 M","26,33 M","25,83 M","38,65 M","37,33 M","20,48 M","17,93 M","24,03 M","18,50 M","15,91 M","12,48 M","18,54 M","29,54 M","9,70 M","2,11 M","7,99 M","3,16 M","3,99 M","-1,80 M","7,93 M","8,37 M","1,84 M","951,91 Mil","4,61 M","2,76 M","-753,10 Mil","-1,72 M","4,26 M","1,34 M","-1,18 M","-1,67 M","3,38 M","3,49 M","5,65 M","3,20 M","7,09 M","4,53 M","4,17 M","3,55 M","10,46 M","7,40 M","4,16 M","2,59 M","9,62 M","8,46 M","4,07 M","175,01 Mil","8,65 M","4,70 M","5,41 M","1,56 M","8,58 M","9,04 M","5,90 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"7,75 M","6,14 M","4,92 M","4,88 M","5,96 M","1,42 M","4,60 M","2,06 M","3,45 M","17,36 M","5,08 M","3,55 M","2,59 M","4,37 M","2,10 M","-1,71 M","3,89 M","134,46 Mil","-4,17 M","3,80 M","-752,12 Mil","4,83 M","355,43 Mil","18,16 M","-10,22 M","3,16 M","-641,31 Mil","1,75 M","2,36 M","2,57 M","1,58 M","-1,48 M","2,45 M","1,44 M","2,72 M","1,08 M","2,57 M","3,64 M","3,78 M","2,91 M","4,85 M","3,69 M","1,02 M","4,70 M","1,99 M","403,70 Mil","3,21 M","2,25 M","1,38 M","2,47 M","2,29 M","916,25 Mil","-563,51 Mil","1,64 M","1,16 M","-523,31 Mil","2,99 M","2,27 M","483,86 Mil","704,86 Mil","1,55 M","1,60 M","933,69 Mil","-1,42 M","1,55 M"
Antes dos impostos,"12,31 M","8,12 M","18,08 M","15,59 M","13,59 M","9,48 M","20,65 M","8,25 M","5,39 M","36,19 M","21,22 M","24,54 M","28,91 M","30,21 M","40,75 M","35,62 M","24,37 M","18,06 M","19,86 M","22,30 M","15,16 M","17,31 M","18,89 M","47,70 M","-519,76 Mil","5,27 M","7,35 M","4,91 M","6,35 M","768,89 Mil","9,51 M","6,89 M","4,29 M","2,40 M","7,33 M","3,83 M","1,81 M","1,91 M","8,04 M","4,24 M","3,66 M","2,02 M","4,39 M","8,19 M","7,65 M","3,61 M","10,30 M","6,79 M","5,55 M","6,03 M","12,75 M","8,31 M","3,60 M","4,22 M","10,79 M","7,94 M","7,06 M","2,45 M","9,13 M","5,41 M","6,97 M","3,16 M","9,52 M","7,62 M","7,45 M"
