Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"2,87 B","3,19 B","2,85 B","2,70 B","2,71 B","3,02 B","2,60 B","2,28 B","2,25 B","2,21 B","2,30 B","2,13 B","2,02 B","2,10 B","2,04 B","1,93 B","1,75 B","1,71 B","1,63 B","1,56 B","1,51 B","4,16 B","1,33 B","1,25 B","1,41 B","3,54 B","1,26 B","1,13 B","1,10 B","1,18 B","1,10 B","1,01 B","987,82 M","971,16 M","1,04 B","1,05 B","1,04 B","1,09 B","1,01 B","1,00 B","978,06 M","866,39 M","934,68 M","840,37 M","823,71 M","872,69 M","855,22 M","878,61 M","842,61 M","862,25 M","2,61 B","880,05 M","856,58 M","844,78 M","812,63 M","766,74 M","808,91 M","1,30 B","702,71 M","656,48 M","658,38 M","1,20 B","684,43 M","607,13 M","639,56 M"
Custos,"-2,44 B","-2,71 B","-2,40 B","-2,27 B","-2,32 B","-2,60 B","-2,21 B","-1,90 B","-1,92 B","-1,88 B","-1,96 B","-1,80 B","-1,74 B","-1,81 B","-1,74 B","-1,61 B","-1,52 B","-1,48 B","-1,40 B","-1,32 B","-1,30 B","-3,59 B","-1,12 B","-1,07 B","-1,22 B","-2,99 B","-1,08 B","-943,64 M","-939,64 M","-1,00 B","-927,84 M","-834,14 M","-827,64 M","-807,29 M","-867,89 M","-859,70 M","-864,87 M","-933,18 M","-858,88 M","-822,74 M","-844,61 M","-760,69 M","-826,51 M","-716,80 M","-724,17 M","-766,43 M","-753,62 M","-760,96 M","-736,15 M","-647,36 M","-2,29 B","-766,32 M","-760,76 M","-794,04 M","-756,45 M","-713,90 M","-763,93 M","-1,26 B","-659,63 M","-613,58 M","-619,26 M","-1,16 B","-641,18 M","-557,43 M","-593,07 M"
Lucro bruto,"434,40 M","475,28 M","447,03 M","433,98 M","394,14 M","413,67 M","395,65 M","386,49 M","327,03 M","329,69 M","337,79 M","336,38 M","288,11 M","289,57 M","301,44 M","318,56 M","235,94 M","230,68 M","233,55 M","240,98 M","202,36 M","560,52 M","203,05 M","174,63 M","187,31 M","550,43 M","187,40 M","190,66 M","164,59 M","175,23 M","170,54 M","174,96 M","160,18 M","163,87 M","173,29 M","185,80 M","178,00 M","160,02 M","154,15 M","177,65 M","133,44 M","105,70 M","108,16 M","123,57 M","99,54 M","106,26 M","101,60 M","117,66 M","106,46 M","214,89 M","314,16 M","113,72 M","95,82 M","50,74 M","56,17 M","52,85 M","44,98 M","38,59 M","43,08 M","42,89 M","39,12 M","41,70 M","43,25 M","49,70 M","46,49 M"
Despesas operacionais,"-378,51 M","-371,01 M","-342,51 M","-341,84 M","-345,12 M","-343,31 M","-296,81 M","-300,60 M","-282,44 M","-255,73 M","-255,74 M","-262,85 M","-256,52 M","-245,44 M","-235,68 M","-204,84 M","-216,61 M","-205,07 M","-194,65 M","-189,88 M","-187,25 M","-484,15 M","-158,78 M","-151,98 M","-165,96 M","-516,51 M","-160,37 M","-164,51 M","-154,66 M","-150,09 M","-162,09 M","-154,36 M","-159,46 M","-168,11 M","-187,28 M","-181,58 M","-175,27 M","-170,39 M","-129,97 M","-130,13 M","-118,60 M","-91,16 M","-92,72 M","-101,93 M","-92,78 M","-109,24 M","-106,68 M","-95,68 M","-100,46 M","-205,03 M","-248,01 M","-89,09 M","-79,16 M","-33,91 M","-36,12 M","-23,61 M","-26,71 M","-22,00 M","-25,44 M","-23,75 M","-29,71 M","-30,26 M","-34,41 M","-24,06 M","-29,95 M"
Despesas com vendas,"-282,26 M","-272,51 M","-242,52 M","-249,24 M","-259,46 M","-248,92 M","-232,04 M","-228,35 M","-212,78 M","-208,14 M","-204,96 M","-200,54 M","-189,88 M","-697,15 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-93,09 M","-91,50 M","-83,64 M","-86,96 M","-82,97 M","-82,12 M","-77,44 M","-70,85 M","-72,47 M","-56,35 M","-57,01 M","-63,41 M","-66,07 M","356,28 M","-192,08 M","-198,20 M","-185,68 M","-179,51 M","-168,17 M","-161,13 M","-159,47 M","-435,02 M","-131,97 M","-133,19 M","-147,95 M","-416,63 M","-139,34 M","-139,88 M","-135,53 M","-153,29 M","-151,99 M","-148,71 M","-151,59 M","-158,36 M","-156,29 M","-169,78 M","-168,42 M","-153,07 M","-119,96 M","-119,63 M","-112,14 M","-93,43 M","-90,18 M","-91,06 M","-82,91 M","-90,89 M","-83,01 M","-96,49 M","-93,34 M","-105,69 M","-227,53 M","-78,95 M","-74,03 M","-67,15 M","-63,97 M","-64,45 M","-61,06 M","-55,71 M","-48,46 M","-49,55 M","-50,74 M","-51,50 M","-48,64 M","-53,81 M","-48,10 M"
EBIT,"55,90 M","104,27 M","104,52 M","92,14 M","49,02 M","70,36 M","98,84 M","85,89 M","44,59 M","73,96 M","82,05 M","73,54 M","31,59 M","44,13 M","65,77 M","113,72 M","19,33 M","25,61 M","38,90 M","51,10 M","15,11 M","76,37 M","44,27 M","22,65 M","21,34 M","33,92 M","27,03 M","26,15 M","9,93 M","25,14 M","8,45 M","20,61 M","717,00 Mil","-4,24 M","-13,99 M","4,22 M","2,73 M","-10,37 M","24,18 M","47,51 M","14,85 M","14,54 M","15,44 M","21,64 M","6,76 M","-2,98 M","-5,09 M","21,98 M","6,00 M","9,86 M","66,15 M","24,64 M","16,66 M","16,83 M","20,05 M","29,23 M","18,27 M","16,58 M","17,64 M","19,15 M","9,41 M","11,43 M","8,84 M","25,64 M","16,54 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-63,34 M","-60,55 M","-60,75 M","-62,14 M","-49,05 M","-43,15 M","-43,09 M","-40,65 M","-44,94 M","-42,23 M","-45,88 M","-51,56 M","-39,88 M","-43,30 M","-44,27 M","-45,13 M","-31,27 M","-27,86 M","-18,86 M","-19,43 M","-15,82 M","-68,90 M","-18,59 M","-30,95 M","-24,14 M","-11,55 M","-27,84 M","-25,49 M","-22,31 M","-21,57 M","-25,24 M","-22,03 M","-16,21 M","-30,41 M","-32,39 M","-38,92 M","-40,63 M","-36,01 M","-38,71 M","-28,48 M","-25,39 M","-19,41 M","-20,91 M","-21,20 M","-16,68 M","-21,63 M","-18,30 M","-20,16 M","-20,46 M","-15,73 M","-40,32 M","-11,51 M","-10,89 M","-6,25 M","-4,70 M","-10,49 M","-7,17 M","-8,40 M","-6,77 M","-8,79 M","-7,22 M","-6,07 M","-5,40 M","-11,79 M","-5,35 M"
Antes dos impostos,"-7,44 M","43,72 M","43,77 M","30,00 M","-22,00 Mil","27,22 M","55,76 M","45,24 M","-352,00 Mil","31,73 M","36,18 M","21,98 M","-8,29 M","829,00 Mil","21,49 M","68,59 M","-11,94 M","-2,25 M","20,04 M","31,67 M","-711,00 Mil","7,46 M","25,68 M","-8,30 M","-2,79 M","22,36 M","-807,00 Mil","652,00 Mil","-12,38 M","3,57 M","-16,79 M","-1,42 M","-15,49 M","-34,64 M","-46,38 M","-34,70 M","-37,89 M","-46,38 M","-14,53 M","19,04 M","-10,54 M","-4,88 M","-5,47 M","441,00 Mil","-9,92 M","-24,61 M","-23,38 M","1,81 M","-14,45 M","-5,87 M","25,83 M","13,13 M","5,76 M","10,58 M","15,36 M","18,74 M","11,10 M","8,18 M","10,87 M","10,35 M","2,19 M","5,37 M","3,44 M","13,85 M","11,19 M"
