Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,31 B","1,29 B","1,28 B","1,29 B","1,29 B","1,25 B","1,27 B","1,25 B","1,28 B","880,53 M","875,97 M","876,82 M","866,68 M","814,29 M","805,01 M","768,71 M","786,96 M","758,36 M","916,28 M","663,30 M","628,56 M","810,45 M","1,26 B","631,61 M","660,89 M","692,36 M","685,47 M","675,08 M","686,24 M","663,84 M","664,51 M","636,45 M","678,11 M","649,35 M","650,14 M","625,67 M","650,27 M","642,64 M","603,39 M","608,09 M","608,82 M","596,64 M","588,46 M","590,81 M","609,58 M","618,33 M","641,19 M","638,22 M","669,09 M","668,96 M","684,13 M","670,90 M","696,41 M","697,61 M","737,09 M","721,93 M","762,56 M","757,92 M","740,80 M","811,37 M","797,09 M","830,24 M","724,59 M"
Ativo circulante,"253,57 M","220,78 M","227,93 M","246,07 M","271,33 M","233,18 M","256,65 M","268,05 M","320,23 M","259,08 M","268,82 M","273,56 M","309,89 M","260,70 M","238,78 M","207,60 M","335,69 M","324,13 M","504,76 M","310,98 M","282,02 M","236,89 M","937,45 M","277,50 M","265,28 M","296,87 M","309,34 M","306,81 M","309,02 M","290,72 M","271,91 M","254,35 M","287,39 M","276,71 M","273,11 M","258,46 M","277,25 M","273,37 M","299,48 M","269,22 M","270,07 M","261,11 M","255,43 M","258,91 M","278,40 M","289,95 M","303,24 M","301,31 M","332,46 M","339,96 M","347,86 M","336,19 M","365,15 M","373,53 M","415,98 M","401,35 M","441,92 M","437,40 M","415,98 M","483,81 M","468,56 M","512,74 M","408,78 M"
Caixa e eq. de caixa,"1,42 M","10,62 M","3,92 M","16,10 M","1,61 M","3,71 M","5,34 M","10,84 M","4,90 M","3,38 M","3,70 M","3,81 M","53,00 M","2,77 M","4,02 M","4,21 M","81,53 M","20,73 M","472,77 M","4,65 M","258,99 M","216,00 M","600,05 M","101,92 M","152,55 M","174,30 M","175,36 M","177,51 M","205,82 M","182,39 M","158,21 M","148,36 M","170,62 M","166,04 M","168,94 M","157,36 M","188,44 M","175,96 M","171,37 M","147,88 M","160,56 M","164,24 M","165,09 M","152,16 M","178,24 M","186,69 M","187,58 M","181,26 M","209,67 M","207,04 M","211,04 M","210,15 M","233,34 M","200,11 M","155,40 M","159,46 M","175,69 M","126,12 M","77,93 M","101,67 M","106,94 M","152,42 M","125,74 M"
Aplicações financeiras,"180,00 M","147,70 M","157,72 M","174,76 M","214,34 M","168,79 M","196,82 M","206,89 M","264,47 M","218,70 M","223,66 M","223,06 M","207,37 M","199,39 M","186,25 M","154,53 M","215,60 M","257,51 M","498,00 Mil","269,87 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,71 M","29,50 M","27,76 M","21,87 M","23,56 M","37,56 M","30,77 M","32,49 M","48,82 M","47,07 M","59,20 M","64,21 M","68,38 M","58,61 M","68,13 M","75,45 M","202,86 M","187,11 M","212,26 M","199,80 M","281,41 M","327,73 M","310,20 M","298,03 M","226,70 M"
Contas a receber,"28,73 M","27,21 M","29,15 M","17,37 M","17,91 M","18,81 M","17,18 M","15,53 M","21,68 M","7,88 M","11,64 M","15,28 M","16,40 M","22,45 M","7,55 M","8,53 M","7,93 M","4,98 M","4,39 M","3,59 M","12,41 M","5,45 M","3,65 M","78,18 M","80,14 M","84,44 M","96,94 M","96,88 M","78,00 M","81,19 M","83,99 M","82,71 M","91,10 M","83,50 M","83,11 M","81,12 M","67,49 M","73,65 M","71,98 M","77,88 M","68,60 M","58,46 M","51,09 M","53,10 M","53,59 M","53,78 M","53,77 M","54,12 M","46,17 M","46,82 M","50,45 M","52,09 M","50,08 M","80,95 M","42,41 M","40,97 M","42,14 M","94,38 M","40,68 M","41,26 M","41,32 M","42,19 M","38,50 M"
Estoques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"68,27 M","74,99 M","9,32 M","8,85 M","6,69 M","8,69 M","8,25 M","9,19 M","8,99 M","8,70 M","8,59 M","9,10 M","8,83 M","9,05 M","9,49 M","8,61 M","7,47 M","7,46 M","7,39 M","7,49 M","6,89 M","7,25 M","6,95 M","7,21 M","5,89 M","7,34 M","5,61 M","6,03 M","5,30 M","5,37 M","5,13 M","5,52 M","4,40 M","4,54 M","4,39 M","4,73 M","4,10 M","4,21 M","4,00 M","4,94 M","4,79 M"
Ativos biológicos,"32,72 M","29,24 M","27,70 M","28,44 M","24,90 M","25,89 M","20,09 M","17,58 M","16,63 M","17,16 M","16,21 M","17,69 M","19,30 M","22,21 M","18,65 M","21,41 M","21,00 M","22,94 M","16,84 M","15,20 M",0,"6,97 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,06 B","1,07 B","1,05 B","1,05 B","1,02 B","1,01 B","1,01 B","982,38 M","959,86 M","621,45 M","607,15 M","603,26 M","556,79 M","553,59 M","566,23 M","561,11 M","451,26 M","434,23 M","411,52 M","352,32 M","346,54 M","573,56 M","322,30 M","354,11 M","395,61 M","395,50 M","376,13 M","368,27 M","377,23 M","373,12 M","392,60 M","382,10 M","390,72 M","372,64 M","377,03 M","367,21 M","373,02 M","369,27 M","303,92 M","338,87 M","338,75 M","335,53 M","333,02 M","331,90 M","331,18 M","328,38 M","337,94 M","336,91 M","336,63 M","329,00 M","336,27 M","334,70 M","331,25 M","324,08 M","321,11 M","320,58 M","320,65 M","320,52 M","324,82 M","327,56 M","328,52 M","317,50 M","315,80 M"
Investimentos,"743,84 M","764,96 M","762,91 M","746,82 M","732,51 M","726,62 M","708,70 M","682,54 M","642,35 M","495,19 M","483,44 M","481,81 M","437,64 M","436,26 M","450,78 M","444,26 M","338,19 M","332,75 M","285,78 M","276,96 M","273,09 M","451,24 M","199,89 M","163,02 M","99,42 M","95,64 M","93,10 M","90,64 M","91,53 M","91,90 M","92,31 M","92,47 M","92,91 M","93,50 M","92,35 M","92,22 M","92,50 M","92,84 M","90,93 M","90,85 M","90,95 M","88,36 M","89,45 M","89,71 M","89,76 M","89,68 M","89,83 M","91,66 M","91,70 M","91,07 M","91,63 M","96,73 M","96,11 M","95,15 M","95,27 M","95,24 M","95,42 M","95,51 M","96,65 M","96,60 M","96,33 M","96,65 M","100,00 M"
Imobilizado,"82,35 M","81,56 M","79,94 M","76,09 M","75,78 M","75,06 M","76,32 M","72,24 M","68,91 M","65,50 M","63,94 M","62,60 M","62,04 M","61,39 M","59,75 M","62,55 M","59,92 M","54,70 M","53,53 M","48,42 M","47,11 M","45,93 M","44,40 M","72,38 M","184,14 M","182,01 M","177,20 M","173,22 M","173,87 M","174,65 M","174,82 M","175,12 M","173,94 M","172,59 M","173,18 M","173,56 M","172,40 M","172,78 M","173,18 M","172,39 M","173,22 M","174,02 M","173,70 M","174,45 M","175,67 M","176,87 M","177,83 M","177,59 M","178,65 M","179,84 M","177,76 M","174,48 M","172,78 M","167,61 M","165,37 M","165,98 M","167,02 M","167,71 M","169,17 M","170,19 M","170,93 M","172,10 M","171,21 M"
